,State,PC No.,PC Name,Category,Winner,Gender,Party,Vote,Runner Up,Gender,Party,Vote
445,Uttar Pradesh,50,Ghazipur,GEN,Zainul Basher,M,INC,167194,Jagdish,M,LKD,96633
446,Uttar Pradesh,51,Chandauli,GEN,Chanda Tripati,F,INC,201516,Nihal,M,ICJ,150415
447,Uttar Pradesh,52,Varanasi,GEN,Shyam Lal Yadava,M,INC,153076,Udal,M,CPI,58646
448,Uttar Pradesh,53,Robertsganj,GEN,Ram Pyare,M,INC,189588,Panna Lal,M,LKD,99529
449,Uttar Pradesh,54,Mirzapur,GEN,Uma Kant Mishra,M,INC,149606,Asha Ram,M,LKD,118238
450,Uttar Pradesh,55,Phulpur,GEN,Ram Pujan Patel,M,INC,242538,Rahman Ali,M,LKD,127966
451,Uttar Pradesh,56,Allahabad,GEN,Amitabh Bachchan,M,INC,297461,Hemwati Nandan Bahugana,M,LKD,109666
452,Uttar Pradesh,By Polls (1988),Allahabad,GEN,V.P.Singh,M,IND,202996,S.Shastri,M,INC,92245
453,Uttar Pradesh,57,Chail,(SC),Bihari Lal Shailesh,M,INC,150306,Ramnishore Rakesh,M,LKD,146888
454,Uttar Pradesh,58,Fatehpur,GEN,Hari Krishna Shastri,M,INC,208578,Syed Liaquat Husain,M,LKD,115695
455,Uttar Pradesh,59,Banda,GEN,Bhism Deo Dubey,M,INC,142085,Ram Sajiwan,M,CPI,84586
456,Uttar Pradesh,60,Hamirpur,GEN,Swami Prasad Singh,M,INC,199460,Brijendra Singh,M,LKD,136149
457,Uttar Pradesh,61,Jhansi,GEN,Sujan Singh Bundela,M,INC,245029,Rajendra Agnihotri,M,BJP,129106
458,Uttar Pradesh,62,Jalaun,(SC),Lachhi Ram,M,INC,170510,Ram Sewak Bhatiya,M,LKD,117273
459,Uttar Pradesh,63,Ghatampur,(SC),Askaran,M,INC,177975,Keshri Lal,M,LKD,129105
460,Uttar Pradesh,64,Bilhaur,GEN,Jagdish Awasthi,M,INC,234466,Raghunath Singh,M,IND,152856
461,Uttar Pradesh,65,Kanpur,GEN,Naresh Chandra Chaturvedi,M,INC,214160,Sayed Shahabuddin,M,JNP,76791
462,Uttar Pradesh,66,Etawah,GEN,Raghuraj Singh,M,INC,184404,Dhani Ram Verma,M,LKD,161336
463,Uttar Pradesh,67,Kannauj,GEN,Sheila Dixit,F,INC,199621,Chhotey Singh Yadav,M,LKD,137806
464,Uttar Pradesh,68,Farrukhabad,GEN,Khurshed Alam Khan,M,INC,236892,Daya Ram Shakya,M,BJP,110281
465,Uttar Pradesh,69,Mainpuri,GEN,Balram Singh Yadav,M,INC,214322,Ravindra Singh Chauhan,M,LKD,159314
466,Uttar Pradesh,70,Jalesar,GEN,Kailash Chandra Yadav,M,INC,149004,Sushila Devi,F,LKD,139266
467,Uttar Pradesh,71,Etah,GEN,Muhammad Mehfooj Ali Khan Alias Pyarey Main,M,LKD,110627,Malik Moh. Mushir Ahmad Khan,M,INC,107196
468,Uttar Pradesh,72,Firozabad,(SC),Ganga Ram,M,INC,161079,Rajesh Kumar Singh,M,LKD,97577
469,Uttar Pradesh,73,Agra,GEN,Nihal Singh,M,INC,147473,Udayan Sharma,M,LKD,107796
470,Uttar Pradesh,74,Mathura,GEN,Manvendra Singh,M,INC,263248,Gayatree Devi,F,LKD,159848
471,Uttar Pradesh,75,Hathras,(SC),Puran Chand,M,INC,165387,Bangali Singh,M,LKD,120749
472,Uttar Pradesh,76,Aligarh,GEN,Usha Rani,F,INC,216329,Budhpriya Morya,M,LKD,114098
473,Uttar Pradesh,77,Khurja,(SC),Veer Sen,M,INC,212932,Trilik Chand,M,LKD,94907
474,Uttar Pradesh,78,Bulandshahr,GEN,Kr. Surendra Pal,M,INC,228039,Kiran Pal Singh,M,LKD,132139
475,Uttar Pradesh,79,Hapur,GEN,Kedar Nath,M,INC,254823,Kishan Chand Tyagi,M,LKD,104147
476,Uttar Pradesh,80,Meerut,GEN,Mohsina Kidwai,F,INC,238236,Manzoor Ahmad,M,LKD,141718
477,Uttar Pradesh,81,Baghpat,GEN,Charan Singh,M,LKD,253463,Mahesh Chand,M,INC,167789
478,Uttar Pradesh,82,Muzaffarnagar,GEN,Dharam Vir Singh,M,INC,242751,Narain Singh,M,LKD,134730
479,Uttar Pradesh,83,Kairana,GEN,Akhtar Hasan,M,INC,236904,Shyam Singh,M,LKD,138355
480,Uttar Pradesh,84,Saharanpur,GEN,Yashpal Singh,M,INC,277339,Rasheed Masood,M,LKD,204730
481,Uttar Pradesh,85,Hardwar,(SC),Sunder Lal,M,INC,253892,Jagpal Singh,M,LKD,118704
482,Uttar Pradesh,By Polls (1987),Hardwar,(SC),R. Singh,M,INC,149377,Mayawati(W),F,BSP,125399
483,West Bengal,1,Cooch Behar,(SC),Amar Roy Prodhan,M,FBL,345160,Prasenjit Barman,M,INC,299643
484,West Bengal,2,Alipurduars,(ST),Pijus Tirkey,M,RSP,278358,Philip Minj,M,INC,248176
485,West Bengal,3,Jalpaiguri,GEN,Manik Sanyal,M,CPM,285619,Arun Moitra,M,INC,252447
486,West Bengal,4,Darjeeling,GEN,Ananda Prasad Pathak,M,CPM,228679,Dawa Narbula,M,INC,227290
487,West Bengal,5,Raiganj,GEN,Golam Yazdani,M,INC,271983,Subrata Mukherjee,M,CPM,251759
488,West Bengal,6,Balurghat,(SC),Palas Barman,M,RSP,317141,Satyendra Nath Ray,M,INC,294924
489,West Bengal,7,Malda,GEN,Abul Barkat Ataul G K Choudhury,M,INC,304963,Dinesh Joardar,M,CPM,258337
490,West Bengal,8,Jangipur,GEN,Abedin Zainal,M,CPM,283977,Md. Sohorab,M,INC,269239
491,West Bengal,9,Murshidabad,GEN,Syed Musudal Hossain,M,CPM,316571,Azizur Rahman,M,INC,310309
492,West Bengal,10,Berhampore,GEN,Atish Chandra Sinha,M,INC,317011,Tridib Chaudhuri,M,RSP,313964
493,West Bengal,11,Krishnanagar,GEN,Renu Pada Das,M,CPM,294657,Sankar Das Banerji,M,INC,289870
494,West Bengal,12,Nabadwip,(SC),Bibha Ghosh (Goswami),F,CPM,341188,Apurba Lal Majumdar,M,INC,334536
495,West Bengal,13,Barasat,GEN,Tarun Kanti Ghosh,M,INC,343184,Chitta Basu,M,FBL,330572
496,West Bengal,14,Basirhat,GEN,Indrajit Gupta,M,CPI,315444,Kamal Basu,M,INC,276401
497,West Bengal,15,Joynagar,(SC),Sant Kumar Manda,M,RSP,264406,Ardhendu Sekhar Naskar,M,INC,243957
498,West Bengal,16,Mathurapur,(SC),Manoranjan Halder,M,INC,282343,Nirmal Sinha,M,CPM,280044
499,West Bengal,17,Diamond Harbour,GEN,Amal Datta,M,CPM,281271,Sudhendu Mundle,M,INC,276598
500,West Bengal,18,Jadavpur,GEN,Mamata Banerjee,F,INC,331618,Somnath Chatterjee,M,CPM,311958
501,West Bengal,19,Barrackpore,GEN,Debi Ghosal,M,INC,323483,Mohammed Amin,M,CPM,269814
502,West Bengal,20,Dum Dum,GEN,Asutosh Law,M,INC,381984,Niren Ghosh,M,CPM,379281
503,West Bengal,21,Calcutta North West,GEN,Ashok Kumar Sen,M,INC,242982,Amiya Nath Bose,M,FBL,110560
504,West Bengal,22,Calcutta North East,GEN,Ajit Kumar Panja,M,INC,284324,Sunil Maitra,M,CPM,195748
505,West Bengal,23,Calcutta South,GEN,Bhola Nath Sen,M,INC,324823,Satyasadhan Chakraborty,M,CPM,235884
506,West Bengal,24,Howrah,GEN,Priya Ranjan Das Munshi,M,INC,381216,Samar Mukherjee,M,CPM,287174
507,West Bengal,25,Uluberia,GEN,Hannan Mollah,M,CPM,312041,Anwar Ali Sk.,M,INC,299616
508,West Bengal,26,Serampore,GEN,Bimal Kanti Ghosh,M,INC,338152,Ajit Bag,M,CPM,307921
509,West Bengal,27,Hooghly,GEN,Indumati Bhattacharyya,F,INC,320436,Rup Chand Pal,M,CPM,309469
510,West Bengal,28,Arambagh,GEN,Anil Basu,M,CPM,327786,Gopal Das Nag,M,INC,313626
511,West Bengal,29,Panskura,GEN,Geeta Mukherjee,F,CPI,321694,Chittaranjan Chakraborty,M,INC,273818
512,West Bengal,30,Tamluk,GEN,Mishra Satyagopal,M,CPM,313955,Saradindu Samanta,M,INC,302263
513,West Bengal,31,Contai,GEN,Phulrenu Guha,F,INC,282065,Sudhi Kumar Giri,M,CPM,268307
514,West Bengal,32,Midnapore,GEN,Narayan Choubey,M,CPI,318511,Ajit Kumar Khanra,M,INC,261514
515,West Bengal,33,Jhargram,(ST),Motilal Hansda,M,CPM,290454,Amiya Kumar Kisku,M,INC,215212
516,West Bengal,34,Purulia,GEN,Chittaranjan Mahata,M,FBL,261460,K.P. Singh Deo,M,INC,247709
517,West Bengal,35,Bankura,GEN,Acharia Basudeb,M,CPM,268136,Arun Kumar Bhattacharya,M,INC,243920
518,West Bengal,36,Vishnupur,(SC),Ajit Kumar Saha,M,CPM,328580,Gourandr Cha Lohar,M,INC,252940
519,West Bengal,37,Durgapur,(SC),Purna Chandra Malik,M,CPM,334688,Gopal Mondal,M,INC,295920
520,West Bengal,38,Asansol,GEN,Anada Gopal Mukherjee,M,INC,334212,Bamapada Mukherjee,M,CPM,247546
521,West Bengal,39,Burdwan,GEN,Sudhir Ray,M,CPM,366547,Pradyut Guha,M,INC,308863
522,West Bengal,40,Katwa,GEN,Saifuddin Chowdhury,M,CPM,346251,Chowdhury Siddiqullah,M,INC,302801
523,West Bengal,41,Bolpur,GEN,Saradish Roy,M,CPM,317749,Nihar Dutta,M,INC,256818
524,West Bengal,By Polls (1985),Bolpur,GEN,S.Chatterjee,M,CPM,339078,S.S.Ray,M,INC,240079
525,West Bengal,42,Birbhum,(SC),Gadahar Saha,M,CPM,278155,Badal Bagdi,M,INC,264674
526,Andaman and Nicobar Islands,1,Andaman & Nicobar Islands,GEN,Manoranjan Bhakta,M,INC,47019,K.Kandaswamy,M,LKD,27883
527,Chandigarh,1,Chandigarh,GEN,Jagan Nath Kaushal,M,INC,103090,Harmohan Dhawan,M,JNP,36790
528,Dadra And Nagar Haveli,1,Dadra And Nagar Haveli,(ST),Gavli Sitaram Jivyabhai,M,IND,20852,Mahala Ramjibhai Potiabhai,M,INC,15471
529,Daman And Diu,1,Daman And Diu,GEN,T.G.Kalanbhai,M,INC,17027,F.N.Srinivasan,M,IND,9303
530,Delhi,1,New Delhi,GEN,Krsihan Chandra Pant,M,INC,131932,Kanwar Lal Gupta,M,BJP,59046
531,Delhi,2,South Delhi,GEN,Lalit Maken,M,INC,215898,Vijay Kumar Malhotra,M,BJP,130847
532,Delhi,By Polls (1985),South Delhi,GEN,A. Singh,M,IND,161744,V.K.Malhotra,M,BJP,121830
533,Delhi,3,Outer Delhi,GEN,Bharat Singh,M,INC,365454,Tarif Singh,M,LKD,115777
534,Delhi,4,East Delhi,GEN,H.K.L.Bhagat,M,INC,386150,Kishore Lal,M,JNP,73970
535,Delhi,5,Chandni Chowk,GEN,Jai Parkash Agarwal,M,INC,122069,Sikander Bakht,M,BJP,74993
536,Delhi,6,Delhi Sadar,GEN,Jagdish Tytler,M,INC,155333,Madan Lal Khurana,M,BJP,89480
537,Delhi,7,Karol Bagh,(SC),Sunderwati Nawal Prabhakar,F,INC,151416,Surender Pal Rathwal,M,BJP,64844
538,Lakshadweep,1,Lakshadweep,GEN,Mohammad Sayeed Padannatha,M,INC,10361,Mohammadkoya Kunnamakulam,M,IND,8662
539,Pondicherry,1,Pondicherry,GEN,P.Shammugam,M,INC,159376,C.P.Thirunavukkarasu,M,DMK,97672
