,State,PC No.,PC Name,Category,Winner,Gender,Party,Vote,Runner Up,Gender,Party,Vote
434,Uttar Pradesh,15,Kheri,GEN,Ravi Prakash Verma,M,SP,202373,Rajendra Kumar Gupta,M,BJP,197858
435,Uttar Pradesh,16,Shahabad,GEN,Daud Ahmad,M,BSP,214146,Raghvendra Singh,M,BJP,172014
436,Uttar Pradesh,17,Sitapur,GEN,Rajesh Verma,M,BSP,211120,Janardan Prasad Misra,M,BJP,174758
437,Uttar Pradesh,18,Misrikh,(SC),Sushila Saroj,F,SP,159279,Ram Shankar Bhargav,M,BSP,155072
438,Uttar Pradesh,19,Hardoi,(SC),Jai Prakash,M,ABLTC,206256,Usha Verma,M,SP,200852
439,Uttar Pradesh,20,Lucknow,GEN,Atal Bihari Vajpayee,M,BJP,362709,Dr Karan Singh,M,INC,239085
440,Uttar Pradesh,21,Mohanlalganj,(SC),Reena Chowdhary,F,SP,182034,Purnima Verma,M,BJP,146676
441,Uttar Pradesh,22,Unnao,GEN,Deepak Kumar,M,SP,207242,Mohd. Moin,M,BSP,169467
442,Uttar Pradesh,23,Rae Bareli,GEN,Captain Satish Sharma,M,INC,224202,Gajadhar Singh,M,SP,150653
443,Uttar Pradesh,24,Pratapgarh,GEN,Rajkumari Ratna Singh,F,INC,202170,Abhai Pratap Singh,M,BJP,196167
444,Uttar Pradesh,25,Amethi,GEN,Sonia Gandhi,F,INC,418960,Dr.Sanjai Singh,M,BJP,118948
445,Uttar Pradesh,26,Sultanpur,GEN,Jai Bhadra Singh,M,BSP,173558,Ram Lakhan Verma,M,SP,158959
446,Uttar Pradesh,27,Akbarpur,(SC),Mayawati,F,BSP,259762,Ram Piyare Suman,M,SP,206376
447,Uttar Pradesh,By Polls (2002),Akbarpur,GEN,Tribhuvan Dutt,M,BSP,250405,Mannu Lal Majhi,M,SP,218802
448,Uttar Pradesh,28,Faizabad,GEN,Vinay Katiyar,M,BJP,193191,Siya Ram Nishad,M,BSP,135629
449,Uttar Pradesh,29,Barabanki,(SC),Ram Sagar,M,SP,210958,Baij Nath Rawat,M,BJP,155680
450,Uttar Pradesh,30,Kaiserganj,GEN,Beni Prasad Verma,M,SP,233934,Chamundeshwri Pratap Chand Alias C.P.Chandsingh,M,BJP,182375
451,Uttar Pradesh,31,Bahraich,GEN,Padamsen Chaudhary,M,BJP,223768,Arif Mohammad Khan,M,BSP,218017
452,Uttar Pradesh,32,Balrampur,GEN,Rizvan Zaheer  Alias Rijju Bhaiya,M,SP,255267,Bhisham Shankar Tiwari Alias Kaushal Tiwari,M,BJP,235110
453,Uttar Pradesh,33,Gonda,GEN,Braj Bhushan Sharan Singh,M,BJP,243162,Kirti Vardhan Singh Raja Bhaiya,M,SP,183965
454,Uttar Pradesh,34,Basti,(SC),Shriram Chauhan,M,BJP,174378,Lal Mani Prasad,M,BSP,172546
455,Uttar Pradesh,35,Domariyaganj,GEN,Ram Pal Singh,M,BJP,198263,Mohd Mukim,M,INC,162696
456,Uttar Pradesh,36,Khalilabad,GEN,Bhal Chandra Yadav,M,SP,236837,Ram Prasad Chaudhary,M,BSP,206809
457,Uttar Pradesh,37,Bansgaon,(SC),Raj Narayan Pasi,M,BJP,184684,Subhawati Paswan,M,SP,174996
458,Uttar Pradesh,38,Gorakhpur,GEN,Aditya Nath,M,BJP,267382,Jamuna Prasad Nishad,M,SP,260043
459,Uttar Pradesh,39,Maharajganj,GEN,Akhilesh  Singh,M,SP,239826,Pankaj Chaudhary,M,BJP,229182
460,Uttar Pradesh,40,Padrauna,GEN,Ram Nagina Mishra,M,BJP,196651,Baleshwar Yadav,M,SP,169913
461,Uttar Pradesh,41,Deoria,GEN,Shri Prakash Mani,M,BJP,251814,Mohan Singh,M,SP,209673
462,Uttar Pradesh,42,Salempur,GEN,Babban Rajbhar,M,BSP,170558,Hari Vansh Sahai,M,SP,161508
463,Uttar Pradesh,43,Ballia,GEN,Chandra Shekhar,M,SJP(R),235946,Ram Krishna Urf Gopal,M,BJP,180271
464,Uttar Pradesh,44,Ghosi,GEN,Bal Krishna,M,BSP,207105,Siddhartha Rai,M,JD(U),170604
465,Uttar Pradesh,45,Azamgarh,GEN,Rama Kant Yadav,M,SP,227616,Akbar Ahmad Dumpy,M,BSP,200637
466,Uttar Pradesh,46,Lalganj,(SC),Dr. Bali Ram,M,BSP,229122,Daroga,M,SP,198123
467,Uttar Pradesh,47,Machhlishahr,GEN,Chandra Nath Singh,M,SP,201509,Dr. Ram Vilas Vedanti,M,BJP,180350
468,Uttar Pradesh,48,Jaunpur,GEN,Chinmayanand,M,BJP,207405,Paras Nath Yadav,M,SP,198770
469,Uttar Pradesh,49,Saidpur,(SC),Tufani Saroj,M,SP,237438,Sharada Prasad,M,BSP,206067
470,Uttar Pradesh,50,Ghazipur,GEN,Manoj,M,BJP,240592,Om Prakash,M,SP,229559
471,Uttar Pradesh,51,Chandauli,GEN,Jawahar Lal Jaiswal,M,SP,265412,Anand Ratna Maurya,M,BJP,191883
472,Uttar Pradesh,52,Varanasi,GEN,Shankar Prasad Jaiswal,M,BJP,211955,Rajesh Kumar Mishra,M,INC,159096
473,Uttar Pradesh,53,Robertsganj,(SC),Ram Shakal,M,BJP,200826,Hari Prasad Alias Ghamdi Singh,M,SP,184898
474,Uttar Pradesh,54,Mirzapur,GEN,Phoolan Devi,F,SP,290849,Virendra Singh,M,BJP,206373
475,Uttar Pradesh,By Polls (2002),Mirzapur,GEN,Ram Rati Bind,M,SP,195329,N.S.Kushwaha,M,BSP,190332
476,Uttar Pradesh,55,Phulpur,GEN,Dharam Raj Singh Patel,M,SP,183282,Beni Madhav Bind,M,BJP,163243
477,Uttar Pradesh,56,Allahabad,GEN,Dr. Murli Manohar Joshi,M,BJP,219114,Kunwar Rewati Raman Singh Alias Maniji,M,SP,148783
478,Uttar Pradesh,57,Chail,(SC),Suresh Pasi,M,BSP,151557,Dr. Amrit Lal Bharti,M,BJP,122272
479,Uttar Pradesh,58,Fatehpur,GEN,Ashok Patel,M,BJP,142911,Surya Bali Nishad,M,BSP,141848
480,Uttar Pradesh,59,Banda,GEN,Ram Sajiwan,M,BSP,209995,Shyam Charan Gupta,M,SP,181364
481,Uttar Pradesh,60,Hamirpur,GEN,Ashok Kumar Singh Chandel,M,BSP,217732,Rajnarain Alias Rajju Maharaj,M,SP,206068
482,Uttar Pradesh,61,Jhansi,GEN,Sujan Singh Bundela,M,INC,283387,Rajendra Agnihotri,M,BJP,200866
483,Uttar Pradesh,62,Jalaun,(SC),Brij Lal Khabri,M,BSP,197705,Bhanu Pratap Singh Varma,M,BJP,184353
484,Uttar Pradesh,63,Ghatampur,(SC),Pyare Lal Sankhwar,M,BSP,156582,Arun Kumari Kori,M,SP,156477
485,Uttar Pradesh,64,Bilhaur,GEN,Shyam Bihari Mishra,M,BJP,192054,Raja Ram Pal,M,BSP,188831
486,Uttar Pradesh,65,Kanpur,GEN,Sriprakash Jaiswal,M,INC,293610,Jagat Veer Singh Drone,M,BJP,259151
487,Uttar Pradesh,66,Etawah,GEN,Raghuraj Singh Shakya,M,SP,233065,Shiv Prasad Yadav,M,BSP,149382
488,Uttar Pradesh,67,Kannauj,GEN,Mulayam Singh Yadav,M,SP,291617,Arvind Pratap Singh,M,ABLTC,212478
489,Uttar Pradesh,By Polls (2000),Kannauj,GEN,Akhilesh Yadav,M,SP,306054,Akbar Ahmad Dumpy,M,BSP,247329
490,Uttar Pradesh,68,Farrukhabad,GEN,Chandra Bhushan Singh (Munnoo Babu),M,SP,222984,Prof. Ram Bakhsh Singh Verma,M,BJP,160422
491,Uttar Pradesh,69,Mainpuri,GEN,Balram Singh Yadav,M,SP,244113,Darshan Singh Yadav,M,BJP,216087
492,Uttar Pradesh,70,Jalesar,GEN,Prof. S.P. Singh Baghel,M,SP,217336,Ompal Singh Nidar,M,BJP,209274
493,Uttar Pradesh,71,Etah,GEN,Kr. Devendra Singh Yadav,M,SP,226999,Dr. Mahadeepak Singh Shakya,M,BJP,174475
494,Uttar Pradesh,72,Firozabad,(SC),Ram Jilal Suman,M,SP,289459,Prabhu Dayal Katheriyar,M,BJP,206091
495,Uttar Pradesh,73,Agra,GEN,Raj Babbar,M,SP,288558,Bhagwan Shankar Rawat,M,BJP,175576
496,Uttar Pradesh,74,Mathura,GEN,Ch. Tejvir Singh,M,BJP,210212,Rameshwar Singh,M,RLD,168485
497,Uttar Pradesh,75,Hathras,(SC),Kishan Lal Diler,M,BJP,178253,Ganga Prasad Pushkar,M,BSP,109846
498,Uttar Pradesh,76,Aligarh,GEN,Sheela Gautam,F,BJP,219313,Sahab Singh,M,BSP,138496
499,Uttar Pradesh,77,Khurja,(SC),Ashok Kumar Pradhan,M,BJP,216011,Smt. Satyawati Urf Satya Bahin,M,INC,105713
500,Uttar Pradesh,78,Bulandshahr,GEN,Chhatra Pal,M,BJP,180102,Saeedul Hassan,M,INC,118173
501,Uttar Pradesh,79,Hapur,GEN,Ramesh Chand Tomar,M,BJP,234525,Trilok Tyagi,M,RLD,222567
502,Uttar Pradesh,80,Meerut,GEN,Avtar Singh Bhadana,M,INC,258456,Amar Pal Singh,M,BJP,233620
503,Uttar Pradesh,81,Baghpat,GEN,Ajit Singh,M,RLD,358069,Sompal,M,BJP,203650
504,Uttar Pradesh,82,Muzaffarnagar,GEN,Saiduzzaman,M,INC,196669,Sohanveer Singh,M,BJP,170918
505,Uttar Pradesh,83,Kairana,GEN,Amir Alam,M,RLD,206345,Niranjan Singh Malik,M,BJP,168073
506,Uttar Pradesh,84,Saharanpur,GEN,Mansoor Ali Khan,M,BSP,235659,Rasheed Masood,M,RLD,213352
507,Uttar Pradesh,85,Hardwar,(SC),Harpal Singh Sathi,M,BJP,236844,Ramesh Kumar Burman,M,BSP,203997
508,West Bengal,1,Cooch Behar,(SC),Amar Roy Pradhan,M,FBL,443148,Ambika Charan Ray,M,AITC,334983
509,West Bengal,2,Alipurduars,(ST),Joachim Baxla,M,RSP,389919,Dhirendra Narjinarai,M,BJP,236786
510,West Bengal,3,Jalpaiguri,GEN,Minati Sen,F,CPM,405785,Kalyan Chakraborty,M,AITC,296848
511,West Bengal,4,Darjeeling,GEN,S.P. Lepcha,M,CPM,256826,Nar Bahadur Khatiwara,M,INC,144857
512,West Bengal,5,Raiganj,GEN,Priya Ranjan Dasmunsi,M,INC,409331,Subrata Mukherjee,M,CPM,334076
513,West Bengal,6,Balurghat,(SC),Barman Ranen,M,RSP,375669,Subhash Ch. Barman,M,BJP,312748
514,West Bengal,7,Malda,GEN,Abul Barkat Ataul G K Choudhury,M,INC,325833,Sailen Sarkar,M,CPM,301280
515,West Bengal,8,Jangipur,GEN,Abul Hasnat Khan,M,CPM,352580,Mainul Haque,M,INC,291263
516,West Bengal,9,Murshidabad,GEN,Moinul Hassan,M,CPM,391366,Mannan Hossain,M,INC,268006
517,West Bengal,10,Berhampore,GEN,Adhir Ranjan Chowdhury,M,INC,434073,Pramothes Mukherjee,M,RSP,338682
518,West Bengal,11,Krishnanagar,GEN,Satyabrata Mookherjee,M,BJP,366954,Dilip Chakraborty,M,CPM,344720
519,West Bengal,12,Nabadwip,(SC),Ananda Mohan Biswas,M,AITC,459319,Asim Bala,M,CPM,420184
520,West Bengal,By Polls (2003),Nabadwip,GEN,Alakesh Das,M,CPM,520630,Abir Ranjan Biswas,M,AITC,421830
521,West Bengal,13,Barasat,GEN,Dr.Ranjit Kumar Panja,M,AITC,518520,Saral Deb,M,FBL,421620
522,West Bengal,14,Basirhat,GEN,Ajoy Chakraborty,M,CPI,407903,M. Nuruzzaman,M,AITC,325316
523,West Bengal,15,Joynagar,(SC),Sanat Kumar Mondal,M,RSP,396383,Krishna Pada  Majumder,M,BJP,284082
524,West Bengal,16,Mathurapur,(SC),Radhika Ranjan Pramanik,M,CPM,382962,Gobinda Chandra Naskar,M,AITC,331237
525,West Bengal,17,Diamond Harbour,GEN,Samik Lahiri,M,CPM,402761,Sardar Amjad Ali,M,AITC,331598
526,West Bengal,18,Jadavpur,GEN,Krishna Bose,F,AITC,485366,Kanti Ganguly,M,CPM,418601
527,West Bengal,19,Barrackpore,GEN,Tarit Baran Topdar,M,CPM,399269,Jayanta Bhattacharya,M,AITC,358494
528,West Bengal,20,Dum Dum,GEN,Tapan Sikdar,M,BJP,614471,Anil Bhattacharya,M,CPM,479910
529,West Bengal,21,Calcutta North West,GEN,Sudip Bandyopadhyay,M,AITC,206684,Rajdeo Goala,M,CPM,112514
530,West Bengal,22,Calcutta North East,GEN,Ajit Kumar Panja,M,AITC,297491,Md. Salim,M,CPM,255917
531,West Bengal,23,Calcutta South,GEN,Mamata Banerjee,F,AITC,469103,Subhankar Chakraborty,M,CPM,255095
532,West Bengal,24,Howrah,GEN,Swadesh Chakraborty,M,CPM,490537,Dr. Kakoli Ghosh Dastidar,M,AITC,387088
533,West Bengal,25,Uluberia,GEN,Hannan Mollah,M,CPM,399397,Dr. Sudipta Roy,M,AITC,331820
534,West Bengal,26,Serampore,GEN,Akbor Ali Khandoker,M,AITC,411406,Sudarsan Roy Chaudhury,M,CPM,363642
535,West Bengal,27,Hooghly,GEN,Rupchand Pal,M,CPM,440674,Tapan Das Gupta,M,AITC,428189
536,West Bengal,28,Arambagh,GEN,Anil Basu,M,CPM,503920,Chunilal Chakraborty,M,BJP,387199
537,West Bengal,29,Panskura,GEN,Gita Mukherjee,F,CPI,401431,Gouri Ghosh,M,AITC,354573
538,West Bengal,By Polls (2000),Panskura,GEN,Dr. Bikram Sarkar,M,AITC,426779,Gurudas Dasgupta,M,CPI,385298
539,West Bengal,30,Tamluk,GEN,Lakshman Chandra Seth,M,CPM,455168,Nirmndu Bhattacharjee,M,AITC,400342
540,West Bengal,31,Contai,GEN,Neetish  Sengupta,M,AITC,395048,Sudhir Giri,M,CPM,382915
541,West Bengal,32,Midnapore,GEN,Indrajit Gupta,M,CPI,414545,Manoranjon Dutta,M,BJP,385772
542,West Bengal,By Polls (2001),Midnapore,GEN,Probodh Panda,M,CPI,448237,Dutta Manoranjan,M,AITC,330044
543,West Bengal,33,Jhargram,(ST),Rupchand Murmu,M,CPM,402325,Dakhin Murmu,M,AITC,293644
544,West Bengal,34,Purulia,GEN,Birsingh Mahato,M,FBL,351143,Tapati Mahato,M,BJP,176273
545,West Bengal,35,Bankura,GEN,Acharia Basudeb,M,CPM,381720,Natabar Bagdi,M,IND,274722
546,West Bengal,36,Vishnupur,(SC),Sandhya Bauri,F,CPM,483084,Adhibas Duley,M,AITC,301514
547,West Bengal,37,Durgapur,(SC),Sunil Khan,M,CPM,461940,Anil Kumar Saha,M,BJP,343977
548,West Bengal,38,Asansol,GEN,Bikash Chowdhury,M,CPM,377265,Ajit Ghatak (Moloy Ghatak),M,AITC,339401
549,West Bengal,39,Burdwan,GEN,Sar Nikhilananda,M,CPM,598170,Anup Mukherjee,M,BJP,296487
550,West Bengal,40,Katwa,GEN,Mahboob Zahedi,M,CPM,461502,Amal Kumar Dutta,M,AITC,353140
551,West Bengal,41,Bolpur,GEN,Somnath Chatterjee,M,CPM,464199,Suniti Chattaraj,M,AITC,277810
552,West Bengal,42,Birbhum,(SC),Ram Chandra Dome,M,CPM,373687,Dr. Madan Lal Choudhury,M,BJP,216531
553,Andaman and Nicobar Islands,1,Andaman & Nicobar Islands,GEN,Bishnu Pada Ray,M,BJP,76891,Manoranjan Bhakta,M,INC,62944
554,Chandigarh,1,Chandigarh,GEN,Pawan Kumar Bansal,M,INC,132924,Krishan Lal Sharma,M,BJP,127475
555,Dadra And Nagar Haveli,1,Dadra And Nagar Haveli,(ST),Delkar Mohanbhai Sanjibhai,M,IND,29853,Bhurkud Dilipbhai Navjibhai,M,BJP,14975
556,Daman And Diu,1,Daman And Diu,GEN,Patel Dahyabhai Vallabhbhai,M,INC,25136,Tandel Devjibhai Jogibhai,M,BJP,21910
557,Delhi,1,New Delhi,GEN,Jag Mohan,M,BJP,124626,R.K.Dhawan,M,INC,96733
558,Delhi,2,South Delhi,GEN,Vijay Kumar Malhotra,M,BJP,261230,Dr. Manmohan Singh,M,INC,231231
559,Delhi,3,Outer Delhi,GEN,Sahib Singh Verma,M,BJP,709692,Deep Chand Sharma,M,INC,507220
560,Delhi,4,East Delhi,GEN,Lal Bihari Tiwari,M,BJP,521434,Avm H.L.Kapur,M,INC,438674
561,Delhi,5,Chandni Chowk,GEN,Vijay Goel,M,BJP,74001,Jai Prakash Agarwal,M,INC,72006
562,Delhi,6,Delhi Sadar,GEN,Madan Lal Khurana,M,BJP,143186,Jagdish Tytler,M,INC,129316
563,Delhi,7,Karol Bagh,(SC),Anita Arya,F,BJP,128956,Meira Kumar,M,INC,116502
564,Lakshadweep,1,Lakshadweep,(ST),P.M. Sayeed,M,INC,16113,Dr. K.P. Muthukoya,M,JD(U),12924
565,Pondicherry,1,Pondicherry,GEN,M O H Farook,M,INC,165108,M Ramadass,M,PMK,140920
