,State,PC No.,PC Name,Category,Winner,Gender,Party,Vote,Runner Up,Gender,Party,Vote
215,Madhya Pradesh,5,Sagar,(SC),Virendra Kumar,M,BJP,290974,Uttam Khatik,M,INC,142983
216,Madhya Pradesh,6,Khajuraho,GEN,Dr. Ramkrishna Kushmariya,M,BJP,332458,Satyavrat Chaturvedi,M,INC,220677
217,Madhya Pradesh,7,Damoh,GEN,Chandrabhan Bhaiya,M,BJP,271869,Tilak Singh Lodhi,M,INC,177274
218,Madhya Pradesh,8,Satna,GEN,Ganesh Singh,M,BJP,239706,"Rajendra Kumar Singh "" Dada Bhai""",M,INC,156116
219,Madhya Pradesh,9,Rewa,GEN,Chandramani Tripathi,M,BJP,232021,Pradeep Kumar Patel,M,BSP,187269
220,Madhya Pradesh,10,Sidhi,(ST),Chandrapratap Singh,M,BJP,210198,Tilakraj Singh,M,INC,160633
221,Madhya Pradesh,By Polls (2007),Sidhi,GEN,Shri Manik Singh,M,INC,212998,Shri Kunwar Singh,M,BJP,211412
222,Madhya Pradesh,11,Shahdol,(ST),Dalpat Singh Paraste,M,BJP,210034,Rajesh Nandani Singh,M,INC,180685
223,Madhya Pradesh,12,Balaghat,GEN,Gauri Shankar Chaturbhuj Bisen,M,BJP,193982,Kankar Munjare,M,JP,105893
224,Madhya Pradesh,13,Mandla,(ST),Faggan Singh Kulaste,M,BJP,238073,Heera Singh Markam,M,GGP,173176
225,Madhya Pradesh,14,Jabalpur,GEN,Rakesh Singh,M,BJP,311646,Vishwanath Dubey,M,INC,212115
226,Madhya Pradesh,15,Seoni,GEN,Neeta Pateriya,F,BJP,268195,Kalyani Pandey,M,INC,173394
227,Madhya Pradesh,16,Chhindwara,GEN,Kamalnath,M,INC,308563,Prahlad Singh Patel,M,BJP,244855
228,Madhya Pradesh,17,Betul,GEN,Khandelwal Vijay Kumar (Munni Bhaia),M,BJP,288007,Rajendra Jaiswal,M,INC,130467
229,Madhya Pradesh,By Polls (2008),Betul,GEN,Khandelwal Hemant Vijay Kumar,M,BJP,300676,Sukhdeo Panse,M,INC,265234
230,Madhya Pradesh,18,Hoshangabad,GEN,Sartaj Singh,M,BJP,354659,Omprakash Hajarilal Raghuvanshi Banapura,M,INC,218250
231,Madhya Pradesh,19,Bhopal,GEN,Kailash Joshi,M,BJP,561563,Sajid Ali,M,INC,255558
232,Madhya Pradesh,20,Vidisha,GEN,Shivraj Singh,M,BJP,428030,Narbada Prasad Sharma,M,INC,167304
233,Madhya Pradesh,By Polls (2006),Vidisha,GEN,Rampal Singh,M,BJP,258263,Rajshree Rudra Pratap Singh,F,INC,173176
234,Madhya Pradesh,21,Rajgarh,GEN,Lakshman Singh,M,BJP,283135,Shambhoo Singh,M,INC,246423
235,Madhya Pradesh,22,Shajapur,(SC),Thawarchand Gehlot,M,BJP,424004,Shyam Bapulal Malviya,M,INC,255817
236,Madhya Pradesh,23,Khandwa,GEN,Nand Kumar Singh Chauhan ( Nandu Bhaiya),M,BJP,336724,Amitabh Mandloi,M,INC,233987
237,Madhya Pradesh,24,Khargone,GEN,Krishna Murari Moghe,M,BJP,321762,Tarachand Shivaji Patel,M,INC,263145
238,Madhya Pradesh,By Polls (2007),Khargone,GEN,Arun Suchash Chandra Yadav,M,INC,392092,Krishanmurari Mohe,M,BJP,273454
239,Madhya Pradesh,25,Dhar,(ST),Chhatar Singh Darbar,M,BJP,345468,Umang Singhar,M,INC,312857
240,Madhya Pradesh,26,Indore,GEN,Sumitra Mahajan,F,BJP,508107,Rameshwar Patel,M,INC,314171
241,Madhya Pradesh,27,Ujjain,(SC),Dr. Satyanarayan Jatiya,M,BJP,369744,Premchand Guddu,M,INC,299341
242,Madhya Pradesh,28,Jhabua,(ST),Kantilal Bhuria,M,INC,322257,Relam Chauhan,M,BJP,241975
243,Madhya Pradesh,29,Mandsaur,GEN,Dr Laxminarayan Pandeya,M,BJP,423478,Rajendra Singh Gautam,M,INC,283845
244,Maharashtra,1,Rajapur,GEN,Suresh Prabhakar Prabhu,M,SHS,264001,Sudhir Sawant,M,INC,183102
245,Maharashtra,2,Ratnagiri,GEN,Anant Geete,M,SHS,334690,Govindrao Nikam,M,NCP,185722
246,Maharashtra,3,Kolaba,GEN,A. R. Antulay,M,INC,312225,Vivek Patil,M,PWPI,280355
247,Maharashtra,4,Mumbai-South,GEN,Milind Murli Deora,M,INC,137956,Jayawantiben Mehta,M,BJP,127710
248,Maharashtra,5,Mumbai-South-Central,GEN,Mohan Rawale,M,SHS,128536,Ahir Sachin,M,NCP,106348
249,Maharashtra,6,Mumbai-North-Central,GEN,Eknath M. Gaikwad,M,INC,256282,Manohar Gajanan Joshi,M,SHS,242953
250,Maharashtra,7,Mumbai-North-East,GEN,Kamat Gurudas,M,INC,493420,Kirit Somaiya,M,BJP,394020
251,Maharashtra,8,Mumbai-North-West,GEN,Sunil Dutt,M,INC,385755,Sanjay Nirupam,M,SHS,338397
252,Maharashtra,By Polls (2005),Mumbai-North-West,GEN,Priya Sunil Dutt,F,INC,346294,Madhukar Raghunath Sirpotdar,M,SHS,174750
253,Maharashtra,9,Mumbai-North,GEN,Govinda,M,INC,559763,Ram Naik,M,BJP,511492
254,Maharashtra,10,Thane,GEN,Paranjape Prakash Vishvanath,M,SHS,631414,Davkhare Vasant Shankarrao,M,NCP,609156
255,Maharashtra,By Polls (2008),Thane,GEN,Anand Prakash Paranjpe,M,SS,462766,Sanjeev Ganesh Naik,M,NCP,371894
256,Maharashtra,11,Dahanu,(ST),Shingada Damodar Barku,M,INC,286004,Adv. Chintaman Wanga,M,BJP,222641
257,Maharashtra,12,Nashik,GEN,Pingale Devidas Anandrao,M,NCP,307613,Patil Dasharath Dharmaji,M,SHS,292555
258,Maharashtra,13,Mgaon,(ST),Harischandra Devram Chavan,M,BJP,218259,Mahale Haribhau Shankar,M,JD(S),213731
259,Maharashtra,14,Dhule,(ST),Chaure Bapu Hari,M,INC,210714,Gavit Ramdas Rupla,M,BJP,202949
260,Maharashtra,15,Nandurbar,(ST),Gavit Manikrao Hodlya,M,INC,351911,Dr. Natawadkar Suhas Jayant,M,BJP,244290
261,Maharashtra,16,Erandol,GEN,Annasaheb M. K. Patil,M,BJP,289559,Adv. Vasantrao Jeevanrao More,M,NCP,281418
262,Maharashtra,17,Jalgaon,GEN,Y. G. Mahajan,M,BJP,298865,Dr. Ulhas Vasudeo Patil,M,INC,278219
263,Maharashtra,18,Buldhana,(SC),Adsul Anandrao Vithoba,M,SHS,369975,Mukul Balkrushna Wasnik,M,INC,310068
264,Maharashtra,19,Akola,GEN,Dhotre Sanjay Shamrao,M,BJP,313323,Laxmanrao Tayade,M,INC,206952
265,Maharashtra,20,Washim,GEN,Gawali (Patil) Ku.  Bhavana Pundlikrao,F,SHS,358682,Naik Manohar Rajusing,M,NCP,297784
266,Maharashtra,21,Amravati,GEN,Anant Gudhe,M,SHS,203216,Omprakash Alias Bacchu Babaraoji Kadu,M,IND,188982
267,Maharashtra,22,Ramtek,GEN,Mohite Subodh Baburao,M,SHS,276720,Dr. Shrikant Jichkar,M,INC,262618
268,Maharashtra,23,Nagpur,GEN,Vilas Muttemwar,M,INC,373769,Atalbahadursingh,M,BJP,274286
269,Maharashtra,24,Bhandara,GEN,Patle Shishupal Natthu,M,BJP,277388,Praful Patel,M,NCP,274379
270,Maharashtra,25,Chimur,GEN,Shivankar Mahadeorao Sukaji,M,BJP,336711,Prof. Jogendra Kawade,M,PRBP,237937
271,Maharashtra,26,Chandrapur,GEN,Ahir Hansraj Gangaram,M,BJP,366014,Naresh Puglia,M,INC,306191
272,Maharashtra,27,Wardha,GEN,Wagmare Suresh Ganapat,M,BJP,269045,Prabhatai Rau,M,INC,265857
273,Maharashtra,28,Yavatmal,GEN,Rathod Harising Nasaru,M,BJP,298513,Patil Uttamrao Deoraoji,M,INC,241709
274,Maharashtra,29,Hingoli,GEN,Suryakanta Patil,F,NCP,327944,Shivaji Gyanbarao Mane,M,SHS,315399
275,Maharashtra,30,Nanded,GEN,D. B. Patil,M,BJP,361282,Khatgaonkar Bhaskarrao Bapurao,M,INC,336947
276,Maharashtra,31,Parbhani,GEN,Tukaram Ganpatrao Renge Patil,M,SHS,339318,Suresh Ambadasrao Warpudkar,M,NCP,283147
277,Maharashtra,32,Jalna,GEN,Danve Raosaheb Dadarao Patil,M,BJP,369630,Pawar Uttamsingh Rajdharsingh,M,INC,308298
278,Maharashtra,33,Aurangabad,GEN,Chandrakant Khaire,M,SHS,477900,Ramkrushna Baba Patil,M,INC,355977
279,Maharashtra,34,Beed,GEN,Jaisingrao Gaikwad Patil,M,NCP,425051,Solanke Prakash Sundarrao,M,BJP,377639
280,Maharashtra,35,Latur,GEN,Patil Rupatai Diliprao Nilangekar,F,BJP,404500,Patil Shivraj Vishwanath,M,INC,373609
281,Maharashtra,36,Osmanabad,(SC),Narhire Kalpana Ramesh,F,SHS,294436,Dhobale Laxman Kondiba,M,NCP,292787
282,Maharashtra,37,Solapur,GEN,Deshmukh Subhash Sureshchandra,M,BJP,316188,Ujwalatai Sushilkumar Shinde,M,INC,310390
283,Maharashtra,38,Pandharpur,(SC),Athawale Ramdas Bandu,M,RPI(A),347215,Kshirsagar Nagnath Dattatray,M,BJP,247522
284,Maharashtra,39,Ahmednagar,GEN,Gadakh Tukaram Gangadhar,M,NCP,362938,Prof. N. S. Pharande,M,BJP,287861
285,Maharashtra,40,Kopargaon,GEN,E.  V.  Alias Balasaheb Vikhe Patil,M,INC,356688,Murkute Bhanudas Kashinath,M,SHS,269357
286,Maharashtra,41,Khed,GEN,Adhalarao Patil Shivajirao,M,SHS,360501,Ashok Namdevrao Mohol,M,NCP,339691
287,Maharashtra,42,Pune,GEN,Kalmadi Suresh,M,INC,373774,Pradip Trimbak Rawat,M,BJP,300598
288,Maharashtra,43,Baramati,GEN,Pawar Sharadchandra Govindrao,M,NCP,634555,Prithviraj Sahebrao Jachak,M,BJP,211580
289,Maharashtra,44,Satara,GEN,Laxmanrao Pandurang Jadhav (Patil),M,NCP,281577,Hindurao N. Naik Nimbalkar,M,SHS,277620
290,Maharashtra,45,Karad,GEN,Patil Shriniwas Dadasaheb,M,NCP,436732,Mankumare Vasant Dnyandev,M,SHS,240002
291,Maharashtra,46,Sangli,GEN,Patil Prakashbapu Vasantdada,M,INC,305048,Deepak (Baba) Abasaheb Shinde Mhaisalkar,M,BJP,223425
292,Maharashtra,By Polls (2006),Sangli,GEN,Patil Pratik Prakashbapu,M,INC,252732,Dinkar Tatya Tukaram Patil,M,IND,172283
293,Maharashtra,47,Ichalkaranji,GEN,Mane Nivedita Sambhajirao,F,NCP,422272,Dr. Patil Sanjay (Dada) Shamrao,M,SHS,321223
294,Maharashtra,48,Kolhapur,GEN,Mandlik Sadashivrao Dadoba,M,NCP,401922,Mahadik Dhananjay Bhimrao,M,SHS,387169
295,Manipur,1,Inner Manipur,GEN,Dr. Thokchom Meinya,M,INC,154055,Moirangthem Nara,M,CPI,104722
296,Manipur,2,Outer Manipur,(ST),Mani Charenamei,M,IND,229634,D. Loli Adanee,M,BJP,147441
297,Meghalaya,1,Shillong,GEN,Paty Ripple Kyndiah,M,INC,190058,S. Loniak Marbaniang,M,IND,119162
298,Meghalaya,2,Tura,GEN,Purano Agitok Sangma,M,AITC,191938,Dr. Mukul Sangma,M,INC,119175
299,Meghalaya,By Polls (2006),Tura,GEN,Purno Agitok Sangma,M,NCP,220024,Mukul M. Sangma,M,INC,118848
300,Mizoram,1,Mizoram,(ST),Vanlalzawma,M,MNF,182864,Dr. Laltluangliana Khiangte,M,IND,159170
301,Nagaland,1,Nagaland,GEN,W. Wangyuh,M,NPF,698128,K. Asungba Sangtam,M,INC,246109
302,Orissa,1,Mayurbhanj,(ST),Sudam Marndi,M,JMM,260529,Bhagirathi Majhi,M,BJP,252557
303,Orissa,2,Balasore,GEN,Mahamegha Bahan Aira Kharbela Swain,M,BJP,553087,Niranjan Panda,M,INC,316132
304,Orissa,3,Bhadrak,(SC),Arjun Charan Sethi,M,BJD,489200,Muralidhar Jena,M,INC,394431
305,Orissa,4,Jajpur,(SC),Mohan Jena,M,BJD,452177,Amiya Kanta Mallik,M,INC,400711
306,Orissa,5,Kendrapara,GEN,Archana Nayak,F,BJD,453276,Srikant Kumar Jena,M,INC,366433
307,Orissa,6,Cuttack,GEN,Bhartruhari Mahtab,M,BJD,496750,Jayanti Patnaik,M,INC,323552
308,Orissa,7,Jagatsinghpur,GEN,Brahmananda Panda,M,BJD,466383,Ranjib Biswal,M,INC,409121
309,Orissa,8,Puri,GEN,Braja Kishore Tripathy,M,BJD,462248,Pinaki Misra,M,INC,401288
310,Orissa,9,Bhubaneswar,GEN,Prasanna Kumar Patasani,M,BJD,437762,Soumya Ranjan Patnaik,M,INC,325483
311,Orissa,10,Aska,GEN,Hari Har Swain,M,BJD,381526,Ramkrushana Patnaik,M,INC,248924
312,Orissa,11,Berhampur,GEN,Chandra Sekhar Sahu,M,INC,355973,Anadi Sahu,M,BJP,304316
313,Orissa,12,Koraput,(ST),Giridhar Gamang,M,INC,334748,Papanna Mutika,M,BJD,291481
314,Orissa,13,Nowrangpur,(ST),Parsuram Majhi,M,BJP,359989,Chandra Sekhar Majhi,M,INC,335099
315,Orissa,14,Kalahandi,GEN,Bikram Keshari Deo,M,BJP,357079,Bhakta Charan Das,M,INC,322957
316,Orissa,15,Phulbani,(SC),Sugrib Singh,M,BJD,337951,Abhimanyu Behera,M,INC,318679
317,Orissa,16,Bolangir,GEN,Sangeeta Kumari Singh Deo,F,BJP,322912,Sarat Pattanayak,M,INC,222230
318,Orissa,17,Sambalpur,GEN,Prasanna Acharya,M,BJD,390556,Sanjay Bhoi,M,INC,375786
319,Orissa,18,Deogarh,GEN,Dharmendra Pradhan,M,BJP,426092,Sriballav Panigrahi,M,INC,346996
320,Orissa,19,Dhenkanal,GEN,Tathagata Satapathy,M,BJD,423539,Kamakhya Prasad Singhdeo,M,INC,300657
321,Orissa,20,Sundargarh,(ST),Jual Oram,M,BJP,336562,Frida Topno,M,INC,296886
322,Orissa,21,Keonjhar,(ST),Ananta Nayak,M,BJP,355702,Nilakantha Nayak,M,INC,306493
323,Punjab,1,Gurdaspur,GEN,Vinod Khanna,M,BJP,387612,Sukhbuns Kaur Bhinder,M,INC,362629
324,Punjab,2,Amritsar,GEN,Navjot Singh Sidhu,M,BJP,394223,Raghunandan Lal Bhatia,M,INC,284691
325,Punjab,By Polls (2007),Amritsar,GEN,Navjot Singh Sidhu,M,BJP,444748,Surinder Singla,M,INC,367122
326,Punjab,3,Tarn Taran,GEN,Dr. Rattan Singh Ajnala,M,SAD,364646,Sukhbinder Singh ( Sukh Sarkaria),M,INC,308252
327,Punjab,4,Jalandhar,GEN,Rana Gurjeet Singh,M,INC,344619,Naresh Gujral,M,SAD,311156
328,Punjab,5,Phillaur,(SC),Charanjit Singh Atwal,M,SAD,324512,Santosh Chowdhary,M,INC,225628
329,Punjab,6,Hoshiarpur,GEN,Avinash Rai Khanna,M,BJP,289815,Comrade Darshan Singh Mattu,M,CPM,185444
330,Punjab,7,Ropar,(SC),Sukhdev Singh Libra,M,SAD,347631,Shamsher Singh Dullo,M,INC,313994
331,Punjab,8,Patiala,GEN,Preneet Kaur,F,INC,409917,Kanwaljit Singh,M,SAD,386250
332,Punjab,9,Ludhiana,GEN,Sharanjit Singh Dhillon,M,SAD,329234,Munish Tewari,M,INC,299694
333,Punjab,10,Sangrur,GEN,Sukhdev Singh Dhindsa,M,SAD,286828,Arvind Khanna,M,INC,259551
334,Punjab,11,Bathinda,(SC),Paramjit Kaur Gulshan,F,SAD,323394,Kaushalya Chaman Bhaura,M,CPI,260752
335,Punjab,12,Faridkot,GEN,Sukhbir Singh Badal,M,SAD,475928,Karan Kaur Brar,M,INC,340649
336,Punjab,13,Ferozpur,GEN,Zora Singh Maan,M,SAD,357102,Jagmeet Singh Brar,M,INC,345563
337,Rajasthan,1,Ganganagar,(SC),Nihalchand Meghwal,M,BJP,331475,Bharatram,M,INC,324082
338,Rajasthan,2,Bikaner,GEN,Dharmendra,M,BJP,517802,Rameshwar Lal,M,INC,460627
339,Rajasthan,3,Churu,GEN,Ramsingh Kaswan,M,BJP,400718,Bal Ram Jakhar,M,INC,370864
340,Rajasthan,4,Jhunjhunu,GEN,Shish Ram Ola,M,INC,274168,Santosh Ahlawat,M,BJP,250813
341,Rajasthan,5,Sikar,GEN,Subhash Meharia,M,BJP,367546,Narayan Singh,M,INC,312863
342,Rajasthan,6,Jaipur,GEN,Girdhari Lal Bhargava,M,BJP,480730,Pratap Singh Khachariawas,M,INC,373544
343,Rajasthan,7,Dausa,GEN,Sachin Pilot,M,INC,369935,Kartar Singh Bhadana,M,BJP,255070
344,Rajasthan,8,Alwar,GEN,Dr. Karan Singh Yadav,M,INC,246833,Mahant Chandnath,M,BJP,238462
345,Rajasthan,9,Bharatpur,GEN,Vishvendra Singh,M,BJP,319904,Ved Prakash,M,INC,208555
346,Rajasthan,10,Bayana,(SC),Ramswaroop Koli,M,BJP,265051,Mahendra Singh,M,INC,205427
347,Rajasthan,11,Sawai Madhopur,(ST),Namo Narain,M,INC,367553,Jaskaur,M,BJP,256390
348,Rajasthan,12,Ajmer,GEN,Rasa Singh Rawat,M,BJP,314788,Haji Habiburrehaman,M,INC,186812
349,Rajasthan,13,Tonk,(SC),Kailash Meghwal,M,BJP,315717,Nand Kishore Bairwa,M,INC,257205
350,Rajasthan,14,Kota,GEN,Raghuveer Singh Koshal,M,BJP,298314,Hari Mohan Sharma,M,INC,226536
351,Rajasthan,15,Jhalawar,GEN,Dushyant Singh,M,BJP,303845,Sanjay Gurjar,M,INC,222266
352,Rajasthan,16,Banswara,(ST),Dhan Singh Rawat,M,BJP,269239,Prabhulal Rawat,M,INC,247556
353,Rajasthan,17,Salumber,(ST),Mahaveer Bhagora,M,BJP,281659,Bherulal Meena,M,INC,256885
354,Rajasthan,18,Udaipur,GEN,Kiran Maheshwari,F,BJP,398059,Girija Vyas,M,INC,323184
355,Rajasthan,19,Chittorgarh,GEN,Shrichand Kriplani,M,BJP,375385,Vishwa Vijay Singh,M,INC,239615
356,Rajasthan,20,Bhilwara,GEN,Vijayendrapal Singh,M,BJP,317292,Kailash Vyas,M,INC,256640
357,Rajasthan,21,Pali,GEN,Pusp Jain,M,BJP,264114,Surendra Kumar Surana,M,INC,200876
358,Rajasthan,22,Jalore,(SC),B. Susheela,F,BJP,321255,Buta Singh,M,INC,282063
359,Rajasthan,23,Barmer,GEN,Manvendra Singh,M,BJP,631851,Col. Sona Ram Choudhary,M,INC,359963
360,Rajasthan,24,Jodhpur,GEN,Jaswant Singh Bishnoi,M,BJP,434352,Badri Ram Jakhar,M,INC,391857
361,Rajasthan,25,Nagaur,GEN,Bhanwar Singh Dangawas,M,BJP,284657,Ramraghunath,M,INC,214030
362,Sikkim,1,Sikkim,GEN,Nakul Das Rai,M,SDF,153409,Biraj Adhikari,M,INC,60258
363,Tamil Nadu,1,Madras North,GEN,Kuppusami. C,M,DMK,570122,Sukumar Nambiar. M N,M,BJP,316583
364,Tamil Nadu,2,Madras Central,GEN,Dayanidhi Maran,M,DMK,316329,Balaganga N.,M,ADMK,182151
365,Tamil Nadu,3,Madras South,GEN,"Baalu, T. R.",M,DMK,564578,Bader Sayeed ( Tmt),M,ADMK,343838
366,Tamil Nadu,4,Sriperumbudur,(SC),Krishnaswamy. A,M,DMK,517617,Venugopal. Dr. P,M,ADMK,282271
367,Tamil Nadu,5,Chengalpattu,GEN,"Moorthy, A.K.",M,PMK,431643,Ramachandran. K N,M,ADMK,282919
368,Tamil Nadu,6,Arakkonam,GEN,"Velu, R.",M,PMK,386911,Shanmugam. N,M,ADMK,284715
369,Tamil Nadu,7,Vellore,GEN,"Kader Mohideen, K. M",M,DMK,436642,Santhanam. A,M,ADMK,258032
370,Tamil Nadu,8,Tiruppattur,GEN,"Venugopal, D.",M,DMK,453786,Subramani. K. G,M,ADMK,272884
371,Tamil Nadu,9,Vandavasi,GEN,"Ramachandran Gingee, N.",M,MDMK,394903,Rajalakshmi. R,M,ADMK,243470
372,Tamil Nadu,10,Tindivanam,GEN,Dhanaraju. K,M,PMK,367849,Arunmozhithevan. A,M,ADMK,276685
373,Tamil Nadu,11,Cuddalore,GEN,Venkatapathy. K,M,DMK,400059,Rajendran. R,M,ADMK,268707
374,Tamil Nadu,12,Chidambaram,(SC),"Ponnuswamy, E.",M,PMK,343424,Thirumaavalavan Thol,M,JD(U),255773
375,Tamil Nadu,13,Dharmapuri,GEN,"Senthil, Dr. R.",M,PMK,397540,Elangovan. P. D.,M,BJP,181450
376,Tamil Nadu,14,Krishnagiri,GEN,Sugavanam. E. G,M,DMK,403297,Nanje Gowdu. K,M,ADMK,284075
377,Tamil Nadu,15,Rasipuram,(SC),Rani. K,F,INC,384170,Anbalagan. S,M,ADMK,249637
378,Tamil Nadu,16,Salem,GEN,Thangkabalu K. V.,M,INC,444591,Rajasekaran. A,M,ADMK,268964
379,Tamil Nadu,17,Tiruchengode,GEN,Subbulakshmi Jagadeesan,F,DMK,501569,Palaniswami. K,M,ADMK,322172
380,Tamil Nadu,18,Nilgiris,GEN,Prabhu R.,M,INC,494121,Master Mathan. M,M,BJP,257619
381,Tamil Nadu,19,Gobichettipalayam,GEN,"Elangovan, E. V. K. S.",M,INC,426826,"Govindarajar, N. R.",M,ADMK,212349
382,Tamil Nadu,20,Coimbatore,GEN,"Subbarayan, K.",M,CPI,504981,Radhakishnan. C. P,M,BJP,340476
383,Tamil Nadu,21,Pollachi,(SC),"Krishnan, Dr. C",M,MDMK,364988,Murugan. G,M,ADMK,244067
384,Tamil Nadu,22,Palani,GEN,"Kharventhan, S. K.",M,INC,448900,Kishore Kumar. K,M,ADMK,217407
385,Tamil Nadu,23,Dindigul,GEN,"Chitthan, N. S. V.",M,INC,407116,Jeyaraman. M,M,ADMK,251945
386,Tamil Nadu,24,Madurai,GEN,"Mohan, P.",M,CPM,414433,"Bose, A K.",M,ADMK,281593
387,Tamil Nadu,25,Periyakulam,GEN,Aaron Rashid J. M.,M,INC,346851,Dhinakaran. T T V,M,ADMK,325696
388,Tamil Nadu,26,Karur,GEN,"Palanisamy, K. C.",M,DMK,450407,"Palanichamy,  Raja. N",M,ADMK,259531
389,Tamil Nadu,27,Tiruchirappalli,GEN,Ganesan. L,M,MDMK,450907,Paranjothi. M,M,ADMK,234182
390,Tamil Nadu,28,Perambalur,(SC),"Raja, A.",M,DMK,389708,Sundaram. Dr. M.,M,ADMK,236375
391,Tamil Nadu,29,Mayiladuthurai,GEN,Mani Shankar Aiyar,M,INC,411160,Manian. O S,M,ADMK,215469
392,Tamil Nadu,30,Nagapattinam,(SC),"Vijayan, A. K. S.",M,DMK,463389,Archunan. P J,M,ADMK,247166
393,Tamil Nadu,31,Thanjavur,GEN,Palanimanickam. S. S.,M,DMK,400986,Thangamuthu. K,M,ADMK,281838
394,Tamil Nadu,32,Pudukkottai,GEN,"Regupathy, S.",M,DMK,466133,Ravichandran. A,M,ADMK,309637
395,Tamil Nadu,33,Sivaganga,GEN,"Chidambaram, P.",M,INC,400393,Karuppiah. S P,M,ADMK,237668
396,Tamil Nadu,34,Ramanathapuram,GEN,Bhavani Rajenthiran. M. S. K.,F,DMK,335287,Murugesan. C,M,ADMK,225337
397,Tamil Nadu,35,Sivakasi,GEN,"Ravichandran, A",M,MDMK,469072,Kannan. P,M,ADMK,304555
398,Tamil Nadu,36,Tirunelveli,GEN,"Dhanuskodi Athithan, R.",M,INC,370127,"Amirtha Ganesan, R.",M,ADMK,203052
399,Tamil Nadu,37,Tenkasi,(SC),"Appadurai, M.",M,CPI,348000,Murugesan. S,M,ADMK,225824
400,Tamil Nadu,38,Tiruchendur,GEN,Radhika Selvi. V,F,DMK,394484,Thamodaran. T,M,ADMK,212803
401,Tamil Nadu,39,Nagercoil,GEN,Bellarmin. A. V.,M,CPM,410091,Radhakrishnan. P,M,BJP,245797
402,Tripura,1,Tripura West,GEN,Khagen Das,M,CPM,496843,Nirmala Dasgupta,M,INC,112207
403,Tripura,2,Tripura East,(ST),Baju Ban Riyan,M,CPM,414230,Pulin Bihari Dewan,M,BJP,103494
404,Uttar Pradesh,1,Bijnor,(SC),Munshiram S/O Sri Ramcharan Singh,M,RLD,301599,Ghan Shyam Chandr Kharwar,M,BSP,221424
405,Uttar Pradesh,2,Amroha,GEN,Harish Nagpal,M,IND,287522,Mahmood Madni,M,RLD,269638
406,Uttar Pradesh,3,Moradabad,GEN,Dr. Shafiqurrahman Barq,M,SP,218079,Chandra Vijay Singh Urf Baby Raja,M,BJP,182239
407,Uttar Pradesh,4,Rampur,GEN,P. Jaya Prada Nahata,F,SP,289390,Bagum Noor Bano Alias Mehtab Zamani Begum,M,INC,203916
408,Uttar Pradesh,5,Sambhal,GEN,Pro. Ram Gopal Yadav,M,SP,357049,Tarannum Aqeel,M,BSP,158988
409,Uttar Pradesh,6,Budaun,GEN,Saleem Iqbal Shervani,M,SP,265713,Brijpal Singh Shakya,M,BJP,214391
410,Uttar Pradesh,7,Aonla,GEN,Kunwar Sarvraj Singh,M,JD(U),153322,Rajveer Singh,M,SP,146451
411,Uttar Pradesh,8,Bareilly,GEN,Santosh Kumar Gangwar,M,BJP,269651,Akbar Ahmed Dempi,M,BSP,210007
412,Uttar Pradesh,9,Pilibhit,GEN,Maneka Gandhi,F,BJP,255615,Satyapal Gangwar,M,SP,152895
413,Uttar Pradesh,10,Shahjahanpur,GEN,Kunwar Jitin Prasad,M,INC,220763,Ram Murti Singh Verma,M,SP,138931
414,Uttar Pradesh,11,Kheri,GEN,Ravi Prakash Verma,M,SP,224602,Daud Ahmad,M,BSP,212842
415,Uttar Pradesh,12,Shahabad,GEN,Iliyas Azmi,M,BSP,210171,Satya Dev Singh,M,BJP,163802
416,Uttar Pradesh,13,Sitapur,GEN,Rajesh Verma,M,BSP,171733,Mukhtar Anees,M,SP,166499
417,Uttar Pradesh,14,Misrikh,(SC),Ashok Kumar Rawat,M,BSP,207062,Sushila Saroj,M,SP,187659
418,Uttar Pradesh,15,Hardoi,(SC),Usha Varma,F,SP,203445,Shiv Prasad Verma,M,BSP,164242
419,Uttar Pradesh,16,Lucknow,GEN,Atal Bihari Vajpayee,M,BJP,324714,Madhu Gupta,M,SP,106339
420,Uttar Pradesh,17,Mohanlalganj,(SC),Jai Prakash,M,SP,148578,Radhe Lal,M,BSP,146010
421,Uttar Pradesh,18,Unnao,GEN,Brajesh Pathak,M,BSP,178366,Deepak Kumar,M,SP,160605
422,Uttar Pradesh,19,Rae Bareli,GEN,Sonia Gandhi,F,INC,378107,Ashok Kumar Singh,M,SP,128342
423,Uttar Pradesh,By Polls (2006),Rae Bareli,GEN,Sonia Gandhi,F,INC,474891,Raj Kumar,M,SP,57003
424,Uttar Pradesh,20,Pratapgarh,GEN,"Akshay Pratap Singh ""Gopal Ji""",M,SP,238137,Rajkumari Ratna Singh,M,INC,168865
425,Uttar Pradesh,21,Amethi,GEN,Rahul Gandhi,M,INC,390179,Chandra Parkash Mishra Matiyari,M,BSP,99326
426,Uttar Pradesh,22,Sultanpur,GEN,Mohd. Tahir,M,BSP,261564,Shailendra Pratap Singh,M,SP,159754
427,Uttar Pradesh,23,Akbarpur,(SC),Maya Wati,F,BSP,325019,Shankh Lal Manjhi,M,SP,266750
428,Uttar Pradesh,By Polls (2004),Akbarpur,GEN,Shankhlal Majhi,M,SP,352159,Tribhuvan Dutt,M,BSP,255759
429,Uttar Pradesh,24,Faizabad,GEN,Mitrasen,M,BSP,207285,Lallu Singh,M,BJP,173799
430,Uttar Pradesh,25,Barabanki,(SC),Kamla Prasad,M,BSP,196370,Ram Sagar,M,SP,175448
