,State,PC No.,PC Name,Category,Winner,Gender,Party,Vote,Runner Up,Gender,Party,Vote
214,Madhya Pradesh,15,Bilaspur,(SC),Godil Prasad Anuragi,M,INC(I),161065,Ganeshram Anant,M,JNP,81986
215,Madhya Pradesh,16,Sarangarh,(SC),Parasram Ram Prasad,M,INC(I),155466,Govindram Miri,M,JNP,50857
216,Madhya Pradesh,17,Raipur,GEN,Kayur Bhushan Mathura Prasad,M,INC(I),140566,Pawan Diwan Sukhramdhar,M,IND,74257
217,Madhya Pradesh,18,Mahasamund,GEN,Vidya Charan Shukla Ravishankar Shukla,M,INC(I),169098,Brijlal Verma,M,JNP,67201
218,Madhya Pradesh,19,Kanker,(ST),Arvind Netam,M,INC(I),154949,Aghansingh Bhaosingh,M,JNP,67448
219,Madhya Pradesh,20,Bastar,(ST),Laxman Karma,M,INC(I),62014,Samaruram Pargania,M,JNP,46964
220,Madhya Pradesh,21,Durg,GEN,Chandulal Chanrakar,M,INC(I),183208,Mohan Bhaiya,M,JNP,70904
221,Madhya Pradesh,22,Rajnandgaon,GEN,Shivendra Bahadur Singh,M,INC(I),121747,J.P.L. Francis,M,JNP,63251
222,Madhya Pradesh,23,Balaghat,GEN,Nandkishore Sharma,M,INC(I),189743,Hukamchand Kachwai Munnalal,M,JNP,76370
223,Madhya Pradesh,24,Mandla,(ST),Chhotelal Sonu,M,INC(I),91524,Shyamlal Dhurve,M,JNP,75536
224,Madhya Pradesh,25,Jabalpur,GEN,Munder Sharma,M,INC(I),172408,Rajmohan Gandhi,M,JNP,94882
225,Madhya Pradesh,By Polls (1982),Jabalpur,GEN,B.Pananjpe,M,BJP,134442,R.K.Jijibai(W),F,INC,121204
226,Madhya Pradesh,26,Seoni,GEN,Gargishaker Ramkrishna Mishra,M,INC(I),157462,Nirmalachand Jain,M,JNP,94666
227,Madhya Pradesh,27,Chhindwara,GEN,Kamal Nath,M,INC(I),147779,Pratul Chandra Dwivedi,M,JNP,77648
228,Madhya Pradesh,28,Betul,GEN,Gufran Azam,M,INC(I),104816,Subhashchandra Ahuja,M,JNP,75494
229,Madhya Pradesh,29,Hoshangabad,GEN,Rameshwar Nikhra,M,INC(I),162282,Pt. Shyamnarayan Kashmiri,M,JNP,101965
230,Madhya Pradesh,30,Bhopal,GEN,Shankardayal Sharma,M,INC(I),168059,Arif Beg,M,JNP,154457
231,Madhya Pradesh,31,Vidisha,GEN,Pratapbhanu Krishnagopal,M,INC(I),152682,Raghavji,M,JNP,147602
232,Madhya Pradesh,32,Rajgarh,GEN,Pandit Vasant Kumar Ram Krishna,M,JNP,161299,Mangilal Bhandari,M,INC(I),128320
233,Madhya Pradesh,33,Shajapur,(SC),Fulchand Verma,M,JNP,183497,Ram Bhajan Gausar,M,INC(I),175136
234,Madhya Pradesh,34,Khandwa,GEN,Shivkumarsingh Nawal Singh,M,INC(I),199161,Khushabhau Thakre,M,JNP,161805
235,Madhya Pradesh,35,Khargone,GEN,Subhash Yadav,M,INC(I),180561,Rameshwar Patidar,M,JNP,133978
236,Madhya Pradesh,36,Dhar,(ST),Fatehbhanusinh S/O Ramsinh,M,INC(I),182764,Bharatsinh S/O Gulabsinh,M,JNP,120118
237,Madhya Pradesh,37,Indore,GEN,Prakash Chand Sethi,M,INC(I),210994,Sheel Kumar Nigam,M,JNP,146261
238,Madhya Pradesh,38,Ujjain,(SC),Satyanarayan Jatiya,M,JNP,166978,Sujjan Singh Vishnar,M,INC(I),155652
239,Madhya Pradesh,39,Jhabua,(ST),Dileep Singh Bhuria,M,INC(I),155178,Jammuna Devi,F,JNP,65042
240,Madhya Pradesh,40,Mandsaur,GEN,Bhanwarlal Rajmal Nahata,M,INC(I),200193,Laxminarayan Pandey,M,JNP,197510
241,Maharashtra,1,Rajapur,GEN,Madhu Dandvate,M,JNP,237343,S. N. Desai,M,INC(I),91366
242,Maharashtra,2,Ratnagiri,GEN,Bapusaheb Parulekar,M,JNP,188253,Kazi Umar,M,INC(I),144092
243,Maharashtra,3,Kolaba,GEN,A. T. Patil,M,INC(I),160524,Dinkar Balu Patil,M,PWP,111104
244,Maharashtra,4,Bombay South,GEN,Rajda Ratasinh Gokuldas,M,JNP,161557,Deora Murli Sitaram,M,INC(I),146387
245,Maharashtra,5,Bombay South Central,GEN,Bhole R. R.,M,INC(I),130231,Kamble B. C.,M,RPK,103343
246,Maharashtra,6,Bombay North Central,GEN,Pramila Madhu Dandvate,M,JNP,186355,Hoshing Vasantrao,M,INC(I),176544
247,Maharashtra,7,Bombay North East,GEN,Subramanian Swamy,M,JNP,199472,D. N. Chaulkar,M,INC(I),160566
248,Maharashtra,8,Bombay North West,GEN,Ram Jethamalani,M,JNP,207767,Ramrao Adik,M,INC(I),180712
249,Maharashtra,9,Bombay North,GEN,Ravindra Varma,M,JNP,231694,Vartak Hari Govindrao,M,INC(I),167000
250,Maharashtra,10,Thane,GEN,Mhalgi Ramchandra Kashinath,M,JNP,185831,Hegde Prabhakar Madhavrao,M,INC(I),175556
251,Maharashtra,By Polls (1982),Thane,GEN,P.J.Shiavram,M,BJP,144458,P.M.Hegde,M,INC,99651
252,Maharashtra,11,Dahanu,(ST),Shinghada Damu Barku,M,INC(I),145535,Chaudhari Revji Pandu,M,JNP,74377
253,Maharashtra,12,Nashik,GEN,Wagh Pratap Deoram,M,INC(I),204155,Patil Vinayakrao Pundlikrao,M,INC(U),157900
254,Maharashtra,13,Mgaon,(ST),Khandole Zamaru Mangalu,M,INC(I),178767,Mahale Hari Shankar,M,JNP,103774
255,Maharashtra,14,Dhule,(ST),Bhoye Reshma Motiram,M,INC(I),196006,Valvi Surupsing Fulji,M,INC(U),83944
256,Maharashtra,15,Nandurbar,(ST),Surupsing Hirya Naik,M,INC(I),196335,Kuvarsing Fulji Valvi,M,JNP,105550
257,Maharashtra,By Polls (1981),Nandurbar,(ST),G.M.Hodlya,M,INC,188550,A.S.F.Jadhav,M,JNP,61157
258,Maharashtra,16,Erandol,GEN,Vijay Kumar Naval Patil,M,INC(I),222476,Patil Sonusing Dhansing,M,JNP,93884
259,Maharashtra,17,Jalgaon,GEN,Yadav Shivram Mahajan,M,INC(I),196550,Borole Yashwant Manasaram,M,JNP,100192
260,Maharashtra,18,Buldhana,(SC),Wasnik Balkrishna Ramchandra,M,INC(I),175800,Datta Gangaram Hiwale,M,INC(U),62704
261,Maharashtra,19,Akola,GEN,Vairale Madhusudan Atmaram,M,INC(I),199050,Mo. A. Razak Noor Mahammed,M,INC(U),95025
262,Maharashtra,20,Washim,GEN,Gulam Nabi Azad,M,INC(I),245091,Ade Pratapsing Ramsing,M,JNP,93613
263,Maharashtra,21,Amravati,GEN,Usha Prakash Choudhari,M,INC(I),255916,Kamal Ramkrishna Gawai,M,RPI,86286
264,Maharashtra,22,Ramtek,GEN,Barve Jatiram Chaitram,M,INC(I),273957,Deshmukh Rajendrababu Hanumantrao,M,JNP,59194
265,Maharashtra,23,Nagpur,GEN,Dhote Jambuwant Bapurao,M,INC(I),246397,Khobragade Shyam Dewaji,M,RPK,119954
266,Maharashtra,24,Bhandara,GEN,Pardhir Keshaorao Atmaramji,M,INC(I),240069,Mankar Laxmanrao Bisanji,M,JNP,140141
267,Maharashtra,25,Chimur,GEN,Muttemwar Vilas Babura,M,INC(I),275534,Kapgate Shamrao Pagaji,M,JNP,136682
268,Maharashtra,26,Chandrapur,GEN,Shantaram Potdukhe,M,INC(I),206400,Raje Vishweshwarrao,M,JNP,133510
269,Maharashtra,27,Wardha,GEN,Vasantrao Sathe,M,INC(I),296974,Ghangare Ramchandra Marotrao,M,CPM,119465
270,Maharashtra,28,Yavatmal,GEN,Patil Uttamrao Deorao,M,INC(I),281387,Ghuikhadkhar Balasaheb,M,INC(U),81207
271,Maharashtra,29,Hingoli,GEN,Uttamrao Baliramji Rathod,M,INC(I),204165,Bapu Kaldate,M,JNP,86941
272,Maharashtra,30,Nanded,GEN,Chavan Shankarrao Bhaurao,M,INC(I),195010,Dhondge Keshavrao Shankarrao,M,PWP,157468
273,Maharashtra,31,Parbhani,GEN,Yadav Ramrao Narayanrao,M,INC(I),173105,Deshmukh Sheshrao Apparao,M,PWP,74155
274,Maharashtra,32,Jalna,GEN,Balasaheb Pawar,M,INC(I),173519,Pundalik Hari,M,JNP,66393
275,Maharashtra,33,Aurangabad,GEN,Kazi Salem,M,INC(I),169723,Dongaonkar Sahebrao Patil,M,INC(U),85975
276,Maharashtra,34,Beed,GEN,Kashirsagar Kesarbai Sonajirao Alias Kaku,M,INC(I),203870,Raghunathrao Vyankatrao Munde,M,INC(U),136367
277,Maharashtra,35,Latur,GEN,Shivraj Vishwanath Patil,M,INC(I),253948,Sonavane Manikrao Sitaram,M,IND,64081
278,Maharashtra,36,Osmanabad,(SC),Sawant Trimbak Marotrao,M,INC(I),172493,Shrangare Tukaram Sadashiv,M,INC(U),79510
279,Maharashtra,37,Solapur,GEN,Kuchan Gangadhar Sidramappa,M,INC(I),204027,Pannalal Surana,M,JNP,99421
280,Maharashtra,38,Pandharpur,(SC),Thorat Sandipan Bhagwan,M,INC(I),210925,Dhobale Laxman Kondiba,M,INC(U),115272
281,Maharashtra,39,Ahmednagar,GEN,Athare Chandrabhan Balaji,M,INC(I),260459,Nimbalkar Eknath Buwasaheb,M,INC(U),80245
282,Maharashtra,40,Kopargaon,GEN,Vikhe Eknathrao Vithalrao,M,INC(I),281221,Shinde Annasaheb Pandurang,M,INC(U),121382
283,Maharashtra,41,Khed,GEN,More Ramkrishna Sadashiv,M,INC(I),141026,Dnyaneshwar Khaire,M,INC(U),90138
284,Maharashtra,42,Pune,GEN,Gadgil Vitthal Narhar,M,INC(I),215161,Nana Sahib Goray,M,JNP,186331
285,Maharashtra,43,Baramati,GEN,Patil Shankarrao Bajirao,M,INC(I),209300,Sambhajirao Kakade,M,JNP,123432
286,Maharashtra,44,Satara,GEN,Chavan Yashvantrao Balawantrao,M,INC(U),223213,Patil Shalini Vasantrao,M,INC(I),170180
287,Maharashtra,45,Karad,GEN,Mohite Yashavantrao Jijava,M,INC(I),240222,Patil Vilasrao Balkrishna,M,INC(U),214807
288,Maharashtra,46,Sangli,GEN,Patil Vasantrao Banduji,M,INC(I),296189,Patil Vishwasrao Ramrao,M,JNP,128544
289,Maharashtra,47,Ichalkaranji,GEN,Mane Rajaram Alias Balasaheb Shankarrao,M,INC(I),128544,Patil Balasaheb Krishnarao Kaulavkar,M,INC(U),114852
290,Maharashtra,48,Kolhapur,GEN,Gaikwad Udayasingrao Nanasaheb,M,INC(I),245757,Desai Dajiba Balwant,M,PWP,91314
291,Manipur,1,Inner Manipur,GEN,Ngangom Mohendra,M,CPI,69670,Nirngthoujam Benoy Singh,M,INC(I),57724
292,Manipur,2,Outer Manipur,(ST),Gouzagin,M,INC(I),106749,Kaiho,M,JNP,84423
293,Meghalaya,2,Tura,GEN,Puron A. Sangma,M,INC(I),82307,Grohonsing Marak,M,AHL,13058
294,Mizoram,1,Mizoram,GEN,R. Rothuama,M,IND,74430,C. Venkunga,M,PPC,53891
295,Nagaland,1,Nagaland,GEN,Chingwang,M,IND,145969,Rano M. Shaiza,M,UDF,140210
296,Orissa,1,Mayurbhanj,(ST),Man Mohan Tudu,M,INC(I),118764,Chandra Mohan Sinha,M,JNP(S),47207
297,Orissa,2,Balasore,GEN,Chintamani Jena,M,INC(I),229040,Samarendra Kundu,M,JNP,89151
298,Orissa,3,Bhadrak,(SC),Arjun Charan Sethi,M,INC(I),218002,Bairagi Jena,M,JNP(S),93967
299,Orissa,4,Jajpur,(SC),Anadi Charan Das,M,INC(I),191676,Ram Chandra Mallick,M,JNP(S),106738
300,Orissa,5,Kendrapara,GEN,Bijoynanda Patanaik,M,JNP(S),177579,Gaya Chandra Bhuyan,M,INC(I),171836
301,Orissa,6,Cuttack,GEN,Janaki Ballav Patnaik,M,INC(I),219831,Trilochan Kanugo,M,INC(U),95879
302,Orissa,By Polls (1981),Cuttack,GEN,J. Patnaik (w),F,INC(I),156906,R.Ray,M,LKD,107054
303,Orissa,7,Jagatsinghpur,GEN,Lakshman Mallick,M,INC(I),228795,Rabi Ray,M,JNP(S),168903
304,Orissa,8,Puri,GEN,Brajamohan Mohanty,M,INC(I),201753,Padmacharan Samantasinhar,M,JNP(S),79950
305,Orissa,9,Bhubaneswar,GEN,Chintamani Panigrahi,M,INC(I),187144,Shivaji Pattanaik,M,CPM,54527
306,Orissa,10,Aska,GEN,Ramachandra Rath,M,INC(I),164223,Shanti Kumari Devi,F,JNP,59906
307,Orissa,11,Berhampur,GEN,Jagannath Rao R.,M,INC(I),158990,Ramanath Das,M,JNP(S),44820
308,Orissa,12,Koraput,(ST),Giridhar Gomango,M,INC(I),97194,Pangi Jayaram,M,JNP(S),32876
309,Orissa,13,Nowrangpur,(ST),Khagapati Pradhani,M,INC(I),93267,Prahalad Dora,M,JNP,27903
310,Orissa,14,Kalahandi,GEN,Rasabehari Behara,M,INC(I),127413,Pratap Keshari Deo,M,JNP,81786
311,Orissa,15,Phulbani,(SC),Mrutyunjaya Nayak,M,INC(I),146336,Kalakanhu Bagh,M,JNP(S),67176
312,Orissa,16,Bolangir,GEN,Nityananda Mishra,M,INC(I),141197,Priyabrata Rath,M,JNP,61336
313,Orissa,17,Sambalpur,GEN,Krupasindhu Bhoi,M,INC(I),173070,Jhasnaketansahu,M,JNP(S),63837
314,Orissa,18,Deogarh,GEN,Narayan Sahu,M,INC(I),170955,Patitapaban Pradhan,M,JNP(S),51151
315,Orissa,19,Dhenkanal,GEN,Raja Kamakhya Prasad Singh Deo Mahindra Bahadur,M,INC(I),182036,Sushil Kumar Patnaik,M,JNP(S),51004
316,Orissa,20,Sundargarh,GEN,Christopher Ekka,M,INC(I),103983,Gangadhar Pradhan,M,JNP,63032
317,Orissa,1,Keonjhar,(ST),Harihar Soren,M,INC(I),125750,Govinda Munda,M,JNP(S),40702
318,Punjab,2,Gurdaspur,GEN,Sukhbans Kaur,M,INC(I),250452,P.N.Lekhi,M,JNP,98713
319,Punjab,3,Amritsar,GEN,Raghunandan Lal,M,INC(I),293085,Baldev Prakash,M,JNP,181401
320,Punjab,4,Tarn Taran,GEN,Lehna Singh,M,SAD,200395,Gurdial Singh Dhillon,M,INC(I),195148
321,Punjab,5,Jalandhar,GEN,Rajinder Singh Sparrow,M,INC(I),214386,Sarar Sarup Singh,M,JNP,142065
322,Punjab,6,Phillaur,(SC),Ch. Sundar Singh,M,INC(I),218706,Bhagat Ram,M,CPM,151269
323,Punjab,7,Hoshiarpur,GEN,Zail Singh,M,INC(I),223976,Balbir Singh,M,JNP(S),98790
324,Punjab,8,Ropar,(SC),Buta Singh,M,INC(I),271689,Basant Singh,M,SAD,228671
325,Punjab,9,Patiala,GEN,Amarender Singh,M,INC(I),256233,Ajit Singh,M,SAD,177254
326,Punjab,10,Ludhiana,GEN,Devinder Singh Garcha,M,INC(I),262183,Balbir Singh,M,SAD,196677
327,Punjab,11,Sangrur,GEN,Gurcharan Singh,M,INC(I),234264,Surjit Singh,M,SAD,226649
328,Punjab,12,Bathinda,(SC),Hakam Singh,M,INC(I),165777,Dhanna Singh,M,SAD,148768
329,Punjab,13,Faridkot,GEN,Gurbinder Kaur,M,INC(I),238659,Balwant Singh Ramoowalla,M,SAD,217998
330,Punjab,14,Ferozpur,GEN,Bal Ram,M,INC(I),308915,Iqbal Singh,M,SAD,114701
331,Rajasthan,1,Ganganagar,(SC),Birbal,M,INC(I),226973,Bega Ram,M,JNP(S),141133
332,Rajasthan,2,Bikaner,GEN,Manfool Singh,M,INC(I),192125,Hari Ram,M,JNP(S),130583
333,Rajasthan,3,Churu,GEN,Daulat Ram Saran,M,JNP(S),138165,Alam Ali Khan,M,JNP,128275
334,Rajasthan,4,Jhunjhunu,GEN,Bhim Singh,M,JNP,143448,Sumitra Singh,M,INC(U),135556
335,Rajasthan,5,Sikar,GEN,Kumbha Ram Arya,M,JNP(S),153218,Shrikishna,M,INC(I),119086
336,Rajasthan,6,Jaipur,GEN,Satish Chandra Agarwal,M,JNP,170406,Dinesh Chnadra Swami,M,INC(I),165722
337,Rajasthan,7,Dausa,GEN,Nawal Kishore Sharma,M,INC(I),145442,Nathu Singh,M,JNP,137370
338,Rajasthan,8,Alwar,GEN,Ram Singh Yadav,M,INC(I),121075,Ramji Lal Yadav,M,JNP,101788
339,Rajasthan,9,Bharatpur,GEN,Rajesh Pilot,M,INC(I),102867,Nathi Singh,M,JNP(S),90608
340,Rajasthan,10,Bayana,(SC),Jagannath Persad Pahadia,M,INC(I),123870,Buddhi Ram Lahri,M,JNP,92681
341,Rajasthan,By Polls (1982),Bayana,(SC),L.R.Ken,M,INC,101706,B.R.Lahari,M,IND,45750
342,Rajasthan,11,Sawai Madhopur,(ST),Ram Kumar,M,INC(I),174226,Meetha Lal,M,JNP,126095
343,Rajasthan,12,Ajmer,GEN,Acharya Bhagwan Dev,M,INC(I),168985,Srikaran Sarda,M,JNP,125606
344,Rajasthan,13,Tonk,(SC),Banwari Lal Bairwa,M,INC(I),148558,Ram Kanwar Bairwa,M,JNP,117356
345,Rajasthan,14,Kota,GEN,Krishan Kumar Goyal,M,JNP,151128,Brij Suinder,M,INC(I),144908
346,Rajasthan,15,Jhalawar,GEN,Chatur Bhuj,M,JNP,161682,Brijraj Singh,M,INC(I),156077
347,Rajasthan,16,Banswara,(ST),Bhikha Bhai,M,INC(I),181578,Vithalji,M,JNP,92997
348,Rajasthan,17,Salumber,(ST),Jai Narain,M,INC(I),169811,Hira Lal Ahari,M,JNP,92760
349,Rajasthan,18,Udaipur,GEN,Mohan Lal Sukhadia,M,INC(I),225689,Bhanu Kumar Shastri,M,JNP,173792
350,Rajasthan,By Polls (1982),Udaipur,GEN,D.Verma,M,INC,187268,S.S.Bhandari,M,BJP,143079
351,Rajasthan,19,Chittorgarh,GEN,Nrimala Kumari,M,INC(I),172846,Virdhi Chand,M,JNP,138209
352,Rajasthan,20,Bhilwara,GEN,Girdhari Lal,M,INC(I),170671,Roop Lal Somani,M,JNP,96322
353,Rajasthan,21,Pali,GEN,Mool Chand Daga,M,INC(I),209960,Devki Nandan Patodiya,M,JNP,101844
354,Rajasthan,22,Jalore,(SC),Virda Ram,M,INC(I),217975,Hukam Ram,M,JNP,70994
355,Rajasthan,23,Barmer,GEN,Virdhi Chand,M,INC(I),180917,Chandraveer Singh,M,JNP,142940
356,Rajasthan,24,Jodhpur,GEN,Ashok Gahlot,M,INC(I),171574,Balbir Singh Kachhwah,M,JNP,119055
357,Rajasthan,25,Nagaur,GEN,Nathu Ram,M,INC(U),185025,Gordhan Soni,M,JNP,161810
358,Sikkim,1,Sikkim,GEN,Pahal Man Subba,M,SJP,31750,R.C. Paudyal,M,SCR,11632
359,Tamil Nadu,1,Madras North,GEN,Lakshmanan G.,M,DMK,297268,Abdul Khader M.S.,M,ADK,197950
360,Tamil Nadu,2,Madras Central,GEN,Kalanidhi A.,M,DMK,290199,Ramachandran P.,M,JNP,185150
361,Tamil Nadu,3,Madras South,GEN,Venkataraman R.,M,INC(I),328836,Sulochana Sampath E.V.K.,M,ADK,208474
362,Tamil Nadu,4,Sriperumbudur,(SC),Nagaratnam T.,M,DMK,253912,Jaganathan S.,M,ADK,171135
363,Tamil Nadu,5,Chengalpattu,GEN,Anbarasu Era,M,INC(I),283163,Mohanarangam R.,M,ADK,173147
364,Tamil Nadu,6,Arakkonam,GEN,Velu A.M.,M,INC(I),278516,Ragunathan A.M.,M,ADK,161155
365,Tamil Nadu,7,Vellore,GEN,Abdul Samad A.K.A.,M,IND,232567,Dhandayuthapani V.,M,JNP,153021
366,Tamil Nadu,8,Tiruppattur,GEN,Murugian S.,M,DMK,274216,Pandurangan M.,M,ADK,158855
367,Tamil Nadu,9,Vandavasi,GEN,Pattuswamy D.,M,INC(I),285549,Venugopal Gounder C.A.,M,ADK,158395
368,Tamil Nadu,10,Tindivanam,GEN,Ramaswamy Padayatchi S.S.,M,INC(I),290069,Munuswamy Thirukkuralar V.,M,ADK,133171
369,Tamil Nadu,11,Cuddalore,GEN,Muthukumaran R.,M,INC(I),262694,Arvinda Bala Pajanor,M,ADK,154043
370,Tamil Nadu,12,Chidambaram,(SC),Kulandaivelu V.,M,DMK,302523,Mahalingam S.,M,CPM,163798
371,Tamil Nadu,13,Dharmapuri,GEN,Arjunan K.,M,DMK,209603,Bhuvarahan G.,M,JNP,142732
372,Tamil Nadu,14,Krishnagiri,GEN,Ramamurthy K.,M,INC(I),222839,Rajahagopal V,M,ADK,122328
373,Tamil Nadu,15,Rasipuram,(SC),Devarajan B.,M,INC(I),236112,Anbalagan S.,M,ADK,176240
374,Tamil Nadu,16,Salem,GEN,Palaniappan C.,M,DMK,233971,Kamnan P.,M,ADK,207713
375,Tamil Nadu,17,Tiruchengode,GEN,Kandaswamy M.,M,DMK,276015,Kolanthaivelu R.,M,ADK,254797
376,Tamil Nadu,18,Nilgiris,GEN,Prabhu R.,M,INC(I),273614,Thippiah T.T.S.,M,JNP,187871
377,Tamil Nadu,19,Gobichettipalayam,GEN,Chinnasamy G.,M,ADK,210808,Thiruvankadam N.R.,M,INC(I),196933
378,Tamil Nadu,20,Coimbatore,GEN,Ram Mohan Alias Era Mohan R.,M,DMK,276975,Parvathi Krishnan,M,CPI,220866
379,Tamil Nadu,21,Pollachi,(SC),Dhandapani C.T.,M,DMK,233261,Natarajan M.A.M.,M,ADK,217526
380,Tamil Nadu,22,Palani,GEN,Sanapathi Goundar A.,M,INC(I),230733,Lakshimipathyraju P.S.K,M,JNP,171165
381,Tamil Nadu,23,Dindigul,GEN,Maya Thevar K.,M,DMK,244669,Rajan Chellappa V.,M,ADK,217923
382,Tamil Nadu,24,Madurai,GEN,Subburaman A.G.,M,INC(I),292380,Balassubramanyam A.,M,CPM,223185
383,Tamil Nadu,25,Periyakulam,GEN,Natarajan Cumbum N.,M,DMK,255204,Ramasamy S.,M,ADK,235322
384,Tamil Nadu,By Polls (1982),Periyakulam,GEN,Jakkay.S.T.K,M,ADK,252377,C.Eramaddrishnan.N,M,DMK,183117
385,Tamil Nadu,26,Karur,GEN,Dorai Sebastian S.A.,M,INC(I),281149,Kanagaraj K.,M,ADK,207015
386,Tamil Nadu,27,Tiruchirappalli,GEN,Selvaraju N.,M,DMK,278485,Rangarajan T.K.,M,CPM,204886
387,Tamil Nadu,28,Perambalur,(SC),Mani K.B.S.,M,INC(I),282767,Thangaraju S.,M,ADK,183595
388,Tamil Nadu,29,Mayiladuthurai,GEN,Kudanthai Ramalingam N.,M,INC(I),291625,Govindasamy S.,M,JNP,199620
389,Tamil Nadu,30,Nagapattinam,(SC),Karunanithi-Thazhai,M,DMK,278561,Murugayan K.,M,CPI,267887
390,Tamil Nadu,By Polls (1980),Nagapattinam,GEN,Murugaiyan.K,M,CPI,288000,Mahalingam.M,M,ADK,272059
391,Tamil Nadu,31,Thanjavur,GEN,Singaravadivel S.,M,INC(I),268382,Thangamuthu K.,M,ADK,223843
392,Tamil Nadu,By Polls (1980),Thanjavur,GEN,Singaravadivel.S,M,INC(I),309868,A.Dharmalingam.P,M,DMK,217020
393,Tamil Nadu,32,Pudukkottai,GEN,V.N. Swamynathan,M,INC(I),294494,Kuzha Chellaiya,M,ADK,278395
394,Tamil Nadu,33,Sivaganga,GEN,Swaminathan R.V.,M,INC(I),306748,Pandian D.,M,CPI,172187
395,Tamil Nadu,34,Ramanathapuram,GEN,Sathiyendran M.S.K.,M,DMK,275049,Anbalagan P.,M,ADK,190916
396,Tamil Nadu,35,Sivakasi,GEN,Sourdararajan N.,M,ADK,234654,Jayalakshimi V.,M,ADK,228042
397,Tamil Nadu,36,Tirunelveli,GEN,Sivaprakasam D.S.A.,M,DMK,256626,Arunachalam V.,M,ADK,196664
398,Tamil Nadu,37,Tenkasi,(SC),Arunachalam M.,M,INC(I),272260,Rajagopalan S.,M,JNP,163944
399,Tamil Nadu,38,Tiruchendur,GEN,Kosalram K. T.,M,INC(I),227395,"Sounthara Pandian, N.",M,JNP,113576
400,Tamil Nadu,39,Nagercoil,GEN,"Dennis, N.",M,INC(I),187111,"Vijayaraghavan, P.",M,JNP,148703
401,Tripura,1,Tripura West,GEN,Ajoy Biswas,M,CPM,198335,Ashok Kr. Bhattacharya,M,INC(I),142990
402,Tripura,2,Tripura East,(ST),Bajuban Riyan,M,CPM,196199,Ratnaprava Das,M,IND,102293
403,Uttar Pradesh,1,Tehri Garhwal,GEN,Trepan Singh Negi,M,INC(I),102911,Vidya Sagar Nautiyal,M,CPI,62148
404,Uttar Pradesh,2,Garhwal,GEN,Hemwati Nandan Bahuguna,M,INC(I),179730,Pratap Singh Puspwan,M,JNP,54290
405,Uttar Pradesh,By Polls (1982),Garhwal,GEN,H.N.Bahuguna,M,IND,149669,C.Mohan,M,INC,120645
406,Uttar Pradesh,3,Almora,GEN,Harish Chandra Singh,M,INC(I),108530,Murli Manohar Joshi,M,JNP,49848
407,Uttar Pradesh,4,Nainital,GEN,Narayana Datt Tewari,M,INC(I),163117,Bharat Bhushan,M,JNP,58695
408,Uttar Pradesh,5,Bijnor,(SC),Mangal Ram,M,JNP(S),145514,Mahi Lal,M,JNP,99415
409,Uttar Pradesh,6,Amroha,GEN,Chandra Pal Singh,M,JNP(S),132602,Isharat Ali,M,JNP,89920
410,Uttar Pradesh,7,Moradabad,GEN,Ghulam Mohammad Khan,M,JNP(S),103291,Naubat Ram,M,INC(I),92824
411,Uttar Pradesh,8,Rampur,GEN,Zulfiqar Ali Khan,M,INC(I),175972,Muqim-Ur-Rehman,M,JNP(S),105564
412,Uttar Pradesh,9,Sambhal,GEN,Bijendra Pal Singh,M,INC(I),102559,Shanti Devi,F,JNP(S),86792
413,Uttar Pradesh,10,Badaun,GEN,Mohammad Asrar Ahmad,M,INC(I),123603,Brij Pal Singh,M,JNP(S),113669
414,Uttar Pradesh,11,Aonla,GEN,Jaipal Singh Kashyap,M,JNP(S),106095,Santosh Kumari,F,INC(I),79961
415,Uttar Pradesh,12,Bareilly,GEN,Nisar Yar Khan,M,JNP(S),75448,Ram Singh Khanna,M,INC(I),73738
416,Uttar Pradesh,By Polls (1981),Bareilly,GEN,B. A. Ahmad,F,INC(I),114231,S.K.Gangwar,M,BJP,78935
417,Uttar Pradesh,13,Pilibhit,GEN,Harish Kumar Gangwar,M,INC(I),120916,Mohd. Shamshul Hasan Khan,M,JNP,75809
418,Uttar Pradesh,14,Shahjahanpur,GEN,Kr. Jatendra Prasad,M,INC(I),114714,Satya Pal Singh,M,JNP(S),108455
419,Uttar Pradesh,15,Kheri,GEN,Bal Govind Verma,M,INC(I),134170,S.B.Shah,M,JNP(S),52864
420,Uttar Pradesh,By Polls (1980),Kheri,GEN,U.K.Verma (W),F,INC(I),123640,J.S.Vajpai,M,JNP,55467
421,Uttar Pradesh,16,Shahabad,GEN,Dharmgaj Singh,M,INC(I),134713,Ganga Bhakt Singh,M,JNP,77217
422,Uttar Pradesh,17,Sitapur,GEN,Rajendra Kumari Bajpai,M,INC(I),121211,Hargovind Verma,M,JNP(S),75514
423,Uttar Pradesh,18,Misrikh,(SC),Ram Lal Rahi,M,INC(I),111905,Sankata Prasad,M,JNP(S),64232
424,Uttar Pradesh,19,Hardoi,(SC),Manni Lal,M,INC(I),113802,Kindar Lal,M,JNP(S),60645
425,Uttar Pradesh,20,Lucknow,GEN,Sheila Kaul,M,INC(I),123231,Mahmood Butt,M,JNP,92849
426,Uttar Pradesh,21,Mohanlalganj,(SC),Kailash Pati,M,INC(I),111819,Ram Lal Kuril,M,JNP(S),68754
427,Uttar Pradesh,22,Unnao,GEN,Ziaur Rehman Ansari,M,INC(I),116375,Bajrangbali Brahmachari,M,JNP,81506
