,State,No,Name,Type,Winning Candidate,Winning Candidate Gender,Winning Party,Winner's Votes,Runner Up Candidate,Runner Up Gender,Runner Up Party,Runner Up Votes,Margin Votes,Year,Party_clean
387,Tamil Nadu,35,Sivakasi,GEN,N. Soundararajan,M,AIADMK,323786,A. Srinivasan,M,CPI,257308,66478,1984,AIADMK
388,Tamil Nadu,36,Tirunelveli,GEN,M.R. Janardhanan,M,AIADMK,296897,D.S.A. Sivaprakasam,M,DMK,210951,85946,1984,AIADMK
389,Tamil Nadu,37,Tenkasi,SC,M. Arunachalam,M,INC,360517,R. Krishnan,M,CPM,168950,191567,1984,INC
390,Tamil Nadu,38,Tiruchendur,GEN,K.T. Kosalram,M,INC,345381,Jawaharlal,M,JNP,121954,223427,1984,INC
391,Tamil Nadu,By Polls (1985),Tiruchendur,GEN,R.D.Athithan,M,INC,169710,P.Vijayaraghavan,M,JNP,93891,75819,1984,INC
392,Tamil Nadu,39,Nagercoil,GEN,N. Dennis,M,INC,235365,P. Vijayaraghavan,M,JNP,223728,11637,1984,INC
393,Tripura,1,Tripura West,GEN,Ajoy Biswas,M,CPI,232339,Sudhir Ranjan Majumder,M,INC,228819,3520,1984,CPI
394,Tripura,2,Tripura East,GEN,Baju Ban Riyan,M,CPI,231023,Kirit Bikram Kishore Debbarman,M,INC,189960,41063,1984,CPI
395,Uttar Pradesh,1,Tehri Garhwal,GEN,Brahma Dutt,M,INC,203883,Trepan Singh,M,LKD,63291,140592,1984,INC
396,Uttar Pradesh,2,Garhwal,GEN,Chandra Mohan Singh,M,INC,207451,Bharat Singh,M,LKD,88570,118881,1984,INC
397,Uttar Pradesh,3,Almora,GEN,Harish Chandra Singh,M,INC,185006,Murli Manohar Joshi,M,BJP,44674,140332,1984,INC
398,Uttar Pradesh,4,Nainital,GEN,Satendra Chandra,M,INC,274557,Akbar Ahmad,M,IND,107897,166660,1984,INC
399,Uttar Pradesh,5,Bijnor,SC,Girdhar Lal,M,INC,219185,Mangal Ram Premi,M,LKD,119372,99813,1984,INC
400,Uttar Pradesh,By Polls (1985),Bijnor,SC,M.Kumari,F,INC,128086,R.B.Paswan,M,LKD,122747,5339,1984,INC
401,Uttar Pradesh,6,Amroha,GEN,Ram Pal Singh,M,INC,181642,Ishrat Ali Ansari,M,IND,164365,17277,1984,INC
402,Uttar Pradesh,7,Moradabad,GEN,Hafiz Mohd. Siddique,M,INC,116942,Hazi Gulam Mohd. Khan,M,LKD,109829,7113,1984,INC
403,Uttar Pradesh,8,Rampur,GEN,Zulfiqar Ali Khan,M,INC,242209,Rajendra Kumar Sharma,M,BJP,123252,118957,1984,INC
404,Uttar Pradesh,9,Sambhal,GEN,Shanti Devi,F,INC,124175,Sultan Singh Yadav,M,LKD,82932,41243,1984,INC
405,Uttar Pradesh,10,Budaun,GEN,Saleem Iqbal Sherwani,M,INC,183524,Sharad Yadav,M,LKD,133782,49742,1984,INC
406,Uttar Pradesh,11,Aonla,GEN,Kalyan Singh Solanki,M,INC,117327,Jai Pal Singh Kashyap,M,IND,64504,52823,1984,INC
407,Uttar Pradesh,12,Bareilly,GEN,Abida Ahmad,F,INC,156904,Santosh Kumar Gangwar,M,BJP,100996,55908,1984,INC
408,Uttar Pradesh,13,Pilibhit,GEN,Bhanu Pratap Singh,M,INC,278803,Mohd. Shamshul Hasan Khan,M,IND,102133,176670,1984,INC
409,Uttar Pradesh,14,Shahjahanpur,GEN,Jitendra Prasad,M,INC,220912,Satya Pal Singh,M,ICJ,185642,35270,1984,INC
410,Uttar Pradesh,15,Kheri,GEN,Usha Kumari,F,INC,279573,Karan Singh,M,BJP,43058,236515,1984,INC
411,Uttar Pradesh,16,Shahabad,GEN,Dharamgaj Singh,M,INC,186182,Ashok Bajpaye,M,JNP,73023,113159,1984,INC
412,Uttar Pradesh,17,Sitapur,GEN,Rajendra Kumari,F,INC,185722,Hargovind Verma,M,LKD,92424,93298,1984,INC
413,Uttar Pradesh,18,Misrikh,SC,Sankata Prasad,M,INC,237741,Ram Lal Rahi,M,LKD,92462,145279,1984,INC
414,Uttar Pradesh,19,Hardoi,SC,Kindar Lal,M,INC,195088,Parmai Lal,M,LKD,134685,60403,1984,INC
415,Uttar Pradesh,20,Lucknow,GEN,Sheila Kaul,F,INC,169260,Mohd. Yunus Saleem,M,LKD,47140,122120,1984,INC
416,Uttar Pradesh,21,Mohanlalganj,SC,Jagannath Pd,M,INC,189704,Ram Lal Kureel,M,LKD,56655,133049,1984,INC
417,Uttar Pradesh,22,Unnao,GEN,Ziaurrahman Ansari,M,INC,215433,Manohar Lal,M,LKD,171437,43996,1984,INC
418,Uttar Pradesh,23,Rae Bareli,GEN,Arun Kumar Nehru,M,INC,314028,Ambedkar Savita,F,LKD,56475,257553,1984,INC
419,Uttar Pradesh,24,Pratapgarh,GEN,Raja Dinesh Singh,M,INC,279354,Ram Deo,M,LKD,46847,232507,1984,INC
420,Uttar Pradesh,25,Amethi,GEN,Rajiv Gandhi,M,INC,365041,Maneka Gandhi,F,IND,50163,314878,1984,INC
421,Uttar Pradesh,26,Sultanpur,GEN,Raj Karan Singh,M,INC,219682,Mustakeem,M,IND,59625,160057,1984,INC
422,Uttar Pradesh,27,Akbarpur,SC,Ram Piyare Suman,M,INC,194148,Ram Awadh,M,LKD,124527,69621,1984,INC
423,Uttar Pradesh,28,Faizabad,GEN,Nirmal Khatri,M,INC,173152,Mitrasen,M,CPI,68660,104492,1984,INC
424,Uttar Pradesh,29,Barabanki,SC,Kamla Prasad,M,INC,202790,Ram Sagar,M,LKD,108129,94661,1984,INC
425,Uttar Pradesh,30,Kaiserganj,GEN,Rana Vir Singh,M,INC,179948,Beri Prasad Verma,M,LKD,63118,116830,1984,INC
426,Uttar Pradesh,31,Bahraich,GEN,Arif Mohammad Khan,M,INC,178621,Rudra Sen Chaudhari,M,BJP,77601,101020,1984,INC
427,Uttar Pradesh,32,Balrampur,GEN,Deep Narain Van Mahanth,M,INC,128207,Fallul Bari Alias Banney Bhai,M,IND,119551,8656,1984,INC
428,Uttar Pradesh,33,Gonda,GEN,Anand Singh Alias Annu Bhaiya,M,INC,260112,Deep Narain Pandey,M,LKD,94136,165976,1984,INC
429,Uttar Pradesh,34,Basti,SC,Ram Awadh Prasad,M,INC,227397,Ram Dulera Sonkar,M,LKD,72795,154602,1984,INC
430,Uttar Pradesh,35,Domariyaganj,GEN,Kazi Jalil Abbasi,M,INC,226388,Brij Bhushan Tiwari,M,LKD,113401,112987,1984,INC
431,Uttar Pradesh,36,Khalilabad,GEN,Chandra Shekhar,M,INC,227083,Ram Prasad Chaudhari,M,LKD,90719,136364,1984,INC
432,Uttar Pradesh,37,Bansgaon,SC,Mahavir Prasad,M,INC,232747,Ram Surat,M,ICJ,58518,174229,1984,INC
433,Uttar Pradesh,38,Gorakhpur,GEN,Madan Pandey,M,INC,191020,Harikesh Bahadur,M,LKD,94420,96600,1984,INC
434,Uttar Pradesh,39,Maharajganj,GEN,Jitendra Singh,M,INC,208692,Hari Shanker Tiwari,M,IND,84218,124474,1984,INC
435,Uttar Pradesh,40,Padrauna,GEN,Chandra Pratap Narain Singh,M,INC,189209,Siraj Ahmad,M,LKD,112831,76378,1984,INC
436,Uttar Pradesh,41,Deoria,GEN,Rajmangal Pandey,M,INC,239708,Ramdhari Shastri,M,LKD,94607,145101,1984,INC
437,Uttar Pradesh,42,Salempur,GEN,Ram Nagina Misra,M,INC,152231,Janeshwar Misra,M,LKD,91695,60536,1984,INC
438,Uttar Pradesh,43,Ballia,GEN,Jagannath Chowdhari,M,INC,225984,Chandrashekhar,M,JNP,172044,53940,1984,INC
439,Uttar Pradesh,44,Ghosi,GEN,Raj Kumar,M,INC,160102,Rameshwar Singh,M,LKD,95256,64846,1984,INC
440,Uttar Pradesh,45,Azamgarh,GEN,Santosh Kumar Singh,M,INC,170051,Ram Naresh Yadav,M,LKD,167265,2786,1984,INC
441,Uttar Pradesh,46,Lalganj,SC,Ramdhan,M,INC,218963,Lalsa,M,LKD,114695,104268,1984,INC
442,Uttar Pradesh,47,Machhlishahr,GEN,Sripati,M,INC,179140,Shiv Sharan Varma,M,LKD,111278,67862,1984,INC
443,Uttar Pradesh,48,Jaunpur,GEN,Kamala Prasad Singh,M,INC,201311,Ram Das,M,LKD,119788,81523,1984,INC
444,Uttar Pradesh,49,Saidpur,SC,Ram Smujhawan,M,INC,174291,Awadhesh Kumar,M,LKD,97757,76534,1984,INC
445,Uttar Pradesh,50,Ghazipur,GEN,Zainul Basher,M,INC,167194,Jagdish,M,LKD,96633,70561,1984,INC
446,Uttar Pradesh,51,Chandauli,GEN,Chanda Tripati,F,INC,201516,Nihal,M,ICJ,150415,51101,1984,INC
447,Uttar Pradesh,52,Varanasi,GEN,Shyam Lal Yadava,M,INC,153076,Udal,M,CPI,58646,94430,1984,INC
448,Uttar Pradesh,53,Robertsganj,GEN,Ram Pyare,M,INC,189588,Panna Lal,M,LKD,99529,90059,1984,INC
449,Uttar Pradesh,54,Mirzapur,GEN,Uma Kant Mishra,M,INC,149606,Asha Ram,M,LKD,118238,31368,1984,INC
450,Uttar Pradesh,55,Phulpur,GEN,Ram Pujan Patel,M,INC,242538,Rahman Ali,M,LKD,127966,114572,1984,INC
451,Uttar Pradesh,56,Allahabad,GEN,Amitabh Bachchan,M,INC,297461,Hemwati Nandan Bahugana,M,LKD,109666,187795,1984,INC
452,Uttar Pradesh,By Polls (1988),Allahabad,GEN,V.P.Singh,M,IND,202996,S.Shastri,M,INC,92245,110751,1984,IND
453,Uttar Pradesh,57,Chail,SC,Bihari Lal Shailesh,M,INC,150306,Ramnishore Rakesh,M,LKD,146888,3418,1984,INC
454,Uttar Pradesh,58,Fatehpur,GEN,Hari Krishna Shastri,M,INC,208578,Syed Liaquat Husain,M,LKD,115695,92883,1984,INC
455,Uttar Pradesh,59,Banda,GEN,Bhism Deo Dubey,M,INC,142085,Ram Sajiwan,M,CPI,84586,57499,1984,INC
456,Uttar Pradesh,60,Hamirpur,GEN,Swami Prasad Singh,M,INC,199460,Brijendra Singh,M,LKD,136149,63311,1984,INC
457,Uttar Pradesh,61,Jhansi,GEN,Sujan Singh Bundela,M,INC,245029,Rajendra Agnihotri,M,BJP,129106,115923,1984,INC
458,Uttar Pradesh,62,Jalaun,SC,Lachhi Ram,M,INC,170510,Ram Sewak Bhatiya,M,LKD,117273,53237,1984,INC
459,Uttar Pradesh,63,Ghatampur,SC,Askaran,M,INC,177975,Keshri Lal,M,LKD,129105,48870,1984,INC
460,Uttar Pradesh,64,Bilhaur,GEN,Jagdish Awasthi,M,INC,234466,Raghunath Singh,M,IND,152856,81610,1984,INC
461,Uttar Pradesh,65,Kanpur,GEN,Naresh Chandra Chaturvedi,M,INC,214160,Sayed Shahabuddin,M,JNP,76791,137369,1984,INC
462,Uttar Pradesh,66,Etawah,GEN,Raghuraj Singh,M,INC,184404,Dhani Ram Verma,M,LKD,161336,23068,1984,INC
463,Uttar Pradesh,67,Kannauj,GEN,Sheila Dixit,F,INC,199621,Chhotey Singh Yadav,M,LKD,137806,61815,1984,INC
464,Uttar Pradesh,68,Farrukhabad,GEN,Khurshed Alam Khan,M,INC,236892,Daya Ram Shakya,M,BJP,110281,126611,1984,INC
465,Uttar Pradesh,69,Mainpuri,GEN,Balram Singh Yadav,M,INC,214322,Ravindra Singh Chauhan,M,LKD,159314,55008,1984,INC
466,Uttar Pradesh,70,Jalesar,GEN,Kailash Chandra Yadav,M,INC,149004,Sushila Devi,F,LKD,139266,9738,1984,INC
467,Uttar Pradesh,71,Etah,GEN,Muhammad Mehfooj Ali Khan Alias Pyarey Main,M,LKD,110627,Malik Moh. Mushir Ahmad Khan,M,INC,107196,3431,1984,LKD
468,Uttar Pradesh,72,Firozabad,SC,Ganga Ram,M,INC,161079,Rajesh Kumar Singh,M,LKD,97577,63502,1984,INC
469,Uttar Pradesh,73,Agra,GEN,Nihal Singh,M,INC,147473,Udayan Sharma,M,LKD,107796,39677,1984,INC
470,Uttar Pradesh,74,Mathura,GEN,Manvendra Singh,M,INC,263248,Gayatree Devi,F,LKD,159848,103400,1984,INC
471,Uttar Pradesh,75,Hathras,SC,Puran Chand,M,INC,165387,Bangali Singh,M,LKD,120749,44638,1984,INC
472,Uttar Pradesh,76,Aligarh,GEN,Usha Rani,F,INC,216329,Budhpriya Morya,M,LKD,114098,102231,1984,INC
473,Uttar Pradesh,77,Khurja,SC,Veer Sen,M,INC,212932,Trilik Chand,M,LKD,94907,118025,1984,INC
474,Uttar Pradesh,78,Bulandshahr,GEN,Kr. Surendra Pal,M,INC,228039,Kiran Pal Singh,M,LKD,132139,95900,1984,INC
475,Uttar Pradesh,79,Hapur,GEN,Kedar Nath,M,INC,254823,Kishan Chand Tyagi,M,LKD,104147,150676,1984,INC
476,Uttar Pradesh,80,Meerut,GEN,Mohsina Kidwai,F,INC,238236,Manzoor Ahmad,M,LKD,141718,96518,1984,INC
477,Uttar Pradesh,81,Baghpat,GEN,Charan Singh,M,LKD,253463,Mahesh Chand,M,INC,167789,85674,1984,LKD
478,Uttar Pradesh,82,Muzaffarnagar,GEN,Dharam Vir Singh,M,INC,242751,Narain Singh,M,LKD,134730,108021,1984,INC
479,Uttar Pradesh,83,Kairana,GEN,Akhtar Hasan,M,INC,236904,Shyam Singh,M,LKD,138355,98549,1984,INC
480,Uttar Pradesh,84,Saharanpur,GEN,Yashpal Singh,M,INC,277339,Rasheed Masood,M,LKD,204730,72609,1984,INC
481,Uttar Pradesh,85,Hardwar,SC,Sunder Lal,M,INC,253892,Jagpal Singh,M,LKD,118704,135188,1984,INC
482,Uttar Pradesh,By Polls (1987),Hardwar,SC,R. Singh,M,INC,149377,Mayawati(W),F,BSP,125399,23978,1984,INC
483,West Bengal,1,Cooch Behar,SC,Amar Roy Prodhan,M,FBL,345160,Prasenjit Barman,M,INC,299643,45517,1984,FBL
484,West Bengal,2,Alipurduars,ST,Pijus Tirkey,M,RSP,278358,Philip Minj,M,INC,248176,30182,1984,RSP
485,West Bengal,3,Jalpaiguri,GEN,Manik Sanyal,M,CPI,285619,Arun Moitra,M,INC,252447,33172,1984,CPI
486,West Bengal,4,Darjeeling,GEN,Ananda Prasad Pathak,M,CPI,228679,Dawa Narbula,M,INC,227290,1389,1984,CPI
487,West Bengal,5,Raiganj,GEN,Golam Yazdani,M,INC,271983,Subrata Mukherjee,M,CPM,251759,20224,1984,INC
488,West Bengal,6,Balurghat,SC,Palas Barman,M,RSP,317141,Satyendra Nath Ray,M,INC,294924,22217,1984,RSP
489,West Bengal,7,Malda,GEN,Abul Barkat Ataul G K Choudhury,M,INC,304963,Dinesh Joardar,M,CPM,258337,46626,1984,INC
490,West Bengal,8,Jangipur,GEN,Abedin Zainal,M,CPI,283977,Md. Sohorab,M,INC,269239,14738,1984,CPI
491,West Bengal,9,Murshidabad,GEN,Syed Musudal Hossain,M,CPI,316571,Azizur Rahman,M,INC,310309,6262,1984,CPI
492,West Bengal,10,Berhampore,GEN,Atish Chandra Sinha,M,INC,317011,Tridib Chaudhuri,M,RSP,313964,3047,1984,INC
493,West Bengal,11,Krishnanagar,GEN,Renu Pada Das,M,CPI,294657,Sankar Das Banerji,M,INC,289870,4787,1984,CPI
494,West Bengal,12,Nabadwip,SC,Bibha Ghosh (Goswami),F,CPI,341188,Apurba Lal Majumdar,M,INC,334536,6652,1984,CPI
495,West Bengal,13,Barasat,GEN,Tarun Kanti Ghosh,M,INC,343184,Chitta Basu,M,FBL,330572,12612,1984,INC
496,West Bengal,14,Basirhat,GEN,Indrajit Gupta,M,CPI,315444,Kamal Basu,M,INC,276401,39043,1984,CPI
497,West Bengal,15,Joynagar,SC,Sant Kumar Manda,M,RSP,264406,Ardhendu Sekhar Naskar,M,INC,243957,20449,1984,RSP
498,West Bengal,16,Mathurapur,SC,Manoranjan Halder,M,INC,282343,Nirmal Sinha,M,CPM,280044,2299,1984,INC
499,West Bengal,17,Diamond Harbour,GEN,Amal Datta,M,CPI,281271,Sudhendu Mundle,M,INC,276598,4673,1984,CPI
500,West Bengal,18,Jadavpur,GEN,Mamata Banerjee,F,INC,331618,Somnath Chatterjee,M,CPM,311958,19660,1984,INC
501,West Bengal,19,Barrackpore,GEN,Debi Ghosal,M,INC,323483,Mohammed Amin,M,CPM,269814,53669,1984,INC
502,West Bengal,20,Dum Dum,GEN,Asutosh Law,M,INC,381984,Niren Ghosh,M,CPM,379281,2703,1984,INC
503,West Bengal,21,Calcutta North West,GEN,Ashok Kumar Sen,M,INC,242982,Amiya Nath Bose,M,FBL,110560,132422,1984,INC
504,West Bengal,22,Calcutta North East,GEN,Ajit Kumar Panja,M,INC,284324,Sunil Maitra,M,CPM,195748,88576,1984,INC
505,West Bengal,23,Calcutta South,GEN,Bhola Nath Sen,M,INC,324823,Satyasadhan Chakraborty,M,CPM,235884,88939,1984,INC
506,West Bengal,24,Howrah,GEN,Priya Ranjan Das Munshi,M,INC,381216,Samar Mukherjee,M,CPM,287174,94042,1984,INC
507,West Bengal,25,Uluberia,GEN,Hannan Mollah,M,CPI,312041,Anwar Ali Sk.,M,INC,299616,12425,1984,CPI
508,West Bengal,26,Serampore,GEN,Bimal Kanti Ghosh,M,INC,338152,Ajit Bag,M,CPM,307921,30231,1984,INC
509,West Bengal,27,Hooghly,GEN,Indumati Bhattacharyya,F,INC,320436,Rup Chand Pal,M,CPM,309469,10967,1984,INC
510,West Bengal,28,Arambagh,GEN,Anil Basu,M,CPI,327786,Gopal Das Nag,M,INC,313626,14160,1984,CPI
511,West Bengal,29,Panskura,GEN,Geeta Mukherjee,F,CPI,321694,Chittaranjan Chakraborty,M,INC,273818,47876,1984,CPI
512,West Bengal,30,Tamluk,GEN,Mishra Satyagopal,M,CPI,313955,Saradindu Samanta,M,INC,302263,11692,1984,CPI
513,West Bengal,31,Contai,GEN,Phulrenu Guha,F,INC,282065,Sudhi Kumar Giri,M,CPM,268307,13758,1984,INC
514,West Bengal,32,Midnapore,GEN,Narayan Choubey,M,CPI,318511,Ajit Kumar Khanra,M,INC,261514,56997,1984,CPI
515,West Bengal,33,Jhargram,ST,Motilal Hansda,M,CPI,290454,Amiya Kumar Kisku,M,INC,215212,75242,1984,CPI
516,West Bengal,34,Purulia,GEN,Chittaranjan Mahata,M,FBL,261460,K.P. Singh Deo,M,INC,247709,13751,1984,FBL
517,West Bengal,35,Bankura,GEN,Acharia Basudeb,M,CPI,268136,Arun Kumar Bhattacharya,M,INC,243920,24216,1984,CPI
518,West Bengal,36,Vishnupur,SC,Ajit Kumar Saha,M,CPI,328580,Gourandr Cha Lohar,M,INC,252940,75640,1984,CPI
519,West Bengal,37,Durgapur,SC,Purna Chandra Malik,M,CPI,334688,Gopal Mondal,M,INC,295920,38768,1984,CPI
520,West Bengal,38,Asansol,GEN,Anada Gopal Mukherjee,M,INC,334212,Bamapada Mukherjee,M,CPM,247546,86666,1984,INC
521,West Bengal,39,Burdwan,GEN,Sudhir Ray,M,CPI,366547,Pradyut Guha,M,INC,308863,57684,1984,CPI
522,West Bengal,40,Katwa,GEN,Saifuddin Chowdhury,M,CPI,346251,Chowdhury Siddiqullah,M,INC,302801,43450,1984,CPI
523,West Bengal,41,Bolpur,GEN,Saradish Roy,M,CPI,317749,Nihar Dutta,M,INC,256818,60931,1984,CPI
524,West Bengal,By Polls (1985),Bolpur,GEN,S.Chatterjee,M,CPI,339078,S.S.Ray,M,INC,240079,98999,1984,CPI
525,West Bengal,42,Birbhum,SC,Gadahar Saha,M,CPI,278155,Badal Bagdi,M,INC,264674,13481,1984,CPI
526,Andaman and Nicobar Islands,1,Andaman & Nicobar Islands,GEN,Manoranjan Bhakta,M,INC,47019,K.Kandaswamy,M,LKD,27883,19136,1984,INC
527,Chandigarh,1,Chandigarh,GEN,Jagan Nath Kaushal,M,INC,103090,Harmohan Dhawan,M,JNP,36790,66300,1984,INC
528,Dadra And Nagar Haveli,1,Dadra And Nagar Haveli,ST,Gavli Sitaram Jivyabhai,M,IND,20852,Mahala Ramjibhai Potiabhai,M,INC,15471,5381,1984,IND
529,Daman And Diu,1,Daman And Diu,GEN,T.G.Kalanbhai,M,INC,17027,F.N.Srinivasan,M,IND,9303,7724,1984,INC
530,Delhi,1,New Delhi,GEN,Krsihan Chandra Pant,M,INC,131932,Kanwar Lal Gupta,M,BJP,59046,72886,1984,INC
531,Delhi,2,South Delhi,GEN,Lalit Maken,M,INC,215898,Vijay Kumar Malhotra,M,BJP,130847,85051,1984,INC
532,Delhi,By Polls (1985),South Delhi,GEN,A. Singh,M,IND,161744,V.K.Malhotra,M,BJP,121830,39914,1984,IND
533,Delhi,3,Outer Delhi,GEN,Bharat Singh,M,INC,365454,Tarif Singh,M,LKD,115777,249677,1984,INC
534,Delhi,4,East Delhi,GEN,H.K.L.Bhagat,M,INC,386150,Kishore Lal,M,JNP,73970,312180,1984,INC
535,Delhi,5,Chandni Chowk,GEN,Jai Parkash Agarwal,M,INC,122069,Sikander Bakht,M,BJP,74993,47076,1984,INC
536,Delhi,6,Delhi Sadar,GEN,Jagdish Tytler,M,INC,155333,Madan Lal Khurana,M,BJP,89480,65853,1984,INC
537,Delhi,7,Karol Bagh,SC,Sunderwati Nawal Prabhakar,F,INC,151416,Surender Pal Rathwal,M,BJP,64844,86572,1984,INC
538,Lakshadweep,1,Lakshadweep,GEN,Mohammad Sayeed Padannatha,M,INC,10361,Mohammadkoya Kunnamakulam,M,IND,8662,1699,1984,INC
539,Pondicherry,1,Pondicherry,GEN,P.Shammugam,M,INC,159376,C.P.Thirunavukkarasu,M,DMK,97672,61704,1984,INC
