,State,No,Name,Type,Winning Candidate,Winning Candidate Gender,Winning Party,Winner's Votes,Runner Up Candidate,Runner Up Gender,Runner Up Party,Runner Up Votes,Margin Votes,Year,Party_clean
0,Andhra Pradesh,1,Srikakulam,GEN,Kinjarapu Yerrannaidu,M,TDP,234278,Jaya Krishna Mandamuri,M,NTR TDP(LP),199700,34578,1996,TDP
1,Andhra Pradesh,2,Parvathipuram,ST,Pradeep Kumar Dev Vyricherla,M,INC,231188,Viswasarai Narasimha Rao,M,TDP,222900,8288,1996,INC
2,Andhra Pradesh,3,Bobbili,GEN,Kondapalli Pydithalli Naidu,M,TDP,276298,Botcha Satyanarayana,M,INC,255331,20967,1996,TDP
3,Andhra Pradesh,4,Visakhapatnam,GEN,T. Subbarami Reddi,M,INC,365700,Ananda Gajapathi Raju Poosapati,M,TDP,358241,7459,1996,INC
4,Andhra Pradesh,5,Bhadrachalam,ST,Sode Ramaiah,M,CPI,245214,K Kamala Kumari,M,INC,217806,27408,1996,CPI
5,Andhra Pradesh,6,Anakapalli,GEN,Ayyanna Paurudu Chintakayala,M,TDP,327290,Konathala Ramakrishna,M,INC,277118,50172,1996,TDP
6,Andhra Pradesh,7,Kakinada,GEN,Gopalakrishna Thota,M,TDP,308480,Thota Subba Rao,M,INC,269981,38499,1996,TDP
7,Andhra Pradesh,8,Rajahmundry,GEN,Chitturi Ravindra,M,INC,353861,Chundru Srihari Rao,M,TDP,258695,95166,1996,INC
8,Andhra Pradesh,9,Amalapuram,SC,K.S.R Murthy,M,INC,245477,Balayogi G.M.C.,M,TDP,216346,29131,1996,INC
9,Andhra Pradesh,10,Narsapuram,GEN,Kothapalli Subbarayudu (Pedababu),M,TDP,304536,Kanumuru Bapiraju,M,INC,286910,17626,1996,TDP
10,Andhra Pradesh,11,Eluru,GEN,Bolla Buli Ramaiah,M,TDP,333167,Maganti Venkateswara Rao(Babu),M,INC,331532,1635,1996,TDP
11,Andhra Pradesh,12,Machilipatnam,GEN,Satyanarayana Kaikala,M,TDP,275713,Kolusu Pedareddaiah Yadav,M,INC,194206,81507,1996,TDP
12,Andhra Pradesh,13,Vijayawada,GEN,Upendra Parvathaneni,M,INC,397709,Vadde Sobhanadreeswara Rao,M,TDP,283435,114274,1996,INC
13,Andhra Pradesh,14,Tenali,GEN,Sarada Tadiparthi,M,TDP,274244,Singam Basavapunaiah,M,INC,237756,36488,1996,TDP
14,Andhra Pradesh,15,Guntur,GEN,Rayapati Samba Siva Rao,M,INC,343252,Lal Jan Basha S.M.,M,TDP,274753,68499,1996,INC
15,Andhra Pradesh,16,Bapatla,GEN,Ummareddy Venkateswarlu,M,TDP,276064,Vijaya Prad Arya,M,INC,267802,8262,1996,TDP
16,Andhra Pradesh,17,Narasaraopet,GEN,Saidaiah Kota,M,TDP,316360,K. V. Krishna Reddy,M,INC,297402,18958,1996,TDP
17,Andhra Pradesh,18,Ongole,GEN,Parvathamma Magunta,M,INC,381475,Rajamohan Reddy M.,M,TDP,331415,50060,1996,INC
18,Andhra Pradesh,19,Nellore,SC,Panabaka Lakshmi,F,INC,269498,Tummallagunta Prapancha Bhanu Raju,M,CPM,201313,68185,1996,INC
19,Andhra Pradesh,20,Tirupati,SC,Nelavala Subrahmanyam,M,INC,344738,Gali Rajasree,F,TDP,292406,52332,1996,INC
20,Andhra Pradesh,21,Chittoor,GEN,N.Ramakrishna Reddy,M,TDP,405052,Audikesavulu D.K,M,INC,343702,61350,1996,TDP
21,Andhra Pradesh,22,Rajampet,GEN,Annaiahgari Sai Prathap,M,INC,280557,Pothuraju Prathap,M,TDP,230165,50392,1996,INC
22,Andhra Pradesh,23,Cuddapah,GEN,Rajasekhara Reddy Y.S,M,INC,368611,Kandula Raja Mohana Reddy,M,TDP,363166,5445,1996,INC
23,Andhra Pradesh,24,Hindupur,GEN,S.Ramachandra Reddy,M,TDP,353880,S.Gangadhar,M,INC,181458,172422,1996,TDP
24,Andhra Pradesh,25,Anantapur,GEN,Anantha Venkatarami Reddy,M,INC,284845,R.Rangappa,M,CPI,205986,78859,1996,INC
25,Andhra Pradesh,26,Kurnool,GEN,Kotla Vijaya Bhaskara Reddy,M,INC,323208,S.V.Subba Reddy,M,TDP,290389,32819,1996,INC
26,Andhra Pradesh,27,Nandyal,GEN,P.V.Narasimha Rao,M,INC,366431,Bhuma Venkata Nagi Reddy,M,TDP,267901,98530,1996,INC
27,Andhra Pradesh,By Polls (1996),Nandyal,GEN,Bhuma Nagi Reddy,M,TDP,567042,P.V. Rangayya Naidu,M,INC,126892,440150,1996,TDP
28,Andhra Pradesh,28,Nagarkurnool,SC,M. Jagannath,M,TDP,368134,Mallu Ravi,F,INC,291759,76375,1996,TDP
29,Andhra Pradesh,29,Mahabubnagar,GEN,Mallikarjun,M,INC,259875,D.K. Aruna,M,TDP,254377,5498,1996,INC
30,Andhra Pradesh,30,Hyderabad,GEN,Sultan Salahuddin Owaisi,M,AIMIM,321045,M. Venkaiah Naidu,M,BJP,247772,73273,1996,AIMIM
31,Andhra Pradesh,31,Secunderabad,GEN,Rajeshwar Rao P.V.,M,INC,420660,Bandaru Dattatreya,M,BJP,206302,214358,1996,INC
32,Andhra Pradesh,32,Siddipet,SC,Yellaiah Nandi,M,INC,416733,G.Vijaya Ramarao,M,TDP,328766,87967,1996,INC
33,Andhra Pradesh,33,Medak,GEN,M. Baaga Reddy,M,INC,286278,Patlolla Manik Reddy,M,TDP,258789,27489,1996,INC
34,Andhra Pradesh,34,Nizamabad,GEN,Atmacharan Reddy,M,INC,293244,Mandawa Venkateshwara Rao,M,TDP,249645,43599,1996,INC
35,Andhra Pradesh,35,Adilabad,GEN,S. Venugopala Chary,M,TDP,286477,Allola Indrakaran Reddy,M,INC,249117,37360,1996,TDP
36,Andhra Pradesh,36,Peddapalli,SC,G. Venkat Swamy,M,INC,313498,Suddala Devaiah,M,TDP,248033,65465,1996,INC
37,Andhra Pradesh,37,Karimnagar,GEN,Lgandula Ramana,M,TDP,235343,Chokka Rao J,M,INC,183582,51761,1996,TDP
38,Andhra Pradesh,38,Hanamkonda,GEN,M. Kamaluddin Ahmed,M,INC,218256,Baswa Reddy Adaboina,M,TDP,142686,75570,1996,INC
39,Andhra Pradesh,39,Warangal,GEN,Ajmeera Chandulal,M,TDP,292887,Surander Reddy Rama,M,INC,275447,17440,1996,TDP
40,Andhra Pradesh,40,Khammam,GEN,Veerabhadram Tammineni,M,CPI,374675,P.V. Rangaiah Naidu,M,INC,311384,63291,1996,CPI
41,Andhra Pradesh,41,Nalgonda,GEN,Bommagani Dharma Bixam,M,CPI,277336,Indrasena Reddy Nallu,M,BJP,205579,71757,1996,CPI
42,Andhra Pradesh,42,Miryalguda,GEN,Narsimha Reddy Baddam,M,INC,355924,Mallu Swarajyam,M,CPM,312048,43876,1996,INC
43,Arunachal Pradesh,1,Arunachal West,GEN,Tomo Riba,M,IND,88718,P.K. Thungon,M,INC,49102,39616,1996,IND
44,Arunachal Pradesh,2,Arunachal East,GEN,Wangcha Rajkumar,M,IND,42784,Laeta Umbrey,M,INC,35513,7271,1996,IND
45,Assam,1,Karimganj,SC,Dwaraka Nath Das,M,BJP,224229,Sabita Das,M,INC,191480,32749,1996,BJP
46,Assam,2,Silchar,GEN,Sontosh Mohan Deb,M,INC,237804,Kabindra Purkayastha,M,BJP,169663,68141,1996,INC
47,Assam,3,Autonomous District,ST,Jayanta Rongpi,M,ASDC,180112,Elwin Teron,M,INC,76982,103130,1996,ASDC
48,Assam,4,Dhubri,GEN,Nurul Islam,M,INC,314594,Onkarmal Agarwal,M,AGP,182373,132221,1996,INC
49,Assam,5,Kokrajhar,ST,Louis Islary,M,IND,185688,Rabi Ram Brahma,M,IND,154134,31554,1996,IND
50,Assam,6,Barpeta,GEN,Uddhab Barman,M,CPI,250451,Abdus Samad Ahmed,M,UMFA,182948,67503,1996,CPI
51,Assam,7,Gauhati,GEN,Prabin Chandra Sarmah,M,AGP,372833,Bhubaneswar Kalita,M,INC,258436,114397,1996,AGP
52,Assam,8,Mangaldoi,GEN,Birendra Prasad Baishya,M,AGP,261838,Prabin Deka,M,INC,162706,99132,1996,AGP
53,Assam,9,Tezpur,GEN,Iswar Prasanna Hazarika,M,INC,207071,Harsha Bahadur Biswakarma,M,AGP,200352,6719,1996,INC
54,Assam,10,Nowgong,GEN,Muhi Ram Saikia,M,AGP,263649,Nazneen Faruque,M,INC,209521,54128,1996,AGP
55,Assam,11,Kaliabor,GEN,Keshab Mahanta,M,AGP,283086,Tarun Gogoi,M,INC,281470,1616,1996,AGP
56,Assam,12,Jorhat,GEN,Bijoy Krishna Handique,M,INC,311578,Bhadreswar Buragohain,M,AGP,264339,47239,1996,INC
57,Assam,13,Dibrugarh,GEN,Paban Singh Ghatowar,M,INC,281253,Israil Nanda,M,AGP,173898,107355,1996,INC
58,Assam,14,Lakhimpur,GEN,Arun Kr. Sarma,M,AGP,221183,Bolin Kuli,M,INC,217743,3440,1996,AGP
59,Bihar,1,Bagaha,SC,Mahendra Baitha,M,SAP,200469,Bhola Ram Toofani,M,JD,144397,56072,1996,SAP
60,Bihar,2,Bettiah,GEN,Madan Prasad Jaiswal,M,BJP,315899,Nasim Ahmad,M,JD,264410,51489,1996,BJP
61,Bihar,3,Motihari,GEN,Radha Mohan Singh,M,BJP,348384,Abdul Moghani Kaifi,M,CPI,220575,127809,1996,BJP
62,Bihar,4,Gopalganj,GEN,Lal Babu Pd. Yadav,M,JD,298356,Kali Prasad Pandey,M,INC,178860,119496,1996,JD
63,Bihar,5,Siwan,GEN,M. Sahabuddin,M,JD,326351,Janardan Tiwari,M,BJP,161108,165243,1996,JD
64,Bihar,6,Maharajganj,GEN,Ram Bahadur Singh,M,SAP,325577,Girija Devi,F,GD,172723,152854,1996,SAP
65,Bihar,7,Chapra,GEN,Rajiv Pratap Rudi,M,BJP,339086,Lal Babu Rai,M,JD,323590,15496,1996,BJP
66,Bihar,8,Hajipur,SC,Ram Bilash Paswan,M,JD,387781,Ram Sundar Das,M,SAP,341550,46231,1996,JD
67,Bihar,9,Vaishali,GEN,Raghybansh Prasad Singh,M,JD,354226,Vrishin Patel,M,SAP,291543,62683,1996,JD
68,Bihar,10,Muzaffarpur,GEN,Jai Narain Pd. Nishad,M,JD,318506,Harendra Kumar,M,SAP,238432,80074,1996,JD
69,Bihar,11,Sitamarhi,GEN,Nawal Kishore Rai,M,JD,322483,Md. Anvarul Haque,M,INC,240226,82257,1996,JD
70,Bihar,12,Sheohar,GEN,Anand Mohan,M,SAP,334994,Ram Chandra Purve,M,JD,294357,40637,1996,SAP
71,Bihar,13,Madhubani,GEN,Chaturanan Mishra,M,CPI,282194,Hukm Dev Narayan Yadav,M,BJP,228214,53980,1996,CPI
72,Bihar,14,Jhanjharpur,GEN,Devendra Prasad Yadav,M,JD,358396,Dhanik Lal Mandal,M,INC,280247,78149,1996,JD
73,Bihar,15,Darbhanga,GEN,Md. Ali Ashraf Fatmi,M,JD,321828,Dhirendra Kumar Jha,M,BJP,217807,104021,1996,JD
74,Bihar,16,Rosera,SC,Pitambar Paswan,M,JD,332376,Upendra Paswan,M,SAP,209445,122931,1996,JD
75,Bihar,17,Samastipur,GEN,Ajit Kumar Mehta,M,JD,400117,Manjay Lal,M,SAP,258183,141934,1996,JD
76,Bihar,18,Barh,GEN,Nitish Kumar,M,SAP,360156,Vijay Krishna,M,JD,295302,64854,1996,SAP
77,Bihar,19,Balia,GEN,Shatrughan Prasad Singh,M,CPI,267482,Ram Lakhan Singh,M,BJP,179148,88334,1996,CPI
78,Bihar,20,Saharsa,GEN,Dinesh Chandera Yadav,M,JD,399804,Surya Narian Yadav,M,INC,247359,152445,1996,JD
79,Bihar,21,Madhepura,GEN,Sharad Yadav,M,JD,381190,Anand Mandal,M,SAP,144046,237144,1996,JD
80,Bihar,22,Araria,SC,Sukdeo Paswan,M,JD,250263,Ramji Rishideo,M,BJP,201985,48278,1996,JD
81,Bihar,23,Kishanganj,GEN,Taslimuddin,M,JD,381530,Vishwanath Kejriwal,M,BJP,216947,164583,1996,JD
82,Bihar,24,Purnia,GEN,Rajesh Ranjan,M,SP,443111,Rajendra Pd. Gupta,M,BJP,126956,316155,1996,SP
83,Bihar,25,Katihar,GEN,Tariq Anwar,M,INC,267927,Nikhil Kumar Choudhary,M,BJP,179641,88286,1996,INC
84,Bihar,26,Rajmahal,ST,Thomas Hansda,M,INC,252230,Simon Marand,M,JMM,109068,143162,1996,INC
85,Bihar,27,Dumka,ST,Shibu Soren,M,JMM,165411,Babu Lal Marandi,M,BJP,159933,5478,1996,JMM
86,Bihar,28,Godda,GEN,Jagdambi Prasad Yadav,M,BJP,222866,Salauddin Ansari,M,JD,166681,56185,1996,BJP
87,Bihar,29,Banka,GEN,Giridhari Yadav,M,JD,276214,Digvijay Singh,M,SAP,261499,14715,1996,JD
88,Bihar,30,Bhagalpur,GEN,Chunchun Prasad Yadav,M,JD,269927,Prabhash Chandra Tiwari,M,BJP,216790,53137,1996,JD
89,Bihar,31,Khagaria,GEN,Anil Kumar Yadav,M,JD,292892,Shakuni Choudhary,M,SAP,280515,12377,1996,JD
90,Bihar,32,Monghyr,GEN,Brahmanand Mandal,M,SAP,281098,Upendra Pd. Verma,M,JD,259952,21146,1996,SAP
91,Bihar,33,Begusarai,GEN,Ramendra Kumar,M,IND,282191,Krishna Sahi,M,INC,256267,25924,1996,IND
92,Bihar,34,Nalanda,GEN,George Ferandes,M,SAP,486703,Vijai Kumar Yadav,M,CPI,318839,167864,1996,SAP
93,Bihar,35,Patna,GEN,Ramkripal Yadav,M,JD,388513,S.N.Arya,M,BJP,349046,39467,1996,JD
94,Bihar,36,Arrah,GEN,Chandra Deo Prasad Verma,M,JD,192046,Ram Prasad Singh,M,SAP,151005,41041,1996,JD
95,Bihar,37,Buxar,GEN,Lal Muni Choubey,M,BJP,265427,Tej Narain Singh,M,CPI,201663,63764,1996,BJP
96,Bihar,38,Sasaram,SC,Muni Lal,M,BJP,282075,Chhedi Paswan,M,JD,228442,53633,1996,BJP
97,Bihar,39,Bikramganj,GEN,Kanti Singh,M,JD,276508,Vashishta Narayan Singh,M,SAP,274085,2423,1996,JD
98,Bihar,40,Aurangabad,GEN,Virendra Kumar Singh,M,JD,185761,Satyendra Narayan Singh,M,INC,162729,23032,1996,JD
99,Bihar,41,Jahanabad,GEN,Ramashraya Prasad Singh,M,CPI,281157,Jagdish Sharma,M,INC,185507,95650,1996,CPI
100,Bihar,42,Nawada,SC,Kameshwar Paswan,M,BJP,310194,Premchand Ram,M,CPM,213280,96914,1996,BJP
101,Bihar,43,Gaya,SC,Bhagwati Devi,F,JD,294084,Krishna Kumar Choudhary,M,BJP,234461,59623,1996,JD
102,Bihar,44,Chatra,GEN,Dheerendra Agrawal,M,BJP,216715,Krishna Nandan Prasad,M,JD,162345,54370,1996,BJP
103,Bihar,45,Kodarma,GEN,Ritlal Prasad Verma,M,BJP,243295,Ramesh Prasad Yadav,M,JD,196341,46954,1996,BJP
104,Bihar,46,Giridih,GEN,Ravindra Kumar Pandey,M,BJP,218188,Saba Ahmed,M,JD,126525,91663,1996,BJP
105,Bihar,47,Dhanbad,GEN,Rita Verma,M,BJP,269942,Shamresh Singh,M,JD,247746,22196,1996,BJP
106,Bihar,48,Hazaribagh,GEN,Mahabir Lal Viswakarma,M,BJP,237357,Bhumeshwar Prasad Mehta,M,CPI,166106,71251,1996,BJP
107,Bihar,49,Ranchi,GEN,Ram Tahal Choudhary,M,BJP,215278,Keshwa Mahto Kamlesh,F,INC,175986,39292,1996,BJP
108,Bihar,50,Jamshedpur,GEN,Bhardwaj Nitish Janardan,M,BJP,221702,Inder Singh Namdhari,M,JD,166565,55137,1996,BJP
109,Bihar,51,Singhbhum,ST,Chitrasen Sinku,M,BJP,96484,Vijay Singh Soy,M,IND,84537,11947,1996,BJP
110,Bihar,52,Khunti,ST,Kariya Munda,M,BJP,138765,Sushila Kerketta,F,INC,111093,27672,1996,BJP
111,Bihar,53,Lohardaga,ST,Lalit Oraon,M,BJP,160535,Bandi Oraon,M,INC,119966,40569,1996,BJP
112,Bihar,54,Palamu,SC,Braj Mohan Ram,M,BJP,206419,Udai Narayan Choudhary,M,JD,152004,54415,1996,BJP
113,Goa,1,Panaji,GEN,Khalap Ramakant D,M,MAG,92348,Kasar Amrut Shivram,M,INC,81803,10545,1996,MAG
114,Goa,2,Mormugao,GEN,Alemao Churchil Braz,M,UGDP,109346,Faleiro Eduardo Martinho,M,INC,84054,25292,1996,UGDP
115,Gujarat,1,Kutch,GEN,Gadhvi Pushpadan Shambhudan,M,BJP,193549,Dinesh Trivedi,M,INC,91577,101972,1996,BJP
116,Gujarat,2,Surendranagar,GEN,Sanat Mehta,M,INC,199593,Koli Patel Somabhai Gandabhai,M,BJP,134741,64852,1996,INC
117,Gujarat,3,Jamnagar,GEN,Koradia Chandreshbhai Valjibhai(C.Patel),M,BJP,156540,Ahir Bhikhubhai Varotaria,M,INC,134793,21747,1996,BJP
118,Gujarat,4,Rajkot,GEN,Dr. Kathiriya Vallabhbhai Ramjibhai,M,BJP,210626,Vakariya Shivlalbhai Nagjibhai,M,INC,169806,40820,1996,BJP
119,Gujarat,5,Porbandar,GEN,Javiya Gordhanbhai Jadavbhai,M,BJP,175410,Chavda Pethaljibhai Nathabhai,M,INC,100410,75000,1996,BJP
120,Gujarat,6,Junagadh,GEN,Chikhaliya Bhavnaben Devarajbhai,M,BJP,202748,Shekhada Govindbhai Kanjibhai,M,INC,94076,108672,1996,BJP
121,Gujarat,7,Amreli,GEN,Dileep Sanghani,M,BJP,223548,Navinchandra Ravani,M,INC,115179,108369,1996,BJP
122,Gujarat,8,Bhavnagar,GEN,Rajendrasinh Ghanshyamsinh Rana,M,BJP,149177,Purshottam Odhavji Solanki,M,IND,141406,7771,1996,BJP
123,Gujarat,9,Dhandhuka,SC,Varma Ratilal Kalidas,M,BJP,160303,Chavada Motibhai Mavjibhai,M,INC,130074,30229,1996,BJP
124,Gujarat,10,Ahmedabad,GEN,Harin Pathak,M,BJP,210967,Irshad Mirza,M,INC,112450,98517,1996,BJP
125,Gujarat,11,Gandhinagar,GEN,Atal Bihari Vajpayee,M,BJP,323583,Popatlal V. Patel,M,INC,134711,188872,1996,BJP
126,Gujarat,By Polls (1996),Gandhinagar,GEN,Patel Vijay Harischandra,M,BJP,258589,Rajesh Khanna,M,INC,197425,61164,1996,BJP
127,Gujarat,12,Mehsana,GEN,Dr. A.K. Patel,M,BJP,264740,Patel Manilal Virchanddas,M,INC,139589,125151,1996,BJP
128,Gujarat,13,Patan,SC,Maheshkumar Mithabhai Kanodia,M,BJP,180761,Leuva Poonamchand Mohanlal,M,INC,91938,88823,1996,BJP
129,Gujarat,14,Banaskantha,GEN,B.K. Gadhavi,M,INC,211624,Chavada Harisinhji Pratapsinhji,M,BJP,199664,11960,1996,INC
130,Gujarat,15,Sabarkantha,GEN,Nisha Amarsinh Chaudhary,M,INC,223754,Arvind Trivedi (Lankesh),M,BJP,183143,40611,1996,INC
131,Gujarat,16,Kapadvanj,GEN,Chauhan Jaysinhji Mansingji,M,BJP,172476,Chauhan Fulsinh Vajesigh,M,INC,88539,83937,1996,BJP
132,Gujarat,17,Dohad,ST,Damor Somjibhai Punjabhai,M,INC,172045,Bhabhor Sumanbhai Rangjibhai,M,BJP,104463,67582,1996,INC
133,Gujarat,18,Godhra,GEN,Patel Shantilal Parsotamdas,M,INC,152586,Vaghela Shankarsinh Laxmansinh,M,BJP,149358,3228,1996,INC
134,Gujarat,19,Kaira,GEN,Dinsha Patel,M,INC,178318,Dr. K.D. Jeshwani,M,BJP,128747,49571,1996,INC
135,Gujarat,20,Anand,GEN,Chavda Ishwarbhai Khodabhai,M,INC,183107,Prof Kishorsinh Solanki,M,BJP,151375,31732,1996,INC
136,Gujarat,21,Chhota Udaipur,ST,Rathawa Naranbhai Jemalabhai,M,INC,172216,Arjunsinh Rathawa,M,BJP,114310,57906,1996,INC
137,Gujarat,22,Baroda,GEN,Gaekwad Satyajitsinh Dilipsinh,M,INC,131248,Jitendra Ratilal Sukhadia (Jitubhai),M,BJP,131231,17,1996,INC
138,Gujarat,23,Bharuch,GEN,Chandubhai Shanabhai Deshmukh,M,BJP,160700,Vasava Chhotubhai Amarbhai,M,GAVP,136874,23826,1996,BJP
139,Gujarat,24,Surat,GEN,Kashiram Rana,M,BJP,376933,Kotadia Manubhai,M,INC,201672,175261,1996,BJP
140,Gujarat,25,Mandvi,ST,Gamit Chhitubhai Devjibhai,F,INC,227168,Patel Mansinhbhai Kalyanjibhai,M,BJP,196808,30360,1996,INC
141,Gujarat,26,Bulsar,ST,Manibhai Ramjibhai Chaudhari,M,BJP,198531,Uttambhai Harjibhai Patel,M,INC,198163,368,1996,BJP
142,Haryana,1,Ambala,SC,Suraj Bhan,M,BJP,253555,Sher Singh,M,INC,166408,87147,1996,BJP
143,Haryana,2,Kurukshetra,GEN,Om Parkash Jindal,M,HVP,292172,Kalasho Devi,F,SAP,240395,51777,1996,HVP
144,Haryana,3,Karnal,GEN,Ishwar Dayal Swami,M,BJP,338013,Chiranji Lal Sharma,M,INC,146148,191865,1996,BJP
145,Haryana,4,Sonipat,GEN,Arvind Kumar,M,IND,231552,Rijaq Ram,M,SAP,182012,49540,1996,IND
146,Haryana,5,Rohtak,GEN,Bhupender,M,INC,198154,Devi Lal,M,SAP,195490,2664,1996,INC
147,Haryana,6,Faridabad,GEN,Ram Chander,M,BJP,292294,Avtar Singh Bhadana,M,INC,230778,61516,1996,BJP
148,Haryana,7,Mahendragarh,GEN,Ram Singh,M,BJP,265034,Rao Birender Singh,M,INC,216999,48035,1996,BJP
149,Haryana,8,Bhiwani,GEN,Surender Singh,M,HVP,406454,Jangbir Singh,M,INC,181271,225183,1996,HVP
150,Haryana,9,Hisar,GEN,Jai Parkash,M,HVP,306402,Gauri Shanker,M,SAP,131750,174652,1996,HVP
151,Haryana,10,Sirsa,SC,Selja,M,INC,275459,Sushil Kumar,M,SAP,260312,15147,1996,INC
152,Himachal Pradesh,1,Shimla,SC,K D Sultanpuri,M,INC,261965,Virender Kashyap,M,BJP,170832,91133,1996,INC
153,Himachal Pradesh,2,Mandi,GEN,Sukh Ram,M,INC,328186,Adan Singh Thakur,M,BJP,174963,153223,1996,INC
154,Himachal Pradesh,3,Kangra,GEN,Sat Mahajan,M,INC,263817,Shanta Kumar,M,BJP,226293,37524,1996,INC
155,Himachal Pradesh,4,Hamirpur,GEN,Major General Vikram Singh (Retd),M,INC,243039,Prem Kumar Dhumal,M,BJP,227926,15113,1996,INC
156,Jammu And Kashmir,1,Baramulla,GEN,Gh. Rasool Kar,M,INC,110331,Gh. Nabi Mir,M,IND,45350,64981,1996,INC
157,Jammu And Kashmir,2,Srinagar,GEN,Ghulam Mohammad Mir,M,INC,55503,Farooq Ahmad Anderabi,M,JD,53904,1599,1996,INC
158,Jammu And Kashmir,3,Anantnag,GEN,Mohamad Maqbool,M,JD,117221,Taj Mohi-Ud-Din,M,INC,59137,58084,1996,JD
159,Jammu And Kashmir,4,Ladakh,GEN,Phuntsog Namgyal,M,INC,54592,Qamar Ali Akhoon,M,IND,44457,10135,1996,INC
160,Jammu And Kashmir,5,Udhampur,GEN,Chaman Lal Gupta,M,BJP,166206,Janak Raj Gupta,M,INC,96151,70055,1996,BJP
161,Jammu And Kashmir,6,Jammu,GEN,Mangat Ram Sharma,M,INC,194228,Vaid Vishno Dutt,M,BJP,147495,46733,1996,INC
162,Karnataka,1,Bidar,SC,Ramachandra Veerappa,M,BJP,234707,Tatya Rao Kamble,M,INC,75294,159413,1996,BJP
163,Karnataka,2,Gulbarga,GEN,Qamarul Islam,M,JD,203521,Basawaraj Patil Sedam,M,BJP,187976,15545,1996,JD
164,Karnataka,3,Raichur,GEN,Raja Rangappa Naik,M,JD,214920,A Venkatesh Naik,M,INC,178515,36405,1996,JD
165,Karnataka,4,Koppal,GEN,Basavaraj Raya Reddy,M,JD,276914,Anwari Basavaraj Patil,M,INC,201073,75841,1996,JD
166,Karnataka,5,Bellary,GEN,K C Kondaiah,M,INC,273584,N Thippanna,M,JD,269065,4519,1996,INC
