,State,Name,Type,Winning Candidate,Winning Candidate Gender,Winning Party,Winner's Votes,Runner Up Candidate,Runner Up Gender,Runner Up Party,Runner Up Votes,Margin Votes,Year
403,Tamil Nadu,Tiruppur,GEN,C. Sivasami,M,AIADMK,295731,Kharventhan S K,M,INC,210385,85346,2009
404,Tamil Nadu,Nilgiris,SC,Andimuthu Raja,M,DMK,316802,Krishnan C,M,MDMK,230781,86021,2009
405,Tamil Nadu,Coimbatore,GEN,P.R. Natarajan,M,CPI,293165,Prabhu.R,M,INC,254501,38664,2009
406,Tamil Nadu,Pollachi,GEN,K. Sugumar,M,AIADMK,305935,Shanmugasundaram.K,M,DMK,259910,46025,2009
407,Tamil Nadu,Dindigul,GEN,N.S.V. Chitthan,M,INC,361545,Baalasubramani P,M,AIADMK,307198,54347,2009
408,Tamil Nadu,Karur,GEN,Dr. Munisamy Thambidurai,M,AIADMK,380542,Pallanishamy. K.C,M,DMK,333288,47254,2009
409,Tamil Nadu,Tiruchirappalli,GEN,P. Kumar,M,AIADMK,298710,Sarubala.R.Thondaiman Lalitha,M,INC,294375,4335,2009
410,Tamil Nadu,Perambalur,GEN,D. Napoleon,M,DMK,398742,"Balasubramanian,K.K.",M,AIADMK,321138,77604,2009
411,Tamil Nadu,Cuddalore,GEN,Sambandam Keerapalayam Alagiri,M,INC,320473,Sampath M C,M,AIADMK,296941,23532,2009
412,Tamil Nadu,Chidambaram,SC,Thirumaa Valavan Thol,M,VCK,428804,"Ponnuswamy,E",M,PMK,329721,99083,2009
413,Tamil Nadu,Mayiladuthurai,GEN,O. S. Manian,M,AIADMK,364089,Mani Shankar Aiyar,M,INC,327235,36854,2009
414,Tamil Nadu,Nagapattinam,SC,A.K.S. Vijayan,M,DMK,369915,Selvaraj M,M,CPI,321953,47962,2009
415,Tamil Nadu,Thanjavur,GEN,S.S. Palanimanickam,M,DMK,408343,Durai.Balakrishnan,M,MDMK,306556,101787,2009
416,Tamil Nadu,Sivaganga,GEN,Palaniappan Chidambaram,M,INC,334348,Raja Kannappan R.S.,M,AIADMK,330994,3354,2009
417,Tamil Nadu,Madurai,GEN,M. K. Alagiri,M,DMK,431295,Mohan P,M,CPI,290310,140985,2009
418,Tamil Nadu,Theni,GEN,J.M. Aaroon Rasheed,M,INC,340575,Thanga Tamilselvan,M,AIADMK,334273,6302,2009
419,Tamil Nadu,Virudhunagar,GEN,Manicka Tagore,M,INC,307187,Vaiko,M,MDMK,291423,15764,2009
420,Tamil Nadu,Ramanathapuram,GEN,K. Alias J.K. Ritheesh Shivakumar,M,DMK,294945,Sathiamoorthy. V,M,AIADMK,225030,69915,2009
421,Tamil Nadu,Thoothukkudi,GEN,S. R. Jeyadurai,M,DMK,311017,Cynthia Pandian.Dr,M,AIADMK,234368,76649,2009
422,Tamil Nadu,Tenkasi,SC,P. Lingam,M,CPI,281174,Vellaipandi G,M,INC,246497,34677,2009
423,Tamil Nadu,Tirunelveli,GEN,S.S. Ramasubbu,M,INC,274932,Annamalai K,M,AIADMK,253629,21303,2009
424,Tamil Nadu,Kanyakumari,GEN,Smt. Davidson J. Helen,F,DMK,320161,Radhakrishnan P,M,BJP,254474,65687,2009
425,Tripura,Tripura West,GEN,Khagen Das,M,CPI,563799,Sudip Roy Barman,M,INC,315250,248549,2009
426,Tripura,Tripura East,ST,Baju Ban Riyan,M,CPI,521084,Diba Chandra Hrangkhawl,M,INC,225503,295581,2009
427,Uttar Pradesh,Saharanpur,GEN,Jagdish Singh Rana,M,BSP,354807,Rasheed Masood,M,SP,269934,84873,2009
428,Uttar Pradesh,Kairana,GEN,Begum Tabassum Hasan,F,BSP,283259,Hukum Singh,M,BJP,260796,22463,2009
429,Uttar Pradesh,Muzaffarnagar,GEN,Kadir Rana,M,BSP,275318,Anuradha Chaudhary,M,RLD,254720,20598,2009
430,Uttar Pradesh,Bijnor,GEN,Sanjay Singh Chauhan,M,RLD,244587,Shahid Siddiqui,M,BSP,216157,28430,2009
431,Uttar Pradesh,Nagina,SC,Yashvir Singh,M,SP,234815,Ram Kishan Singh,M,BSP,175127,59688,2009
432,Uttar Pradesh,Moradabad,GEN,Mohammed Azharuddin,M,INC,301283,Kunwar Sarvesh Kumar Alias Rakesh,M,BJP,252176,49107,2009
433,Uttar Pradesh,Rampur,GEN,Smt. P. Jaya Prada Nahata,F,SP,230724,Begum Noor Bano Urf Mehtab Zamani Begum,M,BJP,199793,30931,2009
434,Uttar Pradesh,Sambhal,GEN,Shafiqur Rahman Barq,M,BSP,207422,Iqbal Mehmood,M,SP,193958,13464,2009
435,Uttar Pradesh,Amroha,GEN,Devendra Nagpal,M,RLD,283182,Mehboob Ali,M,SP,191099,92083,2009
436,Uttar Pradesh,Meerut,GEN,Rajendra Agrawal,M,BJP,232137,Malook Nagar,M,BSP,184991,47146,2009
437,Uttar Pradesh,Baghpat,GEN,Ajit Singh,M,RLD,238638,Mukesh Sharma,M,BSP,175611,63027,2009
438,Uttar Pradesh,Ghaziabad,GEN,Rajnath Singh,M,BJP,359637,Surendra Prakash Goel,M,INC,268956,90681,2009
439,Uttar Pradesh,Gautam Buddha Nagar,GEN,Surendra Singh Nagar,M,BSP,245613,Mahesh Kumar Sharma,M,BJP,229709,15904,2009
440,Uttar Pradesh,Bulandshahr,SC,Kamlesh Balmiki,M,SP,236257,Ashok Kumar Pradhan,M,BJP,170192,66065,2009
441,Uttar Pradesh,Aligarh,GEN,Smt. Raj Kumari Chauhan,F,BSP,193444,Zafar Alam,M,SP,176887,16557,2009
442,Uttar Pradesh,Hathras,SC,Smt. Sarika Devendra Singh Baghel,F,RLD,247927,Rajendra Kumar,M,BSP,211075,36852,2009
443,Uttar Pradesh,Mathura,GEN,Jayant Chaudhary,M,RLD,379870,Shyam Sunder Sharma,M,BSP,210257,169613,2009
444,Uttar Pradesh,Agra,SC,Prof.(Dr.) Ram Shankar,M,BJP,203697,Kunwar Chand (Vakil),M,BSP,193982,9715,2009
445,Uttar Pradesh,Fatehpur Sikri,GEN,Smt. Seema Upadhyay,F,BSP,209466,Raj Babbar,M,INC,199530,9936,2009
446,Uttar Pradesh,Firozabad,GEN,Akhilesh Yadav,M,INC,287011,Prof. S.P. Singh Baghel,M,BSP,219710,67301,2009
447,Uttar Pradesh,Firozabad,GEN,Raj Babbar,M,INC,312728,Dimple Yadav,F,SP,227385,85343,2009
448,Uttar Pradesh,Mainpuri,GEN,Mulayam Singh Yadav,M,SP,392308,Vinay Shakya,M,BSP,219239,173069,2009
449,Uttar Pradesh,Etah,GEN,Kalyan Singh,M,IND,275717,Kunwar Devendra Singh Yadav,M,BSP,147449,128268,2009
450,Uttar Pradesh,Badaun,GEN,Dharmendra Yadav,M,SP,233744,Dharam Yadav Urf D. P.Yadav,M,BSP,201202,32542,2009
451,Uttar Pradesh,Aonla,GEN,Smt. Maneka Gandhi,F,BJP,216503,Dharmendra Kumar,M,SP,208822,7681,2009
452,Uttar Pradesh,Bareilly,GEN,Praveen Singh. Aron,M,INC,220976,Santosh Gangwar,M,BJP,211638,9338,2009
453,Uttar Pradesh,Pilibhit,GEN,Feroze Varun Gandhi,M,BJP,419539,V. M. Singh,M,INC,138038,281501,2009
454,Uttar Pradesh,Shahjahanpur,SC,Mithlesh Kumar,M,SP,257033,Sunita Singh,M,BSP,186454,70579,2009
455,Uttar Pradesh,Kheri,GEN,Zafar Ali Naqvi,M,INC,184982,Iliyas Azmi,M,BSP,176205,8777,2009
456,Uttar Pradesh,Dhaurahra,GEN,Jitin Prasada,M,INC,391391,Rajesh Kumar Singh Alias Rajesh Verma,M,BSP,206882,184509,2009
457,Uttar Pradesh,Sitapur,GEN,Smt. Kaisar Jahan,F,BSP,241106,Mahendra Singh Verma,M,SP,221474,19632,2009
458,Uttar Pradesh,Hardoi,SC,Smt. Usha Verma,F,SP,294030,Ram Kumar Kuril,M,BSP,201095,92935,2009
459,Uttar Pradesh,Misrikh,SC,Ashok Kumar Rawat,M,BSP,207627,Shyam Prakash,M,SP,184335,23292,2009
460,Uttar Pradesh,Unnao,GEN,Smt. Annu Tandon,F,INC,475476,Arunshankarshukla,M,BSP,173384,302092,2009
461,Uttar Pradesh,Mohanlalganj,SC,Smt. Sushila Saroj,F,SP,256367,Jai Prakash,M,BSP,179772,76595,2009
462,Uttar Pradesh,Lucknow,GEN,Lal Ji Tandon,M,BJP,204028,Rita Bahuguna Joshi,F,INC,163127,40901,2009
463,Uttar Pradesh,Rae Bareli,GEN,Smt. Sonia Gandhi,F,INC,481490,R.S.Kushwaha,M,BSP,109325,372165,2009
464,Uttar Pradesh,Amethi,GEN,Rahul Gandhi,M,INC,464195,Asheesh Shukla,M,BSP,93997,370198,2009
465,Uttar Pradesh,Sultanpur,GEN,Dr. Sanjay Sinh,M,INC,300411,Mohd.Tahir,M,BSP,201632,98779,2009
466,Uttar Pradesh,Pratapgarh,GEN,Rajkumari Ratna Singh,F,INC,169137,Prof. Shivakant Ojha,M,BSP,139358,29779,2009
467,Uttar Pradesh,Farrukhabad,GEN,Salman Khurshid,M,INC,169351,Naresh Chandra Agrawal,M,BSP,142152,27199,2009
468,Uttar Pradesh,Etawah,SC,Premdas Katheria,M,SP,278776,Gaurishanker,M,BSP,232030,46746,2009
469,Uttar Pradesh,Kannauj,GEN,Akhilesh Yadav,M,SP,337751,Dr. Mahesh Chandra Verma,M,BSP,221887,115864,2009
470,Uttar Pradesh,Kanpur,GEN,Sriprakash Jaiswal,M,INC,214988,Sukhda Mishra,M,BJP,196082,18906,2009
471,Uttar Pradesh,Akbarpur,GEN,Raja Ram Pal,M,INC,192549,Anil Shukla Warsi,M,BSP,160506,32043,2009
472,Uttar Pradesh,Jalaun,SC,Ghanshyam Anuragi,M,SP,283023,Tilak Chandra Ahirwar,M,SC,271614,11409,2009
473,Uttar Pradesh,Jhansi,GEN,Pradeep Kumar Jain Aditya,M,INC,252712,Ramesh Kumar Sharma,M,BSP,205042,47670,2009
474,Uttar Pradesh,Hamirpur,GEN,Vijay Bahadur Singh,M,BSP,199143,Siddha Gopal Sahu,M,INC,173641,25502,2009
475,Uttar Pradesh,Banda,GEN,R.K. Singh Patel,M,SP,240948,Bhairon Prasad Mishra,M,BSP,206355,34593,2009
476,Uttar Pradesh,Fatehpur,GEN,Rakesh Sachan,M,SP,218953,Mahendra Prasad Nishad,M,BSP,166725,52228,2009
477,Uttar Pradesh,Kaushambi,SC,Shailendra Kumar,M,SP,246501,Girish Chandra Pasi,M,BSP,190712,55789,2009
478,Uttar Pradesh,Phulpur,GEN,Kapil Muni Karwariya,M,BSP,167542,Shyama Charan Gupta,M,SP,152964,14578,2009
479,Uttar Pradesh,Allahabad,GEN,Kunwar Rewati Raman Singh,M,SP,209431,Ashok Kumar Bajpai,M,BSP,174511,34920,2009
480,Uttar Pradesh,Barabanki,SC,P.L. Punia,M,INC,328418,Ram Sagar,M,SP,160505,167913,2009
481,Uttar Pradesh,Faizabad,GEN,Dr. Nirmal Khatri,M,INC,211543,Mitrasen,M,SP,157315,54228,2009
482,Uttar Pradesh,Ambedkar Nagar,GEN,Rakesh Pandey,M,BSP,259487,Shankhlal Majhi,M,SP,236751,22736,2009
483,Uttar Pradesh,Bahraich,SC,Kamal Kishor,M,INC,160005,Lal Mani Prasad,M,BSP,121052,38953,2009
484,Uttar Pradesh,Kaiserganj,GEN,Brijbhushan Sharan Singh,M,SP,196063,Surendra Nath Awasthi,M,BSP,123864,72199,2009
485,Uttar Pradesh,Shravasti,GEN,"Dr. Vinay Kumar ""Vinnu"" Pandey",M,INC,201556,Rizvan Zaheer,M,BSP,159527,42029,2009
486,Uttar Pradesh,Gonda,GEN,Beni Prasad Verma,M,INC,155675,Kirti Vardhan Singh (Raja Bhaiya),M,BSP,132000,23675,2009
487,Uttar Pradesh,Domariyaganj,GEN,Jagdambika Pal,M,INC,229872,Jai Pratap Singh,M,BJP,153306,76566,2009
488,Uttar Pradesh,Basti,GEN,Arvind Kumar Chaudhary,M,BSP,268666,Raj Kishor Singh,M,SP,163456,105210,2009
489,Uttar Pradesh,Sant Kabir Nagar,GEN,Bhismshankar Alias Kushal Tiwari,M,BSP,211043,Bhal Chandra Yadav,M,SP,171045,39998,2009
490,Uttar Pradesh,Maharajganj,GEN,Harsh Vardhan,M,INC,305474,Ganesh Shanker Pandey,M,BSP,181846,123628,2009
491,Uttar Pradesh,Gorakhpur,GEN,Yogi Adityanath,M,BJP,403156,Vinay Shankar Tiwari,M,BSP,182885,220271,2009
492,Uttar Pradesh,Kushi Nagar,GEN,Ratanjit Pratap Narain Singh,M,INC,223954,Swami Prasad Maurya,M,BSP,202860,21094,2009
493,Uttar Pradesh,Deoria,GEN,Gorakh Prasad Jaiswal,M,BSP,219889,Prakash Mani Tripathi,M,BJP,178110,41779,2009
494,Uttar Pradesh,Bansgaon,SC,Kamlesh Paswan,M,BJP,223011,Shree Nath Ji,M,BSP,170224,52787,2009
495,Uttar Pradesh,Lalganj,SC,Dr. Baliram,M,BSP,207998,Neelam Sonkar,M,BJP,168050,39948,2009
496,Uttar Pradesh,Azamgarh,GEN,Ramakant Yadav,M,BJP,247648,Akbar Ahmad Dumpy,M,BSP,198609,49039,2009
497,Uttar Pradesh,Ghosi,GEN,Dara Singh Chauhan,M,BSP,220695,Arshad Jamal Ansari,M,SP,159750,60945,2009
498,Uttar Pradesh,Salempur,GEN,Ramashankar Rajbhar,M,BSP,175088,Dr. Bhola Pandey,M,INC,156783,18305,2009
499,Uttar Pradesh,Ballia,GEN,Neeraj Shekhar,M,SP,276649,Sangram Singh Yadav,M,BSP,204094,72555,2009
500,Uttar Pradesh,Jaunpur,GEN,Dhananjay Singh,M,BSP,302618,Paras Nath Yadava,M,SP,222267,80351,2009
501,Uttar Pradesh,Machhlishahr,SC,Tufani Saroj,M,SP,223152,Kamla Kant Gautam,M,BSP,198846,24306,2009
502,Uttar Pradesh,Ghazipur,GEN,Radhe Mohan Singh,M,SP,379233,Afzal Ansari,M,BSP,309924,69309,2009
503,Uttar Pradesh,Chandauli,GEN,Ramkishun,M,SP,180114,Kailash Nath Singh Yadav,M,BSP,179655,459,2009
504,Uttar Pradesh,Varanasi,GEN,Dr. Murli Manohar Joshi,M,BJP,203122,Mukhtar Ansari,M,BSP,185911,17211,2009
505,Uttar Pradesh,Bhadohi,GEN,Gorakh Nath Pandey,M,BSP,195808,Chhotelal Bind,M,SP,182845,12963,2009
506,Uttar Pradesh,Mirzapur,GEN,Bal Kumar Patel,M,SP,218898,Anil Kumar Maurya,M,BSP,199216,19682,2009
507,Uttar Pradesh,Robertsganj,SC,Pakauri Lal,M,SP,216478,Ram Chandra Tyagi,M,BSP,166219,50259,2009
508,Uttarakhand,Tehri Garhwal,GEN,Vijay Bahuguna,M,INC,263083,Jaspal Rana,M,BJP,210144,52939,2009
509,Uttarakhand,Tehri Garhwal,GEN,Smt. Mala Rajya Laxmi Shah,F,BJP,245835,Saket Bahuguna,F,INC,223141,22694,2009
510,Uttarakhand,Garhwal,GEN,Satpal Maharaj,M,INC,236949,"Lt. Gen(Retd) Tejpal Singh Rawat P.V.S.M, V.S.M",M,BJP,219552,17397,2009
511,Uttarakhand,Almora,SC,Pradeep Tamta,M,INC,200824,Ajay Tamta,M,BJP,193874,6950,2009
512,Uttarakhand,Nainital‑Udhamsingh Nagar,GEN,K.C. Singh Baba,M,INC,321377,Bachi Singh Rawat,M,BJP,232965,88412,2009
513,Uttarakhand,Haridwar,GEN,Harish Rawat,M,INC,332235,Swami Yatindranand Giri,M,BJP,204823,127412,2009
514,West Bengal,Cooch Behar,SC,Nripendra Nath Roy,M,CPI,500677,Arghya Roy Pradhan,M,AITC,466928,33749,2009
515,West Bengal,Alipurduars,SC,Manohar Tirkey,M,RSP,384890,Paban Kumar Lakra,M,AITC,272068,112822,2009
516,West Bengal,Jalpaiguri,SC,Mahendra Kumar Roy,M,CPI,469613,Barma Sukhbilas,M,INC,381242,88371,2009
517,West Bengal,Darjeeling,GEN,Jaswant Singh,M,BJP,497649,Jibesh Sarkar,M,CPI,244360,253289,2009
518,West Bengal,Raiganj,GEN,Smt. Deepa Dasmunsi,F,INC,451776,Bireswar Lahiri,M,CPI,346573,105203,2009
519,West Bengal,Balurghat,GEN,Prasanta Kumar Majumdar,M,RSP,388444,Biplab Mitra,M,AITC,383339,5105,2009
520,West Bengal,Maldaha Uttar,GEN,Smt. Mausam Noor,F,INC,440264,Sailen Sarkar,M,CPI,380123,60141,2009
521,West Bengal,Maldaha Dakshin,GEN,Abu Hasem Khan Choudhury,M,INC,443377,Abdur Razzaque,M,CPI,307097,136280,2009
522,West Bengal,Jangipur,GEN,Pranab Mukherjee,M,INC,506749,Mriganka Sekhar Bhattacharya,M,CPI,378600,128149,2009
523,West Bengal,Jangipur,GEN,Abhijit Mukherjee,M,INC,332919,Muzaffar Hossain,M,CPI,330383,2536,2009
524,West Bengal,Baharampur,GEN,Adhir Ranjan Chowdhury,M,INC,541920,Pramothes Mukherjee,M,RSP,354943,186977,2009
525,West Bengal,Murshidabad,GEN,Abdul Mannan Hossain,M,INC,496348,Anisur Rahaman Sarkar,M,CPI,460701,35647,2009
526,West Bengal,Krishnanagar,GEN,Tapas Paul,M,AITC,443679,Jyotirmoyee Sikdar,M,CPI,366293,77386,2009
527,West Bengal,Ranaghat,SC,Dr. Sucharu Ranjan Haldar,M,AITC,575058,Basudeb Barman,M,CPI,473235,101823,2009
528,West Bengal,Bangaon,SC,Gobinda Chandra Naskar,M,AITC,546596,Asim Bala,M,CPI,453770,92826,2009
529,West Bengal,Barrackpore,GEN,Dinesh Trivedi,M,AITC,428699,Tarit Baran Topdar,M,CPI,372675,56024,2009
530,West Bengal,Dum Dum,GEN,Prof. Saugata Roy,M,AITC,458988,Amitava Nandy,M,CPI,438510,20478,2009
531,West Bengal,Barasat,GEN,Dr. (Smt.) Kakoli Ghosh Dastidar,F,AITC,522530,Sudin Chattopadhyay,M,CPI,399629,122901,2009
532,West Bengal,Basirhat,GEN,Sk. Nurul Islam,M,AITC,479650,Ajay Chakraborty,M,CPI,419267,60383,2009
533,West Bengal,Joynagar,SC,Dr. Tarun Mandal,M,IND,446200,Nimai Barman,M,RSP,392495,53705,2009
534,West Bengal,Mathurapur,SC,Choudhury Mohan Jatua,M,AITC,565505,Animesh Naskar,M,CPI,435542,129963,2009
535,West Bengal,Diamond Harbour,GEN,Somendra Nath Mitra,M,AITC,564612,Samik Lahiri,M,CPI,412923,151689,2009
536,West Bengal,Jadavpur,GEN,Kabir Suman,M,AITC,540667,Sujan Chakraborty,M,CPI,484400,56267,2009
537,West Bengal,Ata Dakshin,GEN,Mamata Banerjee,M,AITC,576045,Rabin Deb,M,CPI,356474,219571,2009
538,West Bengal,Kolkata Dakshin,GEN,Subrata Bakshi,F,AITC,516761,R. Banerjee,M,CPI,286662,230099,2009
539,West Bengal,Kolkata Uttar,GEN,Sudip Bandyopadhyay,M,AITC,460646,Md. Salim,M,CPI,351368,109278,2009
540,West Bengal,Howrah,GEN,Ambica Banerjee,M,AITC,477449,Swadesh Chakrabortty,M,CPI,440057,37392,2009
541,West Bengal,Howrah,GEN,Prasun Banerjee,M,AITC,426387,Sridip Bhattacharya,M,CPI,399422,26965,2009
542,West Bengal,Uluberia,GEN,Sultan Ahmed,M,AITC,514193,Hannan Mollah,M,CPI,415257,98936,2009
543,West Bengal,Serampore,GEN,Kalyan Banerjee,M,AITC,569725,Santasri Chatterjee,M,CPI,432535,137190,2009
544,West Bengal,Hooghly,GEN,Dr. Ratna De Nag,F,AITC,574022,Rupchand Pal,M,CPI,492499,81523,2009
545,West Bengal,Arambagh,SC,Sakti Mohan Malik,M,CPI,630254,Sambhu Nath Malik,M,INC,428696,201558,2009
546,West Bengal,Tamluk,GEN,Suvendu Adhikari,M,AITC,637664,Lakshman Chandra Seth,M,CPI,464706,172958,2009
547,West Bengal,Kanthi,GEN,Sisir Kumar Adhikari,M,AITC,606712,Prasanta Pradhan,M,CPI,477609,129103,2009
548,West Bengal,Ghatal,GEN,Gurudas Dasgupta,M,CPI,625923,Nure Alam Chowdhury,M,AITC,478739,147184,2009
549,West Bengal,Jhargram,ST,Dr. Pulin Bihari Baske,M,CPI,545231,Amrit Hansda,M,INC,252886,292345,2009
550,West Bengal,Medinipur,GEN,Prabodh Panda,M,CPI,493021,Dipak Kumar Ghosh,M,AITC,445004,48017,2009
551,West Bengal,Purulia,GEN,Narahari Mahato,M,CPI,399201,Shantiram Mahato,M,INC,379900,19301,2009
552,West Bengal,Bankura,GEN,Basudeb Acharia,M,CPI,469223,Subrata Mukherjee,M,INC,361421,107802,2009
553,West Bengal,Bishnupur,SC,Smt. Susmita Bauri,F,CPI,541075,Seuli Saha,M,AITC,411709,129366,2009
554,West Bengal,Bardhaman Purba,SC,Dr. Anup Kumar Saha,M,CPI,531987,Ashoke Biswas,M,AITC,472568,59419,2009
555,West Bengal,Bardhaman-Durgapur,GEN,Prof. Sk. Saidul Haque,M,CPI,573399,Nargis Begum,M,INC,465162,108237,2009
556,West Bengal,Asansol,GEN,Bansa Gopal Chowdhury,M,CPI,435161,Ghatak Moloy,M,AITC,362205,72956,2009
557,West Bengal,Bolpur,SC,Dr. Ram Chandra Dome,M,CPI,538383,Asit Kumar Mal,M,INC,411501,126882,2009
558,West Bengal,Birbhum,GEN,Smt. Satabdi Roy,F,AITC,486553,Braja Mukherjee,M,CPI,425034,61519,2009
