,State,Name,Type,Winning Candidate,Winning Candidate Gender,Winning Party,Winner's Votes,Runner Up Candidate,Runner Up Gender,Runner Up Party,Runner Up Votes,Margin Votes,Year
457,Uttar Pradesh,Machhlishahr,GEN,Ram Vilas Veddanti,M,BJP,215684,Lal Bahadur Yadav S/O Shiv Govind,M,JD,172554,43130,1996
458,Uttar Pradesh,Jaunpur,GEN,Raj Keshar,M,BJP,198039,Parasnath Yadav,M,SP,155394,42645,1996
459,Uttar Pradesh,Saidpur,SC,Vidhyasagar,M,BJP,196624,Raj Bahadur,M,SP,172255,24369,1996
460,Uttar Pradesh,Ghazipur,GEN,Manoj,M,BJP,275706,Yunus,M,BSP,170207,105499,1996
461,Uttar Pradesh,Chandauli,GEN,Anand Ratna Maurya,M,BJP,189179,Kailash Nath Yadava,M,SP,158028,31151,1996
462,Uttar Pradesh,Varanasi,GEN,Shankar Prasad Jaiswal,M,BJP,250991,Raj Kishore,M,CPI,150299,100692,1996
463,Uttar Pradesh,Robertsganj,SC,Ramshakal,M,BJP,225735,Vijay Singh,M,SP,153894,71841,1996
464,Uttar Pradesh,Mirzapur,GEN,Phulan Devi,F,SP,297998,Virendra Singh,M,BJP,260952,37046,1996
465,Uttar Pradesh,Phulpur,GEN,Jang Bahadur Singh Patel,M,SP,162844,Kanshi Ram,M,BSP,146823,16021,1996
466,Uttar Pradesh,Allahabad,GEN,Murli Manohar Joshi,M,BJP,216844,Saroj Dubey,M,JD,113321,103523,1996
467,Uttar Pradesh,Chail,SC,Amrit Lal Bharti,F,BJP,131839,Suresh Pasi,M,SP,100260,31579,1996
468,Uttar Pradesh,Fatehpur,GEN,Vishambhar Pratap Nishad,M,BSP,135043,Mahender Pratap Narayan,M,BJP,111569,23474,1996
469,Uttar Pradesh,Banda,GEN,Ram Sajeevan Singh,M,BSP,125778,Prakash Narayan,M,BJP,116607,9171,1996
470,Uttar Pradesh,Hamirpur,GEN,Ganga Charan Rajput,M,BJP,173238,Raj Narayan,M,SP,105258,67980,1996
471,Uttar Pradesh,Jhansi,GEN,Rajendra Agnihotri,M,BJP,163836,Hargovind Kushwaha,M,SP,134152,29684,1996
472,Uttar Pradesh,Jalaun,SC,Bhanu Pratap Singh,M,BJP,190464,Chain Sukh Bharti,M,BSP,144740,45724,1996
473,Uttar Pradesh,Ghatampur,SC,Kamal Rani,F,BJP,147215,Dhani Ram Sankhwar,M,BSP,136064,11151,1996
474,Uttar Pradesh,Bilhaur,GEN,Shyam Behari S/O Baij Nath,M,BJP,215561,Rajaram Pal,M,BSP,182022,33539,1996
475,Uttar Pradesh,Kanpur,GEN,Jagatveer Singh Dron,M,BJP,297550,Subhashini Ali,M,CPI,146460,151090,1996
476,Uttar Pradesh,Etawah,GEN,Ram Singh Shakya,M,SP,182015,Sukhda Mishra,M,BJP,171282,10733,1996
477,Uttar Pradesh,Kannauj,GEN,Chandra Bhusan Singh Alias Munoo Baboo,M,BJP,219039,Chhotey Singh Yadav,M,SP,164159,54880,1996
478,Uttar Pradesh,Farrukhabad,GEN,Swami Sacchidanand Sakshi,F,BJP,229906,Anwar Mohammed Khan,M,SP,144928,84978,1996
479,Uttar Pradesh,Mainpuri,GEN,Mulayam Singh Yadav,M,SP,273303,Updesh Singh Chauhan,M,BJP,221345,51958,1996
480,Uttar Pradesh,Jalesar,GEN,Om Pal Singh Nigar,M,BJP,194422,Satyapal Singh Baghel,M,BSP,155047,39375,1996
481,Uttar Pradesh,Etah,GEN,Mahadeepak Singh,M,BJP,190855,Ramesh Yadav,M,SP,145152,45703,1996
482,Uttar Pradesh,Firozabad,SC,Prabhudayal Katheria,M,BJP,211332,Ramjilal Suman,M,SP,144300,67032,1996
483,Uttar Pradesh,Agra,GEN,Bhagwan Shankar Rawat,M,BJP,224935,A.K.Maurya,M,BSP,140367,84568,1996
484,Uttar Pradesh,Mathura,GEN,Tej Veer Singh,M,BJP,167369,Laxmi Narayan Chaudhary,M,INC,102797,64572,1996
485,Uttar Pradesh,Hathras,SC,Kishan Lal Diler,M,BJP,207057,Ranbir Singh Kashyap,M,BSP,95263,111794,1996
486,Uttar Pradesh,Aligarh,GEN,Sheela Gautam,M,BJP,233130,Abdul Khaliq,M,BSP,142082,91048,1996
487,Uttar Pradesh,Khurja,SC,Ashok Kumar Pradhan,M,BJP,250373,Bir Sen,M,BSP,89570,160803,1996
488,Uttar Pradesh,Bulandshahr,GEN,Chattar Pal,M,BJP,197183,Kiran Pal Singh,M,SP,146013,51170,1996
489,Uttar Pradesh,Hapur,GEN,Ramesh Chand Tomar,M,BJP,247769,K.C.Tyagi,M,SP,153320,94449,1996
490,Uttar Pradesh,Meerut,GEN,Amar Pal Singh,M,BJP,310732,Mohd. Afzal,M,JD,142616,168116,1996
491,Uttar Pradesh,Baghpat,GEN,Ajit Singh,M,INC,348600,Mukhia Gurjar,M,SP,149709,198891,1996
492,Uttar Pradesh,Muzaffarnagar,GEN,Sohan Veer,M,BJP,210705,Sanjay Singh,M,SP,176053,34652,1996
493,Uttar Pradesh,Kairana,GEN,Munawwar Hasan,M,SP,184636,Udai Veer Singh,M,BJP,174614,10022,1996
494,Uttar Pradesh,Saharanpur,GEN,Nakli Singh,M,BJP,235811,Rashid Masood,M,SP,233312,2499,1996
495,Uttar Pradesh,Haridwar,SC,Harpal Sathi,M,BJP,227675,Jag Pal Singh,M,SP,161575,66100,1996
496,West Bengal,Cooch Behar,SC,Amar Roy Pradhan,M,FBL,393667,Sabita Roy,M,INC,304633,89034,1996
497,West Bengal,Alipurduars,ST,Joachim Baxla,M,RSP,437371,Pius Tirkey,M,INC,299561,137810,1996
498,West Bengal,Jalpaiguri,GEN,Jitendra Nath Das,M,CPI,434577,Deb Prasad Roy,M,INC,322115,112462,1996
499,West Bengal,Darjeeling,GEN,R B Rai,M,CPI,357291,K B Chettri,M,INC,280167,77124,1996
500,West Bengal,Raiganj,GEN,Subrata Mukherjee,M,CPI,383051,Golam Yazdani,M,INC,372095,10956,1996
501,West Bengal,Balurghat,SC,Barman Ranen,M,RSP,440283,Satyendra Nath Roy,M,INC,296576,143707,1996
502,West Bengal,Malda,GEN,Abul Barkat Ataul G K Choudhury,M,INC,417427,Sailen Sarkar,M,CPI,327605,89822,1996
503,West Bengal,Jangipur,GEN,Md. Idris Ali,M,INC,392942,Abedin Zainal,M,CPI,379820,13122,1996
504,West Bengal,Murshidabad,GEN,Masudal Hossain Syed,M,CPI,452273,Anarul Hossain Khan,M,INC,415088,37185,1996
505,West Bengal,Berhampore,GEN,Pramothes Mukherjee,M,RSP,449656,Siddhartha Shankar Ray,M,INC,405299,44357,1996
506,West Bengal,Krishnanagar,GEN,Ajoay Mukhopadhyay,M,CPI,408389,Sri Jyotirmoy Bhattacharya,M,INC,369479,38910,1996
507,West Bengal,Nabadwip,SC,Asim Bala,F,CPI,522151,Protap Kanti Roy,M,INC,483083,39068,1996
508,West Bengal,Barasat,GEN,Chitta Basu,M,FBL,484474,Ranjit Kumar Panja,M,INC,449127,35347,1996
509,West Bengal,Basirhat,GEN,Ajay Chakraborty,M,CPI,453126,Dilip Majumder,M,INC,367110,86016,1996
510,West Bengal,Joynagar,SC,Sanat Kumar Mandal,M,RSP,418373,Jogesh Roy,M,INC,274446,143927,1996
511,West Bengal,Mathurapur,SC,Radhika Ranjan Pramanik,M,CPI,410110,Sujit Patwari,M,INC,394042,16068,1996
512,West Bengal,Diamond Harbour,GEN,Samik Lahiri,M,CPI,411844,Amjad Ali Sardar,M,INC,389318,22526,1996
513,West Bengal,Jadavpur,GEN,Krishna Bose,M,INC,499254,Malini Bhattacharya,M,CPI,486216,13038,1996
514,West Bengal,Barrackpore,GEN,Tarit Baran Topdar,M,CPI,399466,Ghosal Debi,M,INC,348572,50894,1996
515,West Bengal,Dum Dum,GEN,Nirmal Kanti Chatterjee,M,CPI,580455,Ashutosh Laha,M,INC,522164,58291,1996
516,West Bengal,Calcutta North West,GEN,Debi Prosad Pal,M,INC,212637,Shyamal Bhattacherjee,M,JD,147686,64951,1996
517,West Bengal,Calcutta North East,GEN,Ajit Kumar Panja,M,INC,335855,Dipen Ghosh,M,CPI,270870,64985,1996
518,West Bengal,Kolkata Dakshin,GEN,Mamata Banerjee,M,INC,438252,Bharati Mukherjee,M,CPI,334991,103261,1996
519,West Bengal,Howrah,GEN,Priya Ranjan Das Munsi,M,INC,459059,Susanta Chakraborty,M,CPI,425128,33931,1996
520,West Bengal,Uluberia,GEN,Hannan Mollah,M,CPI,415592,Minati Adhikari,M,INC,387750,27842,1996
521,West Bengal,Serampore,GEN,Pradip Bhattacharya,M,INC,449205,Sudarsan Roy Chaudhuri,M,CPI,443742,5463,1996
522,West Bengal,Hooghly,GEN,Rupchand Pal,M,CPI,452353,Gouri Sankar Banerjee,M,INC,413856,38497,1996
523,West Bengal,Arambagh,GEN,Anil Basu,M,CPI,544289,Monoranjan Hazra,M,INC,317956,226333,1996
524,West Bengal,Panskura,GEN,Geeta Mukherjee,M,CPI,455414,Padma Khastgir,M,INC,344026,111388,1996
525,West Bengal,Tamluk,GEN,Jayanta Bhattacharya,M,INC,450473,Seth Lakshman Chandra,M,CPI,442563,7910,1996
526,West Bengal,Kanthi,GEN,Sudhir Giri,M,CPI,397028,Nitish Sengupta,M,INC,372986,24042,1996
527,West Bengal,Medinipur,GEN,Indrajit Gupta,M,CPI,488569,D P Roy,M,INC,277920,210649,1996
528,West Bengal,Jhargram,ST,Rupchand Murmu,M,CPI,485498,Subodh Hansda,M,INC,138234,347264,1996
529,West Bengal,Purulia,GEN,Bir Sing Mahato,M,FBL,375559,Gobinda Mukherjee,M,INC,265689,109870,1996
530,West Bengal,Bankura,GEN,Acharia Basudeb,M,CPI,420402,Gouri Sankar Dey,M,INC,191415,228987,1996
531,West Bengal,Bishnupur,SC,Sandhya Bauri,M,CPI,480777,Ashis Rajak,M,INC,214931,265846,1996
532,West Bengal,Durgapur,SC,Sunil Khan,M,CPI,496250,Chittaranjan Pramanik,M,INC,314537,181713,1996
533,West Bengal,Asansol,GEN,Haradhan Roy,M,CPI,376806,Sukumar Bandyopadhyay,M,INC,329856,46950,1996
534,West Bengal,Burdwan,GEN,Balai Ray,M,CPI,578279,Ritesh Kumar Dutta,M,INC,315565,262714,1996
535,West Bengal,Katwa,GEN,Mahaboob Zahedi,M,CPI,475264,Nurul Islam,M,INC,369062,106202,1996
536,West Bengal,Bolpur,GEN,Somnath Chatterjee,M,CPI,471549,Sunil Das,M,INC,217903,253646,1996
537,West Bengal,Birbhum,SC,Ramchandra Dome,M,CPI,402893,Mamata Saha,M,INC,291873,111020,1996
538,Andaman And Nicobar Islands,Andaman And Nicobar Islands,GEN,Manoranjan Bhakta,M,INC,74642,Bishnu Pada Ray,M,BJP,31097,43545,1996
539,Chandigarh,Chandigarh,GEN,Satya Pal Jain,M,BJP,101137,Pawan Kumar Bansal,M,INC,77168,23969,1996
540,Dadra And Nagar Haveli,Dadra And Nagar Haveli,ST,Delkar Mohanbhai Sanjibhai,M,INC,39384,Gavli Sitarambhai Javyabhai,M,BJP,30035,9349,1996
541,Daman And Diu,Daman And Diu,GEN,Tandel Gopalbhai Kalyanbhai,M,INC,24543,Tandal Devjibhai Jogibhai,M,BJP,19612,4931,1996
542,Delhi,New Delhi,GEN,Jagmohan,M,BJP,139945,Rajesh Khanna,M,INC,81630,58315,1996
543,Delhi,South Delhi,GEN,Sushma Swaraj,M,BJP,294570,Kapil Sibal,M,INC,180564,114006,1996
544,Delhi,Outer Delhi,GEN,Krishan Lal Sharma,M,BJP,701262,Sajjan Kumar,M,INC,468129,233133,1996
545,Delhi,East Delhi,GEN,B.L. Sharma (Prem),M,BJP,538655,Deep Chand Bandhu,M,INC,386156,152499,1996
546,Delhi,East Delhi,GEN,Lal Bihari Tiwari,M,BJP,264550,Dr. Ashok Kumar Walia,M,INC,142027,122523,1996
547,Delhi,Chandni Chowk,GEN,Jai Parkash Agarwal,M,INC,92634,J.K. Jain,M,BJP,70390,22244,1996
548,Delhi,Delhi Sadar,GEN,Vijay Kumar Goel,M,BJP,140282,Jagdish Tytler,M,INC,138679,1603,1996
549,Delhi,Karol Bagh,SC,Meira Kumar,M,INC,151336,Kalka Das,M,BJP,109446,41890,1996
550,Lakshadweep,Lakshadweep,ST,P M Sayeed,M,INC,15611,Mohammedkoya Kunnamkulam,M,JD,14577,1034,1996
551,Puducherry,Puducherry,GEN,M.O.H. Farook,M,INC,183986,S. Arumugham,M,DMK,183702,284,1996
