,State,Name,Type,Winning Candidate,Winning Candidate Gender,Winning Party,Winner's Votes,Runner Up Candidate,Runner Up Gender,Runner Up Party,Runner Up Votes,Margin Votes,Year
209,Madhya Pradesh,Guna,GEN,Mahendra Singh,M,INC,229091,Udhav Singh,M,BJP,88611,140480,1984
210,Madhya Pradesh,Sagar,SC,Nandlal Choudhary,M,INC,228673,Ramprasad Ahirwar,M,BJP,141232,87441,1984
211,Madhya Pradesh,Khajuraho,GEN,Chaturvedi Vidyawati,F,INC,195820,Uma Bharti,F,BJP,144994,50826,1984
212,Madhya Pradesh,Damoh,GEN,Dal Chandra Jain,M,INC,227570,Narendra Singh Yadvendra Singh,M,BJP,177301,50269,1984
213,Madhya Pradesh,Satna,GEN,Aziz Qureshi,M,INC,224684,Brijendra Pathak,M,BJP,125374,99310,1984
214,Madhya Pradesh,Rewa,GEN,Martand Singh,M,INC,223619,Yamuna Prasad Shastri,M,JNP,106790,116829,1984
215,Madhya Pradesh,Sidhi,ST,Motilal Singh,M,INC,223248,Jagannath Singh,M,BJP,103279,119969,1984
216,Madhya Pradesh,Shahdol,ST,Dalbir Singh,M,INC,193579,Gyan Singh,M,BJP,53322,140257,1984
217,Madhya Pradesh,Surguja,ST,Vijai Pratap Singh,M,INC,180878,Larang Sai,M,BJP,93708,87170,1984
218,Madhya Pradesh,Raigarh,ST,Pushpa Devi,F,INC,216777,Nand Kumar Sai,M,BJP,103986,112791,1984
219,Madhya Pradesh,Janjgir‑Champa,GEN,Prabhat Kumar Mishra,M,INC,213710,Badri Dhar Diwan,M,BJP,61530,152180,1984
220,Madhya Pradesh,Bilaspur,SC,Khelan Ram Jangde,M,INC,213395,Govindram Miri,M,BJP,99128,114267,1984
221,Madhya Pradesh,Sarangarh,SC,Parasram Bharadwaj,M,INC,232861,Reshamlal Jangde,M,BJP,67682,165179,1984
222,Madhya Pradesh,Raipur,GEN,Kaiyur Bhushan,M,INC,223192,Ramesh Bais,M,BJP,119151,104041,1984
223,Madhya Pradesh,Mahasamund,GEN,Vidyacharan Shukla,M,INC,233325,Ramesh,M,BJP,94185,139140,1984
224,Madhya Pradesh,Kanker,ST,Arvind Netam,M,INC,225545,Aghan Singh Thakur,M,BJP,89358,136187,1984
225,Madhya Pradesh,Bastar,ST,Mankuram Sodi,M,INC,118729,Mahendra Karma,M,CPI,42419,76310,1984
226,Madhya Pradesh,Durg,GEN,Chandulal Chandrakar,M,INC,311000,Dharampal Singh Gupta,M,BJP,138406,172594,1984
227,Madhya Pradesh,Rajnandgaon,GEN,Shivendra Bahadur Singh,M,INC,165891,Kishorilal Shukla,M,IND,64838,101053,1984
228,Madhya Pradesh,Balaghat,GEN,Nandkishore Sharma,M,INC,169497,Lochanlal Narayan Thakre,M,BJP,101380,68117,1984
229,Madhya Pradesh,Mandla,ST,Mohan Lal,M,INC,198095,Shyamlal Dhurve,M,BJP,69787,128308,1984
230,Madhya Pradesh,Jabalpur,GEN,Ajay Narayan Mushran,M,INC,256911,Babhurao Paranjpe,M,BJP,134588,122323,1984
231,Madhya Pradesh,Seoni,GEN,Gargishanker Mishra,M,INC,190241,Mahesh Prasad,M,BJP,138191,52050,1984
232,Madhya Pradesh,Chhindwara,GEN,Kamal Nath,M,INC,234846,Batra Ram Kishan,M,BJP,81021,153825,1984
233,Madhya Pradesh,Betul,GEN,Aslam Sherkhan,M,INC,147190,M. N. Buch,M,IND,109240,37950,1984
234,Madhya Pradesh,Hoshangabad,GEN,Rameshwar Nikhra,M,INC,238358,Nageen Kochar,M,BJP,167779,70579,1984
235,Madhya Pradesh,Bhopal,GEN,K. N. Pradhan,M,INC,240717,Laxmi Narayan Sharma,M,BJP,112053,128664,1984
236,Madhya Pradesh,Vidisha,GEN,Pratapbhanu Krishna Gopal,M,INC,205437,Raghavji,M,BJP,195884,9553,1984
237,Madhya Pradesh,Rajgarh,GEN,Digvijai Singh,M,INC,277435,Jamnalal,M,BJP,125338,152097,1984
238,Madhya Pradesh,Shajapur,SC,Bapulal Malviya,M,INC,257753,Phoolchand Verma,M,BJP,187477,70276,1984
239,Madhya Pradesh,Khandwa,GEN,Kalicharan Ramratan,M,INC,239563,Arif Beg Karamat Beg,M,BJP,152093,87470,1984
240,Madhya Pradesh,Khargone,GEN,Subhash Yadav,M,INC,229669,Rameshwar Patidar,M,BJP,162467,67202,1984
241,Madhya Pradesh,Dhar,ST,Pratapsingh Baghel,M,INC,264577,Dheerendrasingh Lachhamansingh,M,BJP,129222,135355,1984
242,Madhya Pradesh,Indore,GEN,Prakash Chand Sethi,M,INC,272122,Rajendra Nilkanth Dharkar,M,BJP,181296,90826,1984
243,Madhya Pradesh,Ujjain,SC,Satyanarayan Pawar,M,INC,226342,Satyanarayan Jatiya,M,BJP,183983,42359,1984
244,Madhya Pradesh,Ratlam,ST,Dileep Singh Bhurio,M,INC,216786,Bhagwan Singh Chauhan,M,BJP,82254,134532,1984
245,Madhya Pradesh,Mandsaur,GEN,Balkavi Bairagi,M,INC,292131,Laxmi Narayan Pandey,M,BJP,232368,59763,1984
246,Maharashtra,Rajapur,GEN,Madhu Dandavate,M,JNP,182034,Bhai Sawant,M,INC,155903,26131,1984
247,Maharashtra,Ratnagiri,GEN,Husen Dalwai,M,INC,167859,Natu Shridhar Dattatrey,M,BJP,144014,23845,1984
248,Maharashtra,Raigad,GEN,D. B. Patil,M,PWP,211194,A. R. Antulay,M,IND,173270,37924,1984
249,Maharashtra,Mumbai South,GEN,Deora Murli,M,INC,200152,Jayawantiben Navinchandra Mehta,F,BJP,94874,105278,1984
250,Maharashtra,Mumbai South Central,GEN,Datta Samant,M,IND,158841,Deshpande Roza Vidyadhar,F,IND,86230,72611,1984
251,Maharashtra,Mumbai North Central,GEN,Dighe Sharad Shankar,M,INC,211443,Manohar Joshi,M,BJP,79345,132098,1984
252,Maharashtra,Mumbai North East,GEN,Gurudas Kamat,M,INC,273847,Pramod Mahajan,M,BJP,177573,96274,1984
253,Maharashtra,Mumbai North West,GEN,Sunil Dutt,M,INC,308989,Ram Jethmalani,M,BJP,154349,154640,1984
254,Maharashtra,Mumbai North,GEN,Anoopchand Khimchand Shah,M,INC,275522,Ravinder Verma,M,JNP,175398,100124,1984
255,Maharashtra,Thane,GEN,Ghopal Shantaram Gopal,M,INC,328709,Patil Jagannath Shivram,M,BJP,213319,115390,1984
256,Maharashtra,Palghar,ST,Shingada Damu Barku,M,INC,166655,Lahanu Shidava,M,CPI,96935,69720,1984
257,Maharashtra,Nashik,GEN,Mane Murlidhar Pandurang,M,INC,197428,Pralhad Namdeo Patilkarad,M,INC,159882,37546,1984
258,Maharashtra,Mgaon,ST,Bhoye Sitaram Sayaji,M,INC,202424,Mahale Hari Shankar,M,JNP,164149,38275,1984
259,Maharashtra,Dhule,ST,Bhoye Reshama Motiram,M,INC,219323,Valvi Kuwarsing Fulzi,M,BJP,153391,65932,1984
260,Maharashtra,Nandurbar,ST,Gavit Manikrao Holdya,M,INC,254327,Vasave Zina Shamya,M,JNP,96808,157519,1984
261,Maharashtra,Erandol,GEN,Vijaykumar Naval Patil,M,INC,221522,Patil Brijlal Bhutta,M,JNP,156367,65155,1984
262,Maharashtra,Jalgaon,GEN,Mahajan Yadav Shivram,M,INC,231537,Patil Pralhadrao Eknathrao,M,INC,177072,54465,1984
263,Maharashtra,Buldhana,SC,Wasnik Mukul Balkrishna,M,INC,166281,Kale Sukhdev Nandji,M,INC,118223,48058,1984
264,Maharashtra,Akola,GEN,Madhusudan Atmaram Vairale,M,INC,178874,Ambedkar Prakash Yeshwant,M,IND,165064,13810,1984
265,Maharashtra,Washim,GEN,Ghulam Nabi Azad,M,INC,197822,Rathod Gokuldas Dekhsing,M,INC,187463,10359,1984
266,Maharashtra,Amravati,GEN,Choudhary Ushatai Prakash,F,INC,217910,Tasar Sharad Motiram,M,INC,96164,121746,1984
267,Maharashtra,Ramtek,GEN,Narsimha Rao P. V.,M,INC,290905,Gedam Shankarrao Daulatrao,M,INC,104933,185972,1984
268,Maharashtra,Nagpur,GEN,Banwarilal Bhagwandas Purohit,M,INC,293739,Khobragde Shyam Dewaji,M,RPK,163056,130683,1984
269,Maharashtra,Bhandara‑Gondiya,GEN,Keshaorao Atmaramji Pardhi,M,INC,249195,Mankar Laxmanrao Bisanlal,M,BJP,127491,121704,1984
270,Maharashtra,Gadchiroli‑Chimur,GEN,Muttemwar Vilas Baburao,M,INC,282404,Ramteke Harichandra Sadashio,M,IND,110304,172100,1984
271,Maharashtra,Chandrapur,GEN,Potdukhe Shantaram Rajeshwar,M,INC,249994,Dada Deshkar,M,BJP,60839,189155,1984
272,Maharashtra,Wardha,GEN,Sathe Vasant Purushottam,M,INC,244390,Ghangare Ramchandra Marotrao,M,CPI,220967,23423,1984
273,Maharashtra,Yavatmal‑Washim,GEN,Patil Uttamrao Deorao,M,INC,274957,Gilani Janmohammed Noormohammed,M,INC,108755,166202,1984
274,Maharashtra,Hingoli,GEN,Rathode Uttamraoji Baliramji,M,INC,221026,Kharate Shankarrao Sambhaji,M,JNP,85935,135091,1984
275,Maharashtra,Nanded,GEN,Chavan Shankarrao Bhurao,M,INC,306026,Kadam Kamalkishor Nanasaheb,M,INC,134502,171524,1984
276,Maharashtra,Nanded,GEN,C.A.Shankarrao,M,INC,283019,P.Y.Ambedkar,M,IND,171901,111118,1984
277,Maharashtra,Parbhani,GEN,Yadav Ramrao Narayanrao,M,INC,212958,Deshmukh Sheshrao Apparao,M,PWP,124640,88318,1984
278,Maharashtra,Jalna,GEN,Balasaheb Ramrao Pawar,M,INC,186318,Pundlik Hari Danwe,M,BJP,119751,66567,1984
279,Maharashtra,Aurangabad,GEN,Sahebrao P.Dongaonkar,M,INC,246136,Abdul Azim Abdul Hamid,M,INC,153717,92419,1984
280,Maharashtra,Beed,GEN,Kshirsagar Kehsarbai Sonajirao,F,INC,221421,Gite (Patil) Shridharrao Gangaramji,M,IND,111059,110362,1984
281,Maharashtra,Latur,GEN,Patil Shivraj Vishwanath,M,INC,289466,Padmasinha Bajirao Patil,M,INC,203929,85537,1984
282,Maharashtra,Osmanabad,SC,Arvind Tulshiramji Kamble,M,INC,210727,Shrungare Tukaram Sadashiv,M,INC,153599,57128,1984
283,Maharashtra,Solapur,GEN,Kuchan Gangadhar Sinramappa,M,INC,258050,Racheti Hanmantappaerappa,M,BJP,67418,190632,1984
284,Maharashtra,Pandharpur,SC,Thorat Sandipan Bhagwan,M,INC,269989,Laxmanrao Dhobale,M,INC,179156,90833,1984
285,Maharashtra,Ahmednagar,GEN,Gadakh Yeshwantrao Kankarrao,M,INC,281873,Dhakne Babanrao Dadaba,M,JNP,181550,100323,1984
286,Maharashtra,Kopargaon,GEN,Vikhe Eknathrao Alias Balesaheb Vithalrao,M,INC,217982,Aikwad Madhavrao Bayaji,M,CPI,146497,71485,1984
287,Maharashtra,Khed,GEN,Ramkrishna More,M,INC,219413,Kakde Sambhajirao Sahebrao,M,JNP,201389,18024,1984
288,Maharashtra,Pune,GEN,Gadil Vithalrao Narhari,M,INC,311278,Jagannath Rao Joshi,M,BJP,112924,198354,1984
289,Maharashtra,Baramati,GEN,Pawar Sharadchandra Govindrao,M,INC,361618,Patil Shankarrao Bajirao,M,INC,221086,140532,1984
290,Maharashtra,Baramati,GEN,K.S.Sahebrao,M,JNP,179507,P.S.Bajirao,M,INC,130955,48552,1984
291,Maharashtra,Satara,GEN,Bhosale Prataprao Baburao,M,INC,270110,Nimbalkar Yashwant Singh Appasaheb Alias Dadraje Khardekar,M,INC,174590,95520,1984
292,Maharashtra,Karad,GEN,Chavan Premalabai Dajisaheb,F,INC,346579,Kacchi Yunu Ahmad,M,JNP,61311,285268,1984
293,Maharashtra,Sangli,GEN,Patil Prakash Vasantrao,M,INC,304202,Patil Vishwasrao Ramrao,M,JNP,162509,141693,1984
294,Maharashtra,Ichalkaranji,GEN,Mane Balaso Alias Rajaram Shankarrao,M,INC,278457,Kadambande Rajvardhan Raghujirao,M,INC,234319,44138,1984
295,Maharashtra,Kolhapur,GEN,Gaikwad Udaysingrao Nanasaheb,M,INC,277603,Killedar B.D.,M,PWP,128129,149474,1984
296,Manipur,Inner Manipur,GEN,N.Tombi Singh,M,INC,104091,Oinam Tomba,M,IND,89362,14729,1984
297,Manipur,Outer Manipur,ST,Meijinlung,M,INC,189911,Lhingzaneng,F,MRP,149019,40892,1984
298,Meghalaya,Shillong,GEN,G.G.Swell,M,INC,142638,Pakem,M,IND,91812,50826,1984
299,Meghalaya,Tura,GEN,Purno Agitok Sangma,M,INC,106628,Willnan Sangma,M,IND,27890,78738,1984
300,Meghalaya,Tura,GEN,W. A. Sangma,M,INC,106240,L.Sangma,M,IND,28672,77568,1984
301,Nagaland,Nagaland,GEN,Chingwang,M,INC,251101,Chalie Kevichusa,M,NND,113919,137182,1984
302,Odisha,Mayurbhanj,ST,Sidhalal Murmu,M,INC,175013,Bhagey Gohardhan,M,JNP,105775,69238,1984
303,Odisha,Balasore,GEN,Chintamani Jena,M,INC,274294,Samarendra Kundu,M,JNP,195109,79185,1984
304,Odisha,Bhadrak,SC,Ananta Prasad Sethi,M,INC,256854,Mangaraj Malik,M,JNP,189435,67419,1984
305,Odisha,Jajpur,SC,Anadi Charan Das,M,INC,252316,Rama Chandra Mallick,M,JNP,192811,59505,1984
306,Odisha,Kendrapara,GEN,Bijayananda Pattnaik,M,JNP,255506,Bhagabat Prasad Mohanty,M,INC,238730,16776,1984
307,Odisha,Kendrapara,GEN,S.K.Deb,M,JNP,275105,B.K.Biswal,M,INC,235160,39945,1984
308,Odisha,Cuttack,GEN,Jayanti Pattanik,F,INC,263960,Jogesh Chandra Rout,M,JNP,185039,78921,1984
309,Odisha,Jagatsinghpur,GEN,Lakshman Mallick,M,INC,263352,Rabi Roy,M,JNP,262394,958,1984
310,Odisha,Puri,GEN,Brajamohan Mohenty,M,INC,239019,Ranjit Mohanty,M,JNP,134579,104440,1984
311,Odisha,Bhubaneswar,GEN,Chintamoni Panigrahi,M,INC,237716,Sivaji Patnaik,M,CPI,147862,89854,1984
312,Odisha,Aska,GEN,Somnath Rath,M,INC,244253,Ram Chandra Rath,M,JNP,126209,118044,1984
313,Odisha,Brahmapur,GEN,R.Jagannath Rao,M,INC,235466,Sujiyanarayan Patra,M,JNP,90606,144860,1984
314,Odisha,Koraput,ST,Gridhar Gomango,M,INC,154713,Labanyo Saboro,M,JNP,54891,99822,1984
315,Odisha,Nowrangpur,ST,Khagapati Pradhani,M,INC,172305,Jabab Majhi,M,JNP,68570,103735,1984
316,Odisha,Kalahandi,GEN,Jagannath Patnaik,M,INC,154941,Pratap Keshari Deo,M,JNP,130867,24074,1984
317,Odisha,Kandhamal,SC,Radha Kanta Digal,M,INC,227667,Rajendra Nayak,M,JNP,102588,125079,1984
318,Odisha,Bolangir,GEN,Nityanand Misra,M,INC,184386,Anang Uday Singh Deo,M,JNP,149434,34952,1984
319,Odisha,Sambalpur,GEN,Krupasindhu Bhoi,M,INC,249662,Sairindri Nayak,F,JNP,110002,139660,1984
320,Odisha,Deogarh,GEN,Sriballav Panigrahi,M,INC,215256,Prasanna Kumar Panda,M,CPI,121734,93522,1984
321,Odisha,Dhenkanal,GEN,Raja Kamakhya Prasad Singh Deo Mahindra Bahadur,M,INC,295754,Adwait Prasad Singh,M,JNP,92181,203573,1984
322,Odisha,Sundargarh,ST,Maurice Kujur,M,INC,176107,Ignace Majhi,M,JNP,69560,106547,1984
323,Odisha,Keonjhar,ST,Harinder Soren,M,INC,181169,Govinda Chandra Munda,M,JNP,96545,84624,1984
324,Rajasthan,Ganganagar,SC,Birbal,M,INC,282573,Begaram,M,LKD,117059,165514,1984
325,Rajasthan,Bikaner,GEN,Manphool Singh,M,INC,280090,Kedar Nath,M,JNP,154008,126082,1984
326,Rajasthan,Churu,GEN,Mohar Singh,M,INC,255348,Daulat Ram,M,LKD,143925,111423,1984
327,Rajasthan,Churu,GEN,N.Budnia,M,INC,253663,D.Saran,M,LKD,186016,67647,1984
328,Rajasthan,Jhunjhunu,GEN,Mohd. Ayub Khan,M,INC,261152,Sumitra Singh,F,LKD,203846,57306,1984
329,Rajasthan,Sikar,GEN,Bal Ram,M,INC,292132,Ghanshyam Tiwari,M,BJP,112573,179559,1984
330,Rajasthan,Jaipur,GEN,Nawal Kishore Sharma,M,INC,280436,Satish Chandra Agrawal,M,BJP,196579,83857,1984
331,Rajasthan,Dausa,GEN,Rajesh Pilot,M,INC,245246,Nathu Singh,M,BJP,170903,74343,1984
332,Rajasthan,Alwar,GEN,Ram Singh Yadev,M,INC,199910,Sampat Ram,M,IND,74379,125531,1984
333,Rajasthan,Bharatpur,GEN,K.Natwar Singh,M,INC,187305,Nathi Singh,M,LKD,107996,79309,1984
334,Rajasthan,Bayana,SC,Lala Ram Ken,M,INC,156708,Shyam Sunder,M,LKD,78306,78402,1984
335,Rajasthan,Sawai Madhopur,ST,Ram Kumar,M,INC,248422,Kirodilal,M,BJP,147424,100998,1984
336,Rajasthan,Ajmer,GEN,Vishnu Kumar Modi,M,INC,216173,Kailash Meghwal,M,BJP,159479,56694,1984
337,Rajasthan,Tonk,SC,Banwari Lal,M,INC,231678,Jiya Lal,M,BJP,128969,102709,1984
338,Rajasthan,Kota,GEN,Shanti Kumar Dhariwal,M,INC,230375,Krishan Kumar Goyal,M,BJP,175528,54847,1984
339,Rajasthan,Jhalawar,GEN,Jujharsingh,M,INC,212489,Chaturbhuj,M,BJP,143176,69313,1984
340,Rajasthan,Banswara,ST,Prabhulal Rawat,M,INC,199308,Hira Bhai,M,LKD,78183,121125,1984
341,Rajasthan,Salumber,ST,Alkha Ram,M,INC,185000,Nand Lal Meena,M,BJP,105989,79011,1984
342,Rajasthan,Udaipur,GEN,Indubala Sukhadia,F,INC,264214,Bhanu Kumar Shastri,M,BJP,159412,104802,1984
343,Rajasthan,Chittorgarh,GEN,Nirmla Kumari,F,INC,226717,Hari Krishan,M,BJP,150328,76389,1984
344,Rajasthan,Bhilwara,GEN,Girdhari Lal Vyas,M,INC,250254,Arjun Lal Chochani,M,BJP,98618,151636,1984
345,Rajasthan,Pali,GEN,Mool Chand Daga,M,INC,188274,Pushpa Jain,F,BJP,152553,35721,1984
346,Rajasthan,Pali,GEN,S.S/O Sohanlal,M,INC,202483,G.Lodha,M,BJP,163278,39205,1984
347,Rajasthan,Jalore,SC,Buta Singh,M,INC,281627,Hukam Ram Meghwal,M,BJP,118163,163464,1984
348,Rajasthan,Barmer,GEN,Virdhi Chand,M,INC,220658,Gangaram Choodhari,M,LKD,113945,106713,1984
349,Rajasthan,Jodhpur,GEN,Ashok Gehlot,M,INC,282066,Balveer Singh,M,BJP,128718,153348,1984
350,Rajasthan,Nagaur,GEN,Ram Niwas,M,INC,219961,Nathuram,M,LKD,171426,48535,1984
351,Sikkim,Sikkim,GEN,Nar Bhadur Bhandari,M,IND,56614,Pahalman Subba,M,INC,21327,35287,1984
352,Tamil Nadu,Chennai North,GEN,N.V.N.Somu,M,DMK,261941,G.Lakshmanan,M,INC,225491,36450,1984
353,Tamil Nadu,Chennai Central,GEN,Kalanidhi A.,M,DMK,313848,Earnest Paul E.,M,GKC,217104,96744,1984
354,Tamil Nadu,Chennai South,GEN,Vyjayanthimala,F,INC,336353,Era Sezhiyan,M,JNP,288336,48017,1984
355,Tamil Nadu,Sriperumbudur,SC,Maragatham Chandrasekhar,F,INC,332468,Nagaratnam T.,M,DMK,222994,109474,1984
356,Tamil Nadu,Kancheepuram,GEN,S. Jagathrakshakan,M,AIADMK,297415,M.V.Ramu,M,DMK,239206,58209,1984
357,Tamil Nadu,Arakkonam,GEN,R. Jeevarathinam,M,INC,292606,Pulavar K. Govindan,M,DMK,231664,60942,1984
358,Tamil Nadu,Vellore,GEN,A.C. Shanmugam,M,AIADMK,284416,A.M. Ramalingam,M,DMK,209693,74723,1984
359,Tamil Nadu,Tiruppattur,GEN,Jayamohan A.,M,INC,298159,Abdul Latheef M.,M,DMK,176372,121787,1984
360,Tamil Nadu,Vandavasi,GEN,Balaraman L.,M,INC,341267,Pandian R.K.,M,DMK,206375,134892,1984
361,Tamil Nadu,Tindivanam,GEN,S.S. Eramasamy Padayatchi,M,INC,356127,M.R. Lakshminarayanan,M,JNP,154269,201858,1984
362,Tamil Nadu,Cuddalore,GEN,Venkatesan P.R.S.,M,INC,327393,Ramu T. Alias Killivalavan,M,DMK,195439,131954,1984
363,Tamil Nadu,Chidambaram,SC,Vallalperuman P.,M,INC,329892,Kannapiran S.,M,DMK,209001,120891,1984
364,Tamil Nadu,Dharmapuri,GEN,M. Thambi Duriai,M,AIADMK,333427,Parvathi Krishnan,F,CPI,182175,151252,1984
365,Tamil Nadu,Krishnagiri,GEN,K. Ramamurthi,M,INC,304854,T. Chandrasekaran,M,DMK,138488,166366,1984
366,Tamil Nadu,Rasipuram,SC,Devarajan B.,M,INC,367276,Duraisami P.,M,DMK,165870,201406,1984
367,Tamil Nadu,Salem,GEN,Rangarajan Kumar Mangalam,M,INC,359819,Kandasamy M.A.,M,JNP,123644,236175,1984
368,Tamil Nadu,Tiruchengode,GEN,Kannan P.,M,AIADMK,426648,Kandaswamy M.,M,DMK,268582,158066,1984
369,Tamil Nadu,Nilgiris,GEN,R.Prabhu,M,INC,341824,C.T. Dhandapani,M,DMK,209885,131939,1984
370,Tamil Nadu,Tiruppur,GEN,Kholandaivelu P.,M,AIADMK,338243,Saminathan P.A.,M,DMK,177616,160627,1984
371,Tamil Nadu,Coimbatore,GEN,Kuppuswamy C. K.,M,INC,355525,Umanath R.,M,CPI,253006,102519,1984
372,Tamil Nadu,Pollachi,SC,Anna Nambi R.,M,AIADMK,324200,Krishnaswamy K.,M,DMK,222770,101430,1984
373,Tamil Nadu,Palani,GEN,Senapathy Gounder A.,M,INC,408104,Velusamy S.R.,M,TNC,144076,264028,1984
374,Tamil Nadu,Dindigul,GEN,K.R. Natarajan,M,AIADMK,343571,K.Maya Thevar,M,DMK,202253,141318,1984
375,Tamil Nadu,Madurai,GEN,Subburaman A.G.,M,INC,365948,Sankariah N.,M,CPI,192937,173011,1984
376,Tamil Nadu,Periyakulam,GEN,Selvendran P.,M,AIADMK,348903,Agniraju S.,M,DMK,190290,158613,1984
377,Tamil Nadu,Karur,GEN,Murugaiah A. R.,M,INC,413533,"Kandaswamy, M.",M,DMK,177970,235563,1984
378,Tamil Nadu,Tiruchirappalli,GEN,Adaikalaraj,M,INC,337786,N. Selvarasu,M,DMK,234881,102905,1984
379,Tamil Nadu,Perambalur,SC,S. Thangaraju,M,AIADMK,350549,C. Thiyagarajan,M,DMK,197780,152769,1984
380,Tamil Nadu,Mayiladuthurai,GEN,Pakeer Mohamed E.S.M.,M,INC,335033,Kalayanam P.,M,DMK,215390,119643,1984
381,Tamil Nadu,Nagapattinam,SC,"Mahalingam, M.",M,AIADMK,300912,Murugaiyan K.,M,CPI,298623,2289,1984
382,Tamil Nadu,Thanjavur,GEN,Singaravadivel,M,INC,306351,Palanimanickam S.,M,DMK,217030,89321,1984
383,Tamil Nadu,Pudukkottai,GEN,Sundararaj N.,M,INC,426717,Veeriah K.,M,DMK,161813,264904,1984
384,Tamil Nadu,Sivaganga,GEN,P. Chidambaram,M,INC,377160,Tha Krutinan,M,DMK,164627,212533,1984
385,Tamil Nadu,Ramanathapuram,GEN,V. Rajeshwaran,M,INC,274922,M.S.K. Sathiyendren,M,DMK,174778,100144,1984
386,Tamil Nadu,Sivakasi,GEN,N. Soundararajan,M,AIADMK,323786,A. Srinivasan,M,CPI,257308,66478,1984
387,Tamil Nadu,Tirunelveli,GEN,M.R. Janardhanan,M,AIADMK,296897,D.S.A. Sivaprakasam,M,DMK,210951,85946,1984
388,Tamil Nadu,Tenkasi,SC,M. Arunachalam,M,INC,360517,R. Krishnan,M,CPI,168950,191567,1984
389,Tamil Nadu,Tiruchendur,GEN,K.T. Kosalram,M,INC,345381,Jawaharlal,M,JNP,121954,223427,1984
390,Tamil Nadu,Tiruchendur,GEN,R.D.Athithan,M,INC,169710,P.Vijayaraghavan,M,JNP,93891,75819,1984
391,Tamil Nadu,Nagercoil,GEN,N. Dennis,M,INC,235365,P. Vijayaraghavan,M,JNP,223728,11637,1984
392,Tripura,Tripura West,GEN,Ajoy Biswas,M,CPI,232339,Sudhir Ranjan Majumder,M,INC,228819,3520,1984
393,Tripura,Tripura East,GEN,Baju Ban Riyan,M,CPI,231023,Kirit Bikram Kishore Debbarman,M,INC,189960,41063,1984
394,Uttar Pradesh,Tehri Garhwal,GEN,Brahma Dutt,M,INC,203883,Trepan Singh,M,LKD,63291,140592,1984
395,Uttar Pradesh,Garhwal,GEN,Chandra Mohan Singh,M,INC,207451,Bharat Singh,M,LKD,88570,118881,1984
396,Uttar Pradesh,Almora,GEN,Harish Chandra Singh,M,INC,185006,Murli Manohar Joshi,M,BJP,44674,140332,1984
397,Uttar Pradesh,Nainital‑Udhamsingh Nagar,GEN,Satendra Chandra,M,INC,274557,Akbar Ahmad,M,IND,107897,166660,1984
398,Uttar Pradesh,Bijnor,SC,Girdhar Lal,M,INC,219185,Mangal Ram Premi,M,LKD,119372,99813,1984
399,Uttar Pradesh,Bijnor,SC,M.Kumari,F,INC,128086,R.B.Paswan,M,LKD,122747,5339,1984
400,Uttar Pradesh,Amroha,GEN,Ram Pal Singh,M,INC,181642,Ishrat Ali Ansari,M,IND,164365,17277,1984
401,Uttar Pradesh,Moradabad,GEN,Hafiz Mohd. Siddique,M,INC,116942,Hazi Gulam Mohd. Khan,M,LKD,109829,7113,1984
402,Uttar Pradesh,Rampur,GEN,Zulfiqar Ali Khan,M,INC,242209,Rajendra Kumar Sharma,M,BJP,123252,118957,1984
403,Uttar Pradesh,Sambhal,GEN,Shanti Devi,F,INC,124175,Sultan Singh Yadav,M,LKD,82932,41243,1984
404,Uttar Pradesh,Budaun,GEN,Saleem Iqbal Sherwani,M,INC,183524,Sharad Yadav,M,LKD,133782,49742,1984
405,Uttar Pradesh,Aonla,GEN,Kalyan Singh Solanki,M,INC,117327,Jai Pal Singh Kashyap,M,IND,64504,52823,1984
406,Uttar Pradesh,Bareilly,GEN,Abida Ahmad,F,INC,156904,Santosh Kumar Gangwar,M,BJP,100996,55908,1984
407,Uttar Pradesh,Pilibhit,GEN,Bhanu Pratap Singh,M,INC,278803,Mohd. Shamshul Hasan Khan,M,IND,102133,176670,1984
408,Uttar Pradesh,Shahjahanpur,GEN,Jitendra Prasad,M,INC,220912,Satya Pal Singh,M,ICJ,185642,35270,1984
409,Uttar Pradesh,Kheri,GEN,Usha Kumari,F,INC,279573,Karan Singh,M,BJP,43058,236515,1984
410,Uttar Pradesh,Shahabad,GEN,Dharamgaj Singh,M,INC,186182,Ashok Bajpaye,M,JNP,73023,113159,1984
411,Uttar Pradesh,Sitapur,GEN,Rajendra Kumari,F,INC,185722,Hargovind Verma,M,LKD,92424,93298,1984
412,Uttar Pradesh,Misrikh,SC,Sankata Prasad,M,INC,237741,Ram Lal Rahi,M,LKD,92462,145279,1984
413,Uttar Pradesh,Hardoi,SC,Kindar Lal,M,INC,195088,Parmai Lal,M,LKD,134685,60403,1984
414,Uttar Pradesh,Lucknow,GEN,Sheila Kaul,F,INC,169260,Mohd. Yunus Saleem,M,LKD,47140,122120,1984
415,Uttar Pradesh,Mohanlalganj,SC,Jagannath Pd,M,INC,189704,Ram Lal Kureel,M,LKD,56655,133049,1984
416,Uttar Pradesh,Unnao,GEN,Ziaurrahman Ansari,M,INC,215433,Manohar Lal,M,LKD,171437,43996,1984
417,Uttar Pradesh,Rae Bareli,GEN,Arun Kumar Nehru,M,INC,314028,Ambedkar Savita,F,LKD,56475,257553,1984
