,Unnamed: 0,State,No,Name,Type,Winning Candidate,Winning Candidate Gender,Winning Party,Winner's Votes,Runner Up Candidate,Runner Up Gender,Runner Up Party,Runner Up Votes,Margin Votes,Year
386,386,Tamil Nadu,23,Dindigul,GEN,Sreenivaasan C.,M,ADMK,276106,Chitthan N.S.V.,M,TMC(M),260907,15199,1998
387,387,Tamil Nadu,24,Madurai,GEN,Subramanian Swamy,M,JP,266202,Rambabu.A.G.S.,M,TMC(M),245305,20897,1998
388,388,Tamil Nadu,25,Periyakulam,GEN,Muthiah .R,M,ADMK,319672,Gandhimathy.R,M,DMK,249092,70580,1998
389,389,Tamil Nadu,26,Karur,GEN,Thambi Durai.M,M,ADMK,327480,Natrayan. K,M,TMC(M),283807,43673,1998
390,390,Tamil Nadu,27,Tiruchirappalli,GEN,Rangarajan Kumaramangalam,M,BJP,305233,Adaikalaraj.L,M,TMC(M),293778,11455,1998
391,391,Tamil Nadu,28,Perambalur,SC,"Rajarethinam, P",M,ADMK,341118,Raja A,M,DMK,280682,60436,1998
392,392,Tamil Nadu,29,Mayiladuthurai,GEN,"Krishnamoorthy, K.",M,TMC(M),286098,"Arulmozhi, P.D.",M,PMK,243642,42456,1998
393,393,Tamil Nadu,30,Nagapattinam,SC,"Selvarasu, M.",M,CPI,375589,"Gopal, Dr. K.",M,ADMK,244286,131303,1998
394,394,Tamil Nadu,31,Thanjavur,GEN,"Palanimanickam, S.S.",M,DMK,324344,"Ganesan, L.",M,MDMK,276140,48204,1998
395,395,Tamil Nadu,32,Pudukkottai,GEN,"Paramasivam, Raja",M,ADMK,288072,"Siva, P.N.",M,DMK,257552,30520,1998
396,396,Tamil Nadu,33,Sivaganga,GEN,"Chidambaram, P.",M,TMC(M),303854,"Kalimuthu, K.",M,ADMK,244713,59141,1998
397,397,Tamil Nadu,34,Ramanathapuram,GEN,"Sathiamoorthy, V.",M,ADMK,258978,Udayappan. Sp.,M,TMC(M),234886,24092,1998
398,398,Tamil Nadu,35,Sivakasi,GEN,Vaiko,M,MDMK,387694,"Alagirisamy, V.",M,CPI,252771,134923,1998
399,399,Tamil Nadu,36,Tirunelveli,GEN,"Janarthanan, R.",M,ADMK,247823,"Sarath Kumar, R.",M,DMK,240919,6904,1998
400,400,Tamil Nadu,37,Tenkasi,SC,"Murugesan,S.",M,ADMK,270053,Arunachalam.M,M,TMC(M),172786,97267,1998
401,401,Tamil Nadu,38,Tiruchendur,GEN,Ramaraajan,M,ADMK,264290,Dhanuskodi Athithan R.,M,TMC(M),217435,46855,1998
402,402,Tamil Nadu,39,Nagercoil,GEN,"Dennis, N.",M,TMC(M),296611,"Radhakrishnan, P.",M,BJP,267426,29185,1998
403,403,Tripura,1,Tripura West,GEN,Samar Choudhury,M,CPM,347970,Radhika Ranjan Gupta,M,INC,329094,18876,1998
404,404,Tripura,2,Tripura East,ST,Baju Ban Riyan,M,CPM,320766,Drao Kumar Reang,M,INC,248080,72686,1998
405,405,Uttar Pradesh,1,Tehri Garhwal,GEN,Manabendra Shah,M,BJP,262545,Hira Singh Bisht,M,INC,80453,182092,1998
406,406,Uttar Pradesh,2,Garhwal,GEN,Maj. Gen.(Rtd) Bhuwan Chandra Khanduri (A.V.S.M.),M,BJP,280258,Satpal Maharaj,M,AIIC(S),105311,174947,1998
407,407,Uttar Pradesh,3,Almora,GEN,Bachi Singh Rawat,M,BJP,228414,Harish Chandra Singh Rawat,M,INC,146511,81903,1998
408,408,Uttar Pradesh,4,Nainital,GEN,Ila Pant,F,BJP,292761,Narayan Datt Tiwari,M,INC,277184,15577,1998
409,409,Uttar Pradesh,5,Bijnor,SC,Omwati Devi,F,SP,282612,Mangal Ram Premi,M,BJP,273400,9212,1998
410,410,Uttar Pradesh,6,Amroha,GEN,Chetan Chauhan,M,BJP,295603,Alley Hasan,M,BSP,230088,65515,1998
411,411,Uttar Pradesh,7,Moradabad,GEN,Dr. Shafiqur Rahman Barq,M,SP,289484,Vijay Bansal,M,BJP,253003,36481,1998
412,412,Uttar Pradesh,8,Rampur,GEN,Mukhtar Abbas Naqvi,M,BJP,265116,Begum Noor Bano Urf Mehtab Zamani Begum,M,INC,260150,4966,1998
413,413,Uttar Pradesh,9,Sambhal,GEN,Mulayam Singh Yadav,M,SP,376828,Dharampal Yadav Urf D.P. Yadav,M,BJP,210146,166682,1998
414,414,Uttar Pradesh,10,Budaun,GEN,Saleem Iqbal Shervani,M,SP,264583,Shanti Devi Shakya,M,BJP,224925,39658,1998
415,415,Uttar Pradesh,11,Aonla,GEN,Rajveer Singh,M,BJP,218471,Kunwar Sarvraj Singh,M,SP,210449,8022,1998
416,416,Uttar Pradesh,12,Bareilly,GEN,Santosh Kumar Gangwar,M,BJP,314480,Islam Sabir,M,SP,282040,32440,1998
417,417,Uttar Pradesh,13,Pilibhit,GEN,Maneka Gandhi,F,IND,390381,Anis Khan,M,BSP,178505,211876,1998
418,418,Uttar Pradesh,14,Shahjahanpur,GEN,Satyapal Singh Yadav,M,BJP,208272,Rammurty Singh,M,SP,185587,22685,1998
419,419,Uttar Pradesh,15,Kheri,GEN,Ravi Prakash Verma,M,SP,233668,Gendan Lal Kanaujiya,M,BJP,175787,57881,1998
420,420,Uttar Pradesh,16,Shahabad,GEN,Raghvendra Singh,M,BJP,207131,Daud Ahmad,M,BSP,186519,20612,1998
421,421,Uttar Pradesh,17,Sitapur,GEN,Janardan Prasad Misra,M,BJP,216874,Prem Nath Varma,M,BSP,188954,27920,1998
422,422,Uttar Pradesh,18,Misrikh,SC,Ram Shanker,M,BSP,181618,Shyam Lal Rawat,M,SP,180123,1495,1998
423,423,Uttar Pradesh,19,Hardoi,SC,Usha Varma,F,SP,206634,Jai Prakash,M,BJP,191208,15426,1998
424,424,Uttar Pradesh,20,Lucknow,GEN,Atal Bihari Vajpayee,M,BJP,431738,Muzaffar Ali,M,SP,215475,216263,1998
425,425,Uttar Pradesh,21,Mohanlalganj,SC,Reena Chaudhary,F,SP,200108,Smt. Purnima Verma,M,BJP,188944,11164,1998
426,426,Uttar Pradesh,22,Unnao,GEN,Devi Bux,M,BJP,208077,Deepak Kumar,M,SP,199948,8129,1998
427,427,Uttar Pradesh,23,Rae Bareli,GEN,Ashok Singh,M,BJP,237204,Surendra Bahadur Singh,M,SP,196482,40722,1998
428,428,Uttar Pradesh,24,Pratapgarh,GEN,Ram Vilas Vedanti,M,BJP,232927,Rajkumari Ratna Singh,M,INC,164467,68460,1998
429,429,Uttar Pradesh,25,Amethi,GEN,Sanjay Singh,M,BJP,205025,Captain Satish Sharma,M,INC,181755,23270,1998
430,430,Uttar Pradesh,26,Sultanpur,GEN,Debendra Bahadur Rai,M,BJP,269951,Dr. Rita Bahuguna,M,SP,205503,64448,1998
431,431,Uttar Pradesh,27,Akbarpur,SC,Mayawati,F,BSP,263561,Dr. Lalta Prasad Kannoujiya,M,SP,238382,25179,1998
432,432,Uttar Pradesh,28,Faizabad,GEN,Mitrasen Yadav,M,SP,253331,Vinay Katiyar,M,BJP,245594,7737,1998
433,433,Uttar Pradesh,29,Barabanki,SC,Baijnath Rawat,M,BJP,228368,Ramsagar,M,SP,214583,13785,1998
434,434,Uttar Pradesh,30,Kaiserganj,GEN,Beni Prasad Verma,M,SP,264369,Ghanshyam Shukla,M,BJP,239398,24971,1998
435,435,Uttar Pradesh,31,Bahraich,GEN,Arif Mohammad Khan,M,BSP,262360,Padamsen Chaudhari,M,BJP,223984,38376,1998
436,436,Uttar Pradesh,32,Balrampur,GEN,Rizwan Zaheer Khan Alias Rizoo Bhaiya,M,SP,312831,Satya Deo Singh,M,BJP,255572,57259,1998
437,437,Uttar Pradesh,33,Gonda,GEN,Kirti Vadhan Singh Alias Kirti Vardhan Singh Alias Raja Bhaiya,M,SP,278449,Braj Bhushan Urf Brij Bhushan Saran Singh,M,BJP,252894,25555,1998
438,438,Uttar Pradesh,34,Basti,SC,Shri Ram Chauhan,M,BJP,244233,Kalp Nath Sonkar,M,SP,174016,70217,1998
439,439,Uttar Pradesh,35,Domariyaganj,GEN,Ram Pal Singh,M,BJP,250569,Kamal Yusuf Malik,M,BSP,176478,74091,1998
440,440,Uttar Pradesh,36,Khalilabad,GEN,Indrajeet Mishra,M,BJP,197149,Bhal Chandra Yadav,M,SP,195049,2100,1998
441,441,Uttar Pradesh,37,Bansgaon,SC,Raj Narain Pashi,M,BJP,217433,Subhavati Paswan,M,SP,186893,30540,1998
442,442,Uttar Pradesh,38,Gorakhpur,GEN,Adityanath,M,BJP,268428,Jamuna Prasad Nishad,M,SP,242222,26206,1998
443,443,Uttar Pradesh,39,Maharajganj,GEN,Pankaj Choudhari,M,BJP,233361,Akhilesh Singh,M,SP,206421,26940,1998
444,444,Uttar Pradesh,40,Padrauna,GEN,Ram Nagina Mishra,M,BJP,256695,Valeshwar Yadav,M,SP,205920,50775,1998
445,445,Uttar Pradesh,41,Deoria,GEN,Mohan Singh,M,SP,259804,Shri Prakash Mani,M,BJP,255736,4068,1998
446,446,Uttar Pradesh,42,Salempur,GEN,Hari Kewal Prasad,M,SAP,219450,Hari Bansh Sahai,M,SP,180429,39021,1998
447,447,Uttar Pradesh,43,Ballia,GEN,Chandra Shekhar,M,SJP(R),260544,Ram Krishna Urf Gopal,M,BJP,231060,29484,1998
448,448,Uttar Pradesh,44,Ghosi,GEN,Kalpnath Rai,M,SAP,222126,Bal Krishna,M,BSP,203752,18374,1998
449,449,Uttar Pradesh,45,Azamgarh,GEN,Akbar Ahmad Dampy,M,BSP,249065,Ramakant Yadav,M,SP,243700,5365,1998
450,450,Uttar Pradesh,46,Lalganj,SC,Daroga Prasad Saroj,M,SP,248234,Dr. Baliram,M,BSP,231238,16996,1998
451,451,Uttar Pradesh,47,Machhlishahr,GEN,Chinmayanand,M,BJP,237895,Haribansh Singh,M,SP,196361,41534,1998
452,452,Uttar Pradesh,48,Jaunpur,GEN,Paras Nath Yadav,M,SP,226865,Raj Keshar Singh,M,BJP,213439,13426,1998
453,453,Uttar Pradesh,49,Saidpur,SC,Vijay,M,BJP,231407,Toofani,M,SP,230582,825,1998
454,454,Uttar Pradesh,50,Ghazipur,GEN,Om Prakash,M,SP,265705,Manoj,M,BJP,248532,17173,1998
455,455,Uttar Pradesh,51,Chandauli,GEN,Anand Ratna Maurya,M,BJP,227219,Jawahar Lal Jayaswal,M,SP,220737,6482,1998
456,456,Uttar Pradesh,52,Varanasi,GEN,Shankar Prasad Jaiswal,M,BJP,277232,Deena Nath Singh Yadav,M,CPM,125286,151946,1998
457,457,Uttar Pradesh,53,Robertsganj,SC,Ram Shakal,M,BJP,261530,Hari Prasad Alias Ghamari Singh,M,BSP,234787,26743,1998
458,458,Uttar Pradesh,54,Mirzapur,GEN,Virendra Singh,M,BJP,346635,Phoolan Devi,M,SP,293858,52777,1998
459,459,Uttar Pradesh,55,Phulpur,GEN,Jang Bahadur Singh Patel,M,SP,216124,Beni Madhav Bind,M,BJP,201604,14520,1998
460,460,Uttar Pradesh,56,Allahabad,GEN,Dr. Murli Manohar Joshi,M,BJP,265232,Shayama Charan Gupta,M,SP,221942,43290,1998
461,461,Uttar Pradesh,57,Chail,SC,Shailendra Kumar,M,SP,187049,Dr. Amrit Lal Bharti,M,BJP,165703,21346,1998
462,462,Uttar Pradesh,58,Fatehpur,GEN,Ashok Kumar Patel,M,BJP,232131,Vishambhar Prasad Nishad,M,BSP,185695,46436,1998
463,463,Uttar Pradesh,59,Banda,GEN,Ramesh Chandra Dwivedi,M,BJP,184401,Ramsajeewan,M,BSP,166453,17948,1998
464,464,Uttar Pradesh,60,Hamirpur,GEN,Ganga Charan S/O Ram Swaroop,M,BJP,201810,Rajnarain Alias Rajju Maharaj,M,SP,183673,18137,1998
465,465,Uttar Pradesh,61,Jhansi,GEN,Rajendra Agnihotri,M,BJP,273333,Hargovind Kushwaha,M,SP,222965,50368,1998
466,466,Uttar Pradesh,62,Jalaun,SC,Bhanu Pratap Singh,M,BJP,233727,Man Singh,M,BSP,188087,45640,1998
467,467,Uttar Pradesh,63,Ghatampur,SC,Kamal Rani,F,BJP,206598,Shiv Kumar Beria,M,SP,164109,42489,1998
468,468,Uttar Pradesh,64,Bilhaur,GEN,Shyam Bihari Mishra,M,BJP,280318,Raja Ram Pal,M,BSP,181771,98547,1998
469,469,Uttar Pradesh,65,Kanpur,GEN,Jagat Veer Singh Dron,M,BJP,335996,Surendra Mohan Agarwal,M,SP,199987,136009,1998
470,470,Uttar Pradesh,66,Etawah,GEN,Sukhda Mishra,F,BJP,259980,Ram Singh Shakya,M,SP,228942,31038,1998
471,471,Uttar Pradesh,67,Kannauj,GEN,Pradeep Kumar Yadav,M,SP,294065,Chandrabhoo Shan Singh (Munnu Babu),M,BJP,251561,42504,1998
472,472,Uttar Pradesh,68,Farrukhabad,GEN,Swami Sachchianand Hari Sakshi,M,BJP,224636,Arvind Pratap Singh,M,SP,192425,32211,1998
473,473,Uttar Pradesh,69,Mainpuri,GEN,Balram Singh Yadav,M,SP,264734,Ashok Yadav,M,BJP,254368,10366,1998
474,474,Uttar Pradesh,70,Jalesar,GEN,Professor. S.P. Singh Baghel,M,SP,265505,Ompal Singh Nidar,M,BJP,262771,2734,1998
475,475,Uttar Pradesh,71,Etah,GEN,Mahadeepak Singh,M,BJP,286982,Kr. Devenra Singh Yadav,M,SP,274842,12140,1998
476,476,Uttar Pradesh,72,Firozabad,SC,Prabhu Dayal Katheria,M,BJP,263263,Ramji Lal Suman,M,SP,223313,39950,1998
477,477,Uttar Pradesh,73,Agra,GEN,Bhagwan Shankar Rawat,M,BJP,240172,Rameshwar Singh,M,IND,191749,48423,1998
478,478,Uttar Pradesh,74,Mathura,GEN,Tejveer,M,BJP,303831,Pooran Prakash,M,BSP,113801,190030,1998
479,479,Uttar Pradesh,75,Hathras,SC,Kishan Lal Diler,M,BJP,261809,Ganga Prasad Pushkar,M,BSP,119229,142580,1998
480,480,Uttar Pradesh,76,Aligarh,GEN,Sheela Gautam,F,BJP,292637,Captain Ku. Baldev Singh,M,SP,160938,131699,1998
481,481,Uttar Pradesh,77,Khurja,SC,Ashok Kumar Pradhan,M,BJP,325791,Vijay Singh,M,BSP,96392,229399,1998
482,482,Uttar Pradesh,78,Bulandshahr,GEN,Chhattarpal,M,BJP,248212,Kiranpal Singh,M,SP,169674,78538,1998
483,483,Uttar Pradesh,79,Hapur,GEN,Ramesh Chand Tomar,M,BJP,341177,Rajpal Tyagi,M,SP,179215,161962,1998
484,484,Uttar Pradesh,80,Meerut,GEN,Amar Pal Singh,M,BJP,319168,Jagveer Singh,M,SP,270363,48805,1998
485,485,Uttar Pradesh,81,Baghpat,GEN,Sompal,M,BJP,264736,Ajit Singh,M,BKKGP,220030,44706,1998
486,486,Uttar Pradesh,82,Muzaffarnagar,GEN,Sohanveer Singh,M,BJP,250466,Harendra Singh,M,SP,227742,22724,1998
487,487,Uttar Pradesh,83,Kairana,GEN,Virendra Verma,M,BJP,289110,Munawwar Hasan,M,SP,226935,62175,1998
488,488,Uttar Pradesh,84,Saharanpur,GEN,Nakli Singh,M,BJP,275103,Kanshiram,M,BSP,215267,59836,1998
489,489,Uttar Pradesh,85,Hardwar,SC,Harpal Singh Sathi,M,BJP,320229,Jag Pal Singh,M,SP,190356,129873,1998
490,490,West Bengal,1,Cooch Behar,SC,Amar Roypradhan,M,FBL,396140,Gobinda Roy,M,FB(S),272974,123166,1998
491,491,West Bengal,2,Alipurduars,ST,Joachim Baxla,M,RSP,415006,Dhirendra Narjinarai,M,BJP,219407,195599,1998
492,492,West Bengal,3,Jalpaiguri,GEN,Minati Sen,F,CPM,426672,Kalyan Chakraborty,M,WBTC,251697,174975,1998
493,493,West Bengal,4,Darjeeling,GEN,Ananda Pathak,M,CPM,280589,Prasanta Nandy,M,INC,158033,122556,1998
494,494,West Bengal,5,Raiganj,GEN,Subrata Mukherjee,M,CPM,350897,Priya Ranjan Dasmunsi,M,INC,344616,6281,1998
495,495,West Bengal,6,Balurghat,SC,Ranen Barman,M,RSP,428710,Nani Gopal Roy,M,WBTC,256535,172175,1998
496,496,West Bengal,7,Malda,GEN,Abul Barkat Ataul G K Choudhury,M,INC,353117,Jiban Maitra,M,CPM,304035,49082,1998
497,497,West Bengal,8,Jangipur,GEN,Abul Hasnat Khan,M,CPM,396761,Abu Hasem Khan Chowdhury,M,INC,324260,72501,1998
498,498,West Bengal,9,Murshidabad,GEN,Moinul Hassan,M,CPM,463401,Anarul Hossain Khan,M,INC,272935,190466,1998
499,499,West Bengal,10,Berhampore,GEN,Promothes Mukherjee,M,RSP,385979,Colonel (Retd) Sabyasachi Bagchi,M,BJP,262610,123369,1998
500,500,West Bengal,11,Krishnanagar,GEN,Ajoy Mukhopadhyay,M,CPM,372490,Satyabrata Mookherjee,M,BJP,331818,40672,1998
501,501,West Bengal,12,Nabadwip,SC,Asim Bala,M,CPM,463813,Dr Ramendranath Biswas,M,WBTC,422659,41154,1998
502,502,West Bengal,13,Barasat,GEN,Dr Ranjit Kumar Panja,M,WBTC,499181,Chitra Ghosh,M,FBL,432474,66707,1998
503,503,West Bengal,14,Basirhat,GEN,Ajay Chakraborty,M,CPI,425442,Dr Sudipto Roy,M,WBTC,305366,120076,1998
504,504,West Bengal,15,Joynagar,SC,Sanat Kumar Mandal,M,RSP,406745,Krishnapada Majumdar,M,BJP,230684,176061,1998
505,505,West Bengal,16,Mathurapur,SC,Radhika Ranjan Pramanik,M,CPM,393635,Jagaranjan Haldar,M,WBTC,291759,101876,1998
506,506,West Bengal,17,Diamond Harbour,GEN,Samik Lahiri,M,CPM,405048,Kakoli Ghosh Dastidar,M,WBTC,344092,60956,1998
507,507,West Bengal,18,Jadavpur,GEN,Krishna Bose,F,WBTC,514338,Malini Bhattacharya,M,CPM,436137,78201,1998
508,508,West Bengal,19,Barrackpore,GEN,Tarit Baran Topdar,M,CPM,383054,Adhikary Tarun,M,WBTC,355097,27957,1998
509,509,West Bengal,20,Dum Dum,GEN,Tapan Sikdar,M,BJP,631383,Nirmal Kanti Chatterjee,M,CPM,493978,137405,1998
510,510,West Bengal,21,Calcutta North West,GEN,Sudip Bandyopadhyay,M,WBTC,226832,Sarala Maheswari,M,CPM,153349,73483,1998
511,511,West Bengal,22,Calcutta North East,GEN,Ajit Kumar Panja,M,WBTC,310361,Prasanta Chatterjee,M,CPM,245489,64872,1998
512,512,West Bengal,23,Calcutta South,GEN,Mamata Banerjee,F,WBTC,503551,Prasanta Sur,M,CPM,279470,224081,1998
513,513,West Bengal,24,Howrah,GEN,Dr Bikram Sarkar,M,WBTC,437224,Swadesh Chakraborty,M,CPM,430689,6535,1998
514,514,West Bengal,25,Uluberia,GEN,Hannan Mollah,M,CPM,404000,Saradindu Biswas,M,WBTC,290470,113530,1998
515,515,West Bengal,26,Serampore,GEN,Akbor Ali Khandoker,M,WBTC,439269,Sudarsan Ray Chaudhuri,M,CPM,394658,44611,1998
516,516,West Bengal,27,Hooghly,GEN,Rupchand Pal,M,CPM,431229,Tapan Dasgupta,M,WBTC,425113,6116,1998
517,517,West Bengal,28,Arambagh,GEN,Anil Basu,M,CPM,521507,Chunilal Chakraborty,M,BJP,334207,187300,1998
518,518,West Bengal,29,Panskura,GEN,Geeta Mukherjee,F,CPI,450092,Dr Saumen Mahapatra,M,WBTC,270549,179543,1998
519,519,West Bengal,30,Tamluk,GEN,Lakshman Chandra Seth,M,CPM,477516,Nirmndu Bhattacherjee,M,WBTC,389564,87952,1998
520,520,West Bengal,31,Contai,GEN,Sudhir Giri,M,CPM,394017,Akhil Giri,M,WBTC,319159,74858,1998
521,521,West Bengal,32,Midnapore,GEN,Indrajit Gupta,M,CPI,452671,Dutta Manoranjan,M,BJP,177152,275519,1998
522,522,West Bengal,33,Jhargram,ST,Murmu Rupchand,M,CPM,455625,Samay Mandi,M,WBTC,168437,287188,1998
523,523,West Bengal,34,Purulia,GEN,Bir Singh Mahat0,M,FBL,376313,Nepal Mahata,M,INC,219176,157137,1998
524,524,West Bengal,35,Bankura,GEN,Acharia Basudeb,M,CPM,369695,Sukumar Banerjee,M,BJP,258112,111583,1998
525,525,West Bengal,36,Vishnupur,SC,Sandhya Bauri,F,CPM,479727,Purnima Lohar,M,WBTC,306486,173241,1998
526,526,West Bengal,37,Durgapur,SC,Khan Sunil,M,CPM,468449,Ray Suryya,M,BJP,326420,142029,1998
527,527,West Bengal,38,Asansol,GEN,Bikash Chowdhury,M,CPM,355382,Ajit Kumar Ghaatak (Moloy Ghaatak),M,WBTC,329233,26149,1998
528,528,West Bengal,39,Burdwan,GEN,Sar Nikhilananda,M,CPM,578825,Prof (Smt) Santi Roy,M,BJP,306572,272253,1998
529,529,West Bengal,40,Katwa,GEN,Zahedi Mahboob,M,CPM,470543,Swapan Debnath,M,WBTC,331836,138707,1998
530,530,West Bengal,41,Bolpur,GEN,Somnath Chatterjee,M,CPM,470645,Gour Hari Chandra,M,WBTC,219553,251092,1998
531,531,West Bengal,42,Birbhum,SC,Dome Ram Chandra,M,CPM,380314,Dr Madan Lal Choudhury,M,BJP,218802,161512,1998
532,532,Andaman and Nicobar Islands,1,Andaman & Nicobar Islands,GEN,Manoranjan Bhakta,M,INC,52365,Bishnu Pada Ray,M,BJP,51821,544,1998
533,533,Chandigarh,1,Chandigarh,GEN,Satya Pal Jain,M,BJP,119787,Pawan Kumar Bansal,M,INC,109421,10366,1998
534,534,Dadra And Nagar Haveli,1,Dadra And Nagar Haveli,ST,Delkar Mohanbhai Sanjibhai,M,BJP,38970,Patel Uttambhai Vajirbhai,M,SHS,30253,8717,1998
535,535,Daman And Diu,1,Daman And Diu,GEN,Devjibhai J. Tandel,M,BJP,21649,Dahyabhai Vallabhbhai Patel,M,IND,20413,1236,1998
536,536,Delhi,1,New Delhi,GEN,Jagmohan,M,BJP,139905,R.K. Dhawan,M,INC,107258,32647,1998
537,537,Delhi,2,South Delhi,GEN,Sushma Swaraj,F,BJP,331756,Ajay Makan,M,INC,215043,116713,1998
538,538,Delhi,3,Outer Delhi,GEN,Krishan Lal Sharma,M,BJP,715170,Deep Chand Sharma,M,INC,616820,98350,1998
539,539,Delhi,4,East Delhi,GEN,Lal Bihari Tiwari,M,BJP,563083,Sheila Dikshit,M,INC,517721,45362,1998
540,540,Delhi,5,Chandni Chowk,GEN,Vijay Goel,M,BJP,79546,Jai Parkash Agarwal,M,INC,75197,4349,1998
541,541,Delhi,6,Delhi Sadar,GEN,Madan Lal Khurana,M,BJP,168733,M.M. Aggarwal,M,INC,120239,48494,1998
542,542,Delhi,7,Karol Bagh,SC,Meira Kumar,F,INC,145887,Surender Pal Ratawal,M,BJP,141061,4826,1998
543,543,Lakshadweep,1,Lakshadweep,ST,P.M. Sayeed,M,INC,16014,Dr. Mahammed Koya Kunnamkulam,M,JD,15050,964,1998
544,544,Puducherry,1,Pondicherry,GEN,S. Arumugham,M,DMK,168122,P. Shanmugam,M,INC,131348,36774,1998
