,State,Name,Type,Winning Candidate,Winning Candidate Gender,Winning Party,Winner's Votes,Runner Up Candidate,Runner Up Gender,Runner Up Party,Runner Up Votes,Margin Votes,Year
210,Madhya Pradesh,Damoh,GEN,Ramkrishna Kusmaria,M,BJP,198708,Dal Chandra Jain,M,INC,182550,16158,1991
211,Madhya Pradesh,Satna,GEN,Arjun Singh,M,INC,205905,Sukhendra Singh,M,BJP,139654,66251,1991
212,Madhya Pradesh,Rewa,GEN,Bheem Singh Patel,M,BSP,145373,Shriniwas Tiwari,M,INC,131057,14316,1991
213,Madhya Pradesh,Sidhi,ST,Motilal Singh,M,INC,162892,Jagannath Singh,M,BJP,131268,31624,1991
214,Madhya Pradesh,Shahdol,ST,Dalbir Singh,M,INC,155002,Hemvant Porte (W),F,BJP,111706,43296,1991
215,Madhya Pradesh,Surguja,ST,Khelsai Singh,M,INC,169908,Larang Sai,M,BJP,122916,46992,1991
216,Madhya Pradesh,Raigarh,ST,Pushpadevi Singh (W),F,INC,194080,Nand Kumar Sai,M,BJP,138266,55814,1991
217,Madhya Pradesh,Janjgir‑Champa,GEN,Bhawani Lal Verma,M,INC,159573,Kunwar Dilip Singh Judeo,M,BJP,130148,29425,1991
218,Madhya Pradesh,Bilaspur,SC,Khelan Ram Jangde,M,INC,175642,Govind Ram Miri,M,BJP,137681,37961,1991
219,Madhya Pradesh,Sarangarh,SC,Paras Ram Bharadwaj,M,INC,149987,Resham Lal Jangde (Persadih),M,BJP,104975,45012,1991
220,Madhya Pradesh,Raipur,GEN,Vidyacharan Shukla,M,INC,188335,Ramesh Bais,M,BJP,187376,959,1991
221,Madhya Pradesh,Mahasamund,GEN,Pawan Diwan,M,INC,205362,Chandrashekar Sahu,M,BJP,183883,21479,1991
222,Madhya Pradesh,Kanker,ST,Arwind Netam,M,INC,154567,Deolall Dugga,M,BJP,135206,19361,1991
223,Madhya Pradesh,Bastar,ST,Mankuram Sodhi,M,INC,87993,Rajaram Todem,M,BJP,70973,17020,1991
224,Madhya Pradesh,Durg,GEN,Chandulal Chandrakar,M,INC,270506,Manarakhan Lal Sahu,M,BJP,182767,87739,1991
225,Madhya Pradesh,Rajnandgaon,GEN,Shivendra Bahadur Singh,M,IND,178132,Dharampal Singh Gupta,M,BJP,130722,47410,1991
226,Madhya Pradesh,Balaghat,GEN,Vishveshwar Bhagat,M,INC,185491,Gourishankar Chaturbhuj,M,BJP,129265,56226,1991
227,Madhya Pradesh,Mandla,ST,Mohan Lal,M,INC,165607,Ram Bhajan,M,BJP,77934,87673,1991
228,Madhya Pradesh,Jabalpur,GEN,Shrawan Kumar Patel,M,INC,172149,Baburao Paranjpe,M,BJP,165427,6722,1991
229,Madhya Pradesh,Seoni,GEN,Vimla Verma (W),F,INC,221896,Prahlad Singh Patel,M,BJP,166338,55558,1991
230,Madhya Pradesh,Chhindwara,GEN,Kamal Nath,M,INC,214456,Choudhari Chanderbhan,M,BJP,134824,79632,1991
231,Madhya Pradesh,Betul,GEN,Aslam-Sher-Khan,M,INC,153756,Arif Baig,M,BJP,131023,22733,1991
232,Madhya Pradesh,Hoshangabad,GEN,Sartaj Singh,M,BJP,206157,Rameshwar Nikhra,M,INC,197703,8454,1991
233,Madhya Pradesh,Bhopal,GEN,Sushil Chandra Verma,M,BJP,308946,Mansoor Ali Khan Patodi,M,INC,206738,102208,1991
234,Madhya Pradesh,Vidisha,GEN,Atal Bihari Vajpayee,M,BJP,279232,Pratap Bhanu Sharma,M,INC,175098,104134,1991
235,Madhya Pradesh,Vidisha,GEN,S.Singh,M,BJP,304392,P.B.Sharma,M,INC,215292,89100,1991
236,Madhya Pradesh,Rajgarh,GEN,Digvijay Singh,M,INC,219736,Pyarelal Khandelwal,M,BJP,218266,1470,1991
237,Madhya Pradesh,Rajgarh,GEN,Laxman Singh,M,INC,332967,Duttaraya Rao,M,BJP,171205,161762,1991
238,Madhya Pradesh,Shajapur,SC,Phoolchand Verma,M,BJP,265553,Bapulal Malviya,M,INC,187305,78248,1991
239,Madhya Pradesh,Khandwa,GEN,Mahender Kumar Singh,M,INC,230142,Amritlal Tarawala (Manni Bhai),M,BJP,213367,16775,1991
240,Madhya Pradesh,Khargone,GEN,Rameshwar Patidar,M,BJP,220679,Subhashchandra Ganga Ram Yadav,M,INC,206884,13795,1991
241,Madhya Pradesh,Dhar,ST,Surajbhanu Solanki,M,INC,243385,Dhirendrasingh Chouhan,M,BJP,203906,39479,1991
242,Madhya Pradesh,Indore,GEN,Sumitra Mahajan (W),F,BJP,303269,Lalit Jain,M,INC,222675,80594,1991
243,Madhya Pradesh,Ujjain,SC,Satyanarayan Jatiya,M,BJP,238904,Sajjansingh Verma,M,INC,187184,51720,1991
244,Madhya Pradesh,Ratlam,ST,Dileepsingh Bhuria,M,INC,249304,Relam Chauhan (W),F,BJP,114902,134402,1991
245,Madhya Pradesh,Mandsaur,GEN,Laxminarain Pandey,M,BJP,307927,Mahendra Singh,M,INC,300944,6983,1991
246,Maharashtra,Rajapur,GEN,Sudhir Sawant,M,INC,157135,Vamanrao Mahadik,M,SHS,114089,43046,1991
247,Maharashtra,Ratnagiri,GEN,Govindram Nikam,M,INC,191864,Anat Geete,M,SHS,178936,12928,1991
248,Maharashtra,Raigad,GEN,A.R. Antulay,M,INC,219639,Datta Patil,M,PWP,179933,39706,1991
249,Maharashtra,Mumbai South,GEN,Deora Murli,M,INC,147576,Sharma Premkumar Shankardutt,M,BJP,121820,25756,1991
250,Maharashtra,Mumbai South Central,GEN,Mohan Rawale,M,SHS,121951,Dadasaheb Rupwate,M,INC,117549,4402,1991
251,Maharashtra,Mumbai North Central,GEN,Dighe Sharad Shankar,M,INC,180084,Vidyadhar Gokhale,M,SHS,165872,14212,1991
252,Maharashtra,Mumbai North East,GEN,Guradas Kamat,M,INC,337660,Mehta Jayawanti Navinchandra (W),F,BJP,278536,59124,1991
253,Maharashtra,Mumbai North West,GEN,Sunil Dutt,M,INC,267342,Ramesh Y. Prabhoo,M,SHS,210597,56745,1991
254,Maharashtra,Mumbai North,GEN,Ram Naik,M,BJP,304500,B.A. Desai,M,INC,212187,92313,1991
255,Maharashtra,Thane,GEN,Kapse Ramchandra Ganesh,M,BJP,302928,Haribansh Singh Ram Akabal Singh,M,INC,274611,28317,1991
256,Maharashtra,Palghar,ST,Damu Barku Shingda,M,INC,178453,Chintamani Navsha Wanaga,M,BJP,145537,32916,1991
257,Maharashtra,Nashik,GEN,Pawar Vasant Niwrutti,M,INC,310247,Aher Daulatrao Sonuji,M,BJP,168881,141366,1991
258,Maharashtra,Mgaon,ST,Kahandole Zamru Manglu,M,INC,194060,Mahale Hari Shankar,M,JD,109760,84300,1991
259,Maharashtra,Dhule,ST,Chaure Bapu Hari,M,INC,211895,Chaudhari Govindrao Shivram,M,BJP,131036,80859,1991
260,Maharashtra,Nandurbar,ST,Gavit Manikrao Hodalya,M,INC,287293,Dilwarsing Padavi,M,BJP,118403,168890,1991
261,Maharashtra,Erandol,GEN,Patil Vijay Naval,M,INC,180909,P.K. Anna Patil,M,JP,98916,81993,1991
262,Maharashtra,Jalgaon,GEN,Gunavant Rambhau Saroda,M,BJP,233587,Mahajan Jivram Tukaram,M,INC,209322,24265,1991
263,Maharashtra,Buldhana,SC,Wasnik Mukul Balkrishna,M,INC,213495,P.G. Gawai,M,BJP,176404,37091,1991
264,Maharashtra,Akola,GEN,Fundkar Pandurang Pundlik,M,BJP,201800,Gangane Sudakar Ramkrishna,M,INC,156687,45113,1991
265,Maharashtra,Washim,GEN,Anantrao Vitthalrao Deshmukh,M,INC,173708,Pawar Makhram Banduji,M,BRP,124719,48989,1991
266,Maharashtra,Amravati,GEN,Pratibha Devisinha Patil (W),F,INC,177265,Prakash Patil Bharsakale,M,SHS,121784,55481,1991
267,Maharashtra,Ramtek,GEN,Bhonsle Tejsingharao Laxmanrao,M,INC,240437,Pandurang Jayaramji Hajare,M,BJP,102483,137954,1991
268,Maharashtra,Nagpur,GEN,Meghe Dattaji Raghobaji,M,INC,274448,Banwarilal Purohit,M,BJP,199728,74720,1991
269,Maharashtra,Bhandara‑Gondiya,GEN,Praful Manohar Bhai Patel,M,INC,325553,Khushal Parasram Bopche,M,BJP,161995,163558,1991
270,Maharashtra,Gadchiroli‑Chimur,GEN,Muttemwar Vilas Baburao,M,INC,238272,Shiwankar Mahadeorao Sukaji,M,BJP,190263,48009,1991
271,Maharashtra,Chandrapur,GEN,Potdukhe Shantaram,M,INC,212948,Temurde Moreshwar Vithalrao,M,JD,125251,87697,1991
272,Maharashtra,Wardha,GEN,Ghangare Ramchandra Marotrao,M,CPI,182436,Shathe Vasant Purushottam,M,INC,158906,23530,1991
273,Maharashtra,Yavatmal‑Washim,GEN,Uttamrao Deorao Patil,M,INC,187861,Ole Patil Narayan Sitaram,M,JD,116931,70930,1991
274,Maharashtra,Hingoli,GEN,Gundewar Vilasrao Nagnathrao,M,SHS,145800,Uttam Rathod,M,INC,142007,3793,1991
275,Maharashtra,Nanded,GEN,Suryakants Patil (W),F,INC,251021,D.R. Deshmukh,M,SHS,118659,132362,1991
276,Maharashtra,Parbhani,GEN,Deshmukh Ashokrao Anandrao,M,SHS,143293,Bangar Pratap Ganpatrao,M,JD,123132,20161,1991
277,Maharashtra,Jalna,GEN,Ankushrao Tope,M,INC,257837,Pundlik Hari,M,BJP,189630,68207,1991
278,Maharashtra,Aurangabad,GEN,Moreshwar Save,M,SHS,235859,Zakeria Rafic,M,JD,153440,82419,1991
279,Maharashtra,Beed,GEN,Kshirsagar Kesharbai Sonajirao Alias Kaku (W),F,INC,260035,Sadashiv Sitaram Munde,M,BJP,172409,87626,1991
280,Maharashtra,Latur,GEN,Patil Shivraj Vishwanath,M,INC,237853,Gopalrao Vithalrao Patil,M,BJP,179135,58718,1991
281,Maharashtra,Osmanabad,SC,Kamble Arvind Tulshiram,M,INC,236627,Vimal Nandkishor Mundada (W),F,BJP,153572,83055,1991
282,Maharashtra,Solapur,GEN,Sadul Dharmanna Mondayya,M,INC,262623,Bhutada Gopikisan Goverdhandas,M,BJP,182533,80090,1991
283,Maharashtra,Pandharpur,SC,Thorat Sandipan Bhagwan,M,INC,315641,Kamble Arun Krishnaji,M,JD,80833,234808,1991
284,Maharashtra,Ahmednagar,GEN,Gadakh Yeshawantrao,M,INC,279520,E.V. Tatha Balasahed Vikhe Patil,M,IND,267883,11637,1991
285,Maharashtra,Kopargaon,GEN,Kale Shankarrao Deoram,M,INC,311367,Gunjal Vasantrao Sakharam,M,BJP,138910,172457,1991
286,Maharashtra,Khed,GEN,Navale Vidura Vithoba,M,INC,276013,Bankhele Kishanrao Baburao,M,JD,85605,190408,1991
287,Maharashtra,Pune,GEN,Anna Joshi,M,BJP,250272,Gadgil Vitthalrao Narhar,M,INC,233334,16938,1991
288,Maharashtra,Baramati,GEN,Ajit Annatrao Pawar,M,INC,437293,Pratibha Lokhande (W),F,BJP,101030,336263,1991
289,Maharashtra,Baramati,GEN,P.S.C.Govindrao,M,INC,508179,P.Lokhande(W),F,BJP,48520,459659,1991
290,Maharashtra,Satara,GEN,Bhosale Prataprao Baburao,M,INC,261129,Hindurao N. Naik Nimbalkar,M,SHS,101917,159212,1991
291,Maharashtra,Karad,GEN,Chavan Prithviraj Dajishaheb,M,INC,272440,Nagnnath Naikawadi,M,JD,180060,92380,1991
292,Maharashtra,Sangli,GEN,Patil Prakashbapu Vasantrao,M,INC,313906,Lad Ganapati Dada,M,CPI,106226,207680,1991
293,Maharashtra,Ichalkaranji,GEN,Mane Balaso Alias Rajaram Shankarrao,M,INC,360679,Sultanpure Sadashiv Virupaksha,M,JD,103620,257059,1991
294,Maharashtra,Kolhapur,GEN,Gaikwad Udaysingrao Nanasaheb,M,INC,269508,Phalake Ramchandra Shripatrao,M,SHS,75177,194331,1991
295,Manipur,Inner Manipur,GEN,Yamnam Yaima,M,MRP,169692,R.K. Jainchandra Singh,M,INC,148595,21097,1991
296,Manipur,Outer Manipur,ST,Meijinlung Kamson,M,INC,176428,R. Luikham,M,JD,157059,19369,1991
297,Meghalaya,Shillong,GEN,Peter G. Marbaniang,M,INC,144895,G.G. Swell,M,IND,125505,19390,1991
298,Meghalaya,Tura,GEN,Purno A. Sangma,M,INC,136667,Irwin K. Sangma,M,IND,42290,94377,1991
299,Mizoram,Mizoram,ST,C. Silvera,M,INC,91612,Lalduhoma,M,MNF,82019,9593,1991
300,Nagaland,Nagaland,GEN,Imchalemba,M,NPC,328015,Shikiho Sema,M,INC,276161,51854,1991
301,Odisha,Mayurbhanj,GEN,Bhagey Gobardhan,M,INC,140182,Chaitanya Prasad Majhi,M,JD,90687,49495,1991
302,Odisha,Mayurbhanj,GEN,Sushila Tiriya,M,INC,157714,Laxman Tudu,M,JD,134243,23471,1991
303,Odisha,Balasore,GEN,Kartikeswar Patra,M,INC,266139,Samarendra Kundu,M,JD,252921,13218,1991
304,Odisha,Bhadrak,SC,Arjun Charan Sethi,M,JD,256690,Netra Nand Mallik,M,INC,245751,10939,1991
305,Odisha,Jajpur,SC,Anadi Charan Das,M,JD,259523,Nabakishore Mallik,M,INC,248094,11429,1991
306,Odisha,Kendrapara,GEN,Rabi Ray,M,JD,300299,Bhagabat Prasad Mohanty,M,INC,258869,41430,1991
307,Odisha,Cuttack,GEN,Srikanta Jena,M,JD,287907,Janakiballav Pattnaik,M,INC,244214,43693,1991
308,Odisha,Jagatsinghpur,GEN,Loknath Choudhury,M,CPI,321635,Nityananda Samantaray,M,INC,304610,17025,1991
309,Odisha,Puri,GEN,Braja Kishore Tripathy,M,JD,275608,Gangadhar Mahapatra,M,INC,236651,38957,1991
310,Odisha,Bhubaneswar,GEN,Shivaji Patnaik,M,CPI,214429,Manmath Nath Das,M,INC,206448,7981,1991
311,Odisha,Aska,GEN,Ramachandra Rath,M,INC,233228,Ramakrushna Patnaik,M,JD,203464,29764,1991
312,Odisha,Brahmapur,GEN,Gopinath Gajapathi Naryandeo,M,INC,235260,Surjya Narayan Patro,M,JD,161436,73824,1991
313,Odisha,Koraput,ST,Giridhar Gomango,M,INC,234501,Jayaram Pangi,M,JD,92907,141594,1991
314,Odisha,Nowrangpur,ST,Khagapati Pradhani,M,INC,185085,Jadav Majhi,M,JD,128558,56527,1991
315,Odisha,Kalahandi,GEN,Subash Chandra Nayak,M,INC,133406,Bikram Keshari Deo,M,BJP,104481,28925,1991
316,Odisha,Kandhamal,SC,Mrutyunjaya Nayak,M,INC,232517,Padmanava Behera,M,JD,178487,54030,1991
317,Odisha,Bolangir,GEN,Sarat Chandra Pattanayak,M,INC,165793,Anang Uday Singh Deo,M,JD,153718,12075,1991
318,Odisha,Sambalpur,GEN,Krupasindhu Bhoi,M,INC,223213,Bhabanishankar Hota,M,JD,187895,35318,1991
319,Odisha,Deogarh,GEN,Sriballav Panigrahi,M,INC,197344,Rabinarayanpani,M,JD,173961,23383,1991
320,Odisha,Dhenkanal,GEN,Raja Kamakhya Prasad Singhdeo Mahindr Bahadur,M,INC,270123,Tathagata Satpathy,M,JD,228437,41686,1991
321,Odisha,Sundargarh,ST,Frida Topno (W),M,INC,158458,Mangala Kisan,M,JD,120388,38070,1991
322,Odisha,Keonjhar,ST,Govinda Chandra Munda,M,JD,186317,Kumar Majhi,M,INC,178923,7394,1991
323,Rajasthan,Ganganagar,SC,Birbal Ram,M,INC,213338,Dungar Ram Panwar,M,BJP,101347,111991,1991
324,Rajasthan,Bikaner,GEN,Manphool,M,INC,239631,Girdhari Lal Bhobia,M,BJP,202365,37266,1991
325,Rajasthan,Churu,GEN,Ram Singh,M,BJP,189568,Jai Singh Rathode,M,INC,189400,168,1991
326,Rajasthan,Jhunjhunu,GEN,Ayub Khan,M,INC,213903,Madan Lal Saini,M,BJP,193649,20254,1991
327,Rajasthan,Sikar,GEN,Balram,M,INC,323153,Harlal Singh Kharra,M,BJP,212468,110685,1991
328,Rajasthan,Jaipur,GEN,Girdhari Lal Bhargava,M,BJP,325668,Nawal Kishore Sharma S/O Pt. Mool Chand Sharma,M,INC,199741,125927,1991
329,Rajasthan,Dausa,GEN,Rajesh Pilot,M,INC,242618,Nathu Singh,M,BJP,179337,63281,1991
330,Rajasthan,Alwar,GEN,Mahendra Kumari (W),F,BJP,201430,Ram Singh Yadav,M,INC,98024,103406,1991
331,Rajasthan,Bharatpur,GEN,Krashender Kaur (Deepa) (W),F,BJP,201596,Tayyab Husen,M,JP,105840,95756,1991
332,Rajasthan,Bayana,SC,Gangaram Koli,M,BJP,157112,Jagan Nath Pahadia,M,INC,121676,35436,1991
333,Rajasthan,Sawai Madhopur,ST,Kunjilal,M,BJP,185556,Ramswaroop Meena,M,INC,168330,17226,1991
334,Rajasthan,Ajmer,GEN,Rasa Singh Rawat,M,BJP,211676,Jagdeep Dhankhar,M,INC,186333,25343,1991
335,Rajasthan,Tonk,SC,Ram Narain Berwa,M,BJP,176290,Ramkanwar Berwa,M,INC,163271,13019,1991
336,Rajasthan,Kota,GEN,Dau Dayal Joshi,M,BJP,227846,Shanti Kumar Dhariwal,M,INC,167443,60403,1991
337,Rajasthan,Jhalawar,GEN,Vasundhara Raje (W),F,BJP,245956,Man Singh,M,INC,154796,91160,1991
338,Rajasthan,Banswara,ST,Prabhulal Rawat,M,INC,233668,Bahadur Singh,M,JD,118661,115007,1991
339,Rajasthan,Salumber,ST,Bheru Lal Meena,M,INC,232585,Mahavir Bhagora,M,BJP,162727,69858,1991
340,Rajasthan,Udaipur,GEN,Girja Vyas (W),F,INC,271147,Gulab Chandra Kataria,M,BJP,244524,26623,1991
341,Rajasthan,Chittorgarh,GEN,Jaswant Singh,M,BJP,256166,Mahendra Singh Mewar,M,INC,237748,18418,1991
342,Rajasthan,Bhilwara,GEN,Shiv Charan Mathur,M,INC,217117,Ram Swaroop Gupta,M,BJP,206356,10761,1991
343,Rajasthan,Pali,GEN,Gumanmal Lodha,M,BJP,219715,Dharmichand Jain,M,INC,200414,19301,1991
344,Rajasthan,Jalore,SC,Buta Singh,M,INC,330702,Jogeshwar Garg,M,BJP,230145,100557,1991
345,Rajasthan,Barmer,GEN,Ram Niwas Mirdha,M,INC,281840,Kamal Vijay,M,BJP,16878,264962,1991
346,Rajasthan,Jodhpur,GEN,Ashok Gehlot,M,INC,275900,Ram Narain Bishnoi,M,BJP,226332,49568,1991
347,Rajasthan,Nagaur,GEN,Nathuram Mirdha,M,INC,343238,Sushil,M,BJP,188194,155044,1991
348,Sikkim,Sikkim,GEN,Dil Kumari Bhandari (W),F,SSP,103970,Phur Tshering Lepcha,M,IND,3759,100211,1991
349,Tamil Nadu,Chennai North,GEN,D. Pandian,M,INC,400454,Arunachalam Alias Aladi Aruna,M,DMK,281936,118518,1991
350,Tamil Nadu,Chennai Central,GEN,Anbarasu Era,M,INC,312302,Somu N.V.N.,M,DMK,209031,103271,1991
351,Tamil Nadu,Chennai South,GEN,R. Sridharan,M,AIADMK,418493,T.R. Balu,M,DMK,255965,162528,1991
352,Tamil Nadu,Sriperumbudur,SC,Maragatham Chandrasekar (W),F,INC,400741,K. Sundaram,M,DMK,220169,180572,1991
353,Tamil Nadu,Kancheepuram,GEN,Rajemdra Kumar S.S.R.,M,AIADMK,351613,Arumugam C,M,DMK,198407,153206,1991
354,Tamil Nadu,Arakkonam,GEN,Jeevarathinam R.,M,INC,348516,Kannaiyan M.,M,DMK,171806,176710,1991
355,Tamil Nadu,Vellore,GEN,Akber Pasha B.,M,INC,383177,Shanmugam P.,M,DMK,184008,199169,1991
356,Tamil Nadu,Tiruppattur,GEN,Jaya Mohan A.,M,INC,387649,Alagiri K.C.,M,DMK,197188,190461,1991
357,Tamil Nadu,Vandavasi,GEN,Krishnaswamy M.,M,INC,354451,Venugopal D.,M,DMK,177356,177095,1991
358,Tamil Nadu,Tindivanam,GEN,Rama Murthee K.,M,INC,341971,Dhayanithi N.,M,DMK,171822,170149,1991
359,Tamil Nadu,Cuddalore,GEN,Kaliaperumal P.P.,M,INC,360445,Bhuvarahan G.,M,JD,152388,208057,1991
360,Tamil Nadu,Chidambaram,SC,Vallalperuman P.,M,INC,306121,Sulochana Ayyasamy (W),F,DMK,169231,136890,1991
361,Tamil Nadu,Dharmapuri,GEN,Thangka Balu K.V.,M,INC,322138,Elangovan P.D.,M,PMK,171649,150489,1991
362,Tamil Nadu,Krishnagiri,GEN,Rama Murthy K.,M,INC,353033,Manickam R.,M,JD,139919,213114,1991
363,Tamil Nadu,Rasipuram,SC,Devarajan B.,M,INC,422400,Suhenya I. (W),F,DMK,149415,272985,1991
364,Tamil Nadu,Salem,GEN,Rangarajanm Kumaramangalam,M,INC,406042,Arthanarisamy K.P.,M,DMK,123474,282568,1991
365,Tamil Nadu,Tiruchengode,GEN,Soundaram K.S. (W),F,AIADMK,521580,Ramalingam K.P.,M,DMK,207099,314481,1991
366,Tamil Nadu,Nilgiris,GEN,Prabhu R.,M,INC,387707,Doraisamy S.,M,DMK,206905,180802,1991
367,Tamil Nadu,Tiruppur,GEN,Narayanan P.G.,M,AIADMK,397431,Lakshmanaiyer G.S.,M,JD,148270,249161,1991
368,Tamil Nadu,Coimbatore,GEN,Kuppuswamy C.K.,M,INC,408891,Ramani K.,M,CPI,222827,186064,1991
369,Tamil Nadu,Pollachi,SC,Rajaravivarma B.,M,AIADMK,414810,Dhandapani C.T.,M,DMK,208540,206270,1991
370,Tamil Nadu,Palani,GEN,Senapathi Gounder A.,M,INC,445897,Kumarsamy K.,M,DMK,185755,260142,1991
371,Tamil Nadu,Palani,GEN,Kumaraswamy,M,AIADMK,278955,Smt.Subbulaxmi,M,DMK,234070,44885,1991
372,Tamil Nadu,Dindigul,GEN,C. Srinivasan,M,AIADMK,416652,K. Maya Thevar,M,DMK,192235,224417,1991
373,Tamil Nadu,Madurai,GEN,Ram Babu A.G.S.,M,INC,425769,Mohan P.,M,CPI,183609,242160,1991
374,Tamil Nadu,Periyakulam,GEN,R. Ramasamy,M,AIADMK,382759,Rama Krishanan Cumbam,M,DMK,168799,213960,1991
375,Tamil Nadu,Karur,GEN,Murugesan N.,M,AIADMK,475571,Thirunavukkarasu D.,M,DMK,205602,269969,1991
376,Tamil Nadu,Tiruchirappalli,GEN,L. Adaikala Raj,M,INC,414628,T.K. Rangarajan,M,CPI,204922,209706,1991
377,Tamil Nadu,Perambalur,SC,Asokraj A.,M,AIADMK,375430,Ramaswamy S.V.,M,DMK,180480,194950,1991
378,Tamil Nadu,Mayiladuthurai,GEN,Mani Shankar Aiyar,M,INC,364598,Kaliyanam Kuttalam P.,M,DMK,202661,161937,1991
379,Tamil Nadu,Nagapattinam,SC,Padma (W),F,INC,327413,Selvarasu M.,M,CPI,301697,25716,1991
380,Tamil Nadu,Thanjavur,GEN,Thulasiah Vandayar K.,M,INC,381932,Palanimanickam S.,M,DMK,219862,162070,1991
381,Tamil Nadu,Pudukkottai,GEN,Sundararaj N.,M,INC,460795,Chandrasekaran K.,M,DMK,241074,219721,1991
382,Tamil Nadu,Sivaganga,GEN,Chindambaram P.,M,INC,402029,Kasinathan V.,M,DMK,173432,228597,1991
383,Tamil Nadu,Ramanathapuram,GEN,Rajeshwaran V.,M,INC,348415,Kather Batcha Alias Vellaichamy S.,M,DMK,176889,171526,1991
384,Tamil Nadu,Sivakasi,GEN,Kanga Govindarajulu R.,M,AIADMK,365155,Sri Nivasan A.,M,CPI,202065,163090,1991
385,Tamil Nadu,Tirunelveli,GEN,Janarthanan M.R.,M,AIADMK,351048,Kandasamy K.P.,M,DMK,197456,153592,1991
386,Tamil Nadu,Tenkasi,SC,Arunachalam M.,M,INC,381721,Sadhan Thirumalaikumar T.,M,DMK,199635,182086,1991
387,Tamil Nadu,Tiruchendur,GEN,Dhanushkodi Athinthan R.,M,INC,381521,Anton Gomez G.,M,JD,122745,258776,1991
388,Tamil Nadu,Nagercoil,GEN,N. Dennis,M,INC,279813,P. Muhammadd Ismail,M,JD,154900,124913,1991
389,Tripura,Tripura West,GEN,Santosh Mohan Deo,M,INC,464743,Manik Sarkar,M,CPI,35759,428984,1991
390,Tripura,Tripura East,ST,Bibhu Kumari Devi (W),F,INC,377436,Baju Ban Riyan,M,CPI,30783,346653,1991
391,Uttar Pradesh,Tehri Garhwal,GEN,Manbendra Shah,M,BJP,158006,Brahm Dutt,M,INC,112103,45903,1991
392,Uttar Pradesh,Garhwal,GEN,Bhuwan Chand,M,BJP,173470,Satpalji Maharaj,M,INC,148457,25013,1991
393,Uttar Pradesh,Almora,GEN,Jeewan,M,BJP,149761,Harish Chandra Singh Rawat,M,INC,120616,29145,1991
394,Uttar Pradesh,Nainital‑Udhamsingh Nagar,GEN,Balraj Pasi,M,BJP,167509,Narayan Datt Tiwari,M,INC,156080,11429,1991
395,Uttar Pradesh,Bijnor,SC,Mangal Ram Premi,M,BJP,247465,Mayawati (W),F,BSP,159731,87734,1991
396,Uttar Pradesh,Amroha,GEN,Chetan Chauhan,M,BJP,225805,Har Govind,M,JD,167928,57877,1991
397,Uttar Pradesh,Moradabad,GEN,Gulam Mohammed Khan,M,JD,201739,V.P. Singhal,M,BJP,187761,13978,1991
398,Uttar Pradesh,Rampur,GEN,Rajendra Kumar Sharma,M,BJP,213429,Zulfiquar Ali Khan,M,INC,163620,49809,1991
399,Uttar Pradesh,Sambhal,GEN,Sri Pal Singh,M,JD,120134,Har Pal Singh,M,BJP,118429,1705,1991
400,Uttar Pradesh,Budaun,GEN,Chinmaya Nand,M,BJP,161957,Sharad Yadav,M,JD,146378,15579,1991
401,Uttar Pradesh,Aonla,GEN,Rajveer Singh,M,BJP,156703,Rama Kashyap (W),F,INC,84223,72480,1991
402,Uttar Pradesh,Bareilly,GEN,Santosh Kumar Gangwar,M,BJP,232018,Akbar Ahmad,M,INC,194272,37746,1991
403,Uttar Pradesh,Pilibhit,GEN,Parashuram,M,BJP,146633,Maneka Gandhi (W),F,JP,139710,6923,1991
404,Uttar Pradesh,Shahjahanpur,GEN,Satya Pal Singh Yadav (Siwara),M,JD,137932,Nirbhay Chand Seth,M,BJP,124616,13316,1991
405,Uttar Pradesh,Kheri,GEN,Gendan Lal Kanaujia,M,BJP,144375,Usha Verma (W),F,INC,107281,37094,1991
406,Uttar Pradesh,Shahabad,GEN,Surendra Pal Pathak,M,BJP,128753,Dharmraj Singh,M,INC,97618,31135,1991
407,Uttar Pradesh,Sitapur,GEN,Janardan Prasad Misra,M,BJP,134569,Rajendra Kuumari Bajpai (W),F,INC,96863,37706,1991
408,Uttar Pradesh,Misrikh,SC,Ram Lal Rahi,M,INC,143083,R.K. Adim,M,BJP,123684,19399,1991
409,Uttar Pradesh,Hardoi,SC,Jai Prakash,M,BJP,133025,Mitan,M,INC,94768,38257,1991
410,Uttar Pradesh,Lucknow,GEN,Atal Bihari Vajpayee,M,BJP,194886,Ranjeet Singh,M,INC,77583,117303,1991
411,Uttar Pradesh,Mohanlalganj,SC,Chhotey Lal,M,BJP,104516,Dinesh Kumar Alias D.K. Anand,M,JP,94304,10212,1991
412,Uttar Pradesh,Unnao,GEN,Devi Bux Singh,M,BJP,119227,Ziyaurahaman,M,INC,100278,18949,1991
413,Uttar Pradesh,Rae Bareli,GEN,Sheila Kaul (W),F,INC,102331,Ashok Kumar Singh,M,JD,98414,3917,1991
414,Uttar Pradesh,Pratapgarh,GEN,Abhai Pratap Singh,M,JD,110838,Udai Raj Misra,M,BJP,107142,3696,1991
415,Uttar Pradesh,Amethi,GEN,Rajiv Gandhi,M,INC,187138,Ravindra Pratap,M,BJP,75053,112085,1991
416,Uttar Pradesh,Amethi,GEN,C. S. K. Sharma,M,INC,178996,M.M.Singh,M,BJP,79687,99309,1991
417,Uttar Pradesh,Sultanpur,GEN,Vishwanath Dass Shastri,M,BJP,137485,Ram Singh,M,JD,60529,76956,1991
